,ET,P,wy,sumP
2011-10-31,46.579353932584276,78.05014038085938,2012,78.05014038085938
2011-11-30,25.718564692536187,49.338279901548866,2012,127.38842028240825
2011-12-31,18.051988167361507,0.0,2012,127.38842028240825
2012-01-31,27.85679979975122,166.04232539687044,2012,293.4307456792787
2012-02-29,34.81924911044837,46.472953264103374,2012,339.90369894338204
2012-03-31,22.360801155587446,124.72395147279249,2012,464.62765041617456
2012-04-30,69.86086519101701,139.31230199059775,2012,603.9399524067724
2012-05-31,60.19916810717373,2.740532525750093,2012,606.6804849325224
2012-06-30,76.62456784788245,2.359325569729472,2012,609.0398105022518
2012-07-31,52.47409811948957,0.0,2012,609.0398105022518
2012-08-31,58.107909789977015,2.1450931138770524,2012,611.184903616129
2012-09-30,72.91130077787383,0.0,2012,611.184903616129
2012-10-31,47.211322385479704,32.785859174506605,2013,32.785859174506605
2012-11-30,20.466301716863715,111.43049124784247,2013,144.21635042234908
2012-12-31,21.645439040731308,315.6306585267532,2013,459.8470089491023
2013-01-31,26.62397737195128,51.09769785681436,2013,510.94470680591667
2013-02-28,34.10307182568413,26.989256304363867,2013,537.9339631102805
2013-03-31,49.618485181779484,43.40716357563817,2013,581.3411266859187
2013-04-30,51.01166810717373,31.017326000124907,2013,612.3584526860436
2013-05-31,68.90946413137426,13.449046645053595,2013,625.8074993310972
2013-06-30,70.9296672428695,1.1599069722863131,2013,626.9674063033835
2013-07-31,66.87802506482284,8.178697708041168,2013,635.1461040114247
2013-08-31,72.73028305963702,1.7980697598568227,2013,636.9441737712815
2013-09-30,67.36347990243144,11.637511785640271,2013,648.5816855569218
2013-10-31,33.83090986488783,24.550557690997458,2014,24.550557690997458
2013-11-30,30.530503225002853,17.089092964349792,2014,41.63965065534725
2013-12-31,20.005198255464048,30.46104608580123,2014,72.10069674114848
2014-01-31,27.35670489076821,32.63237301138945,2014,104.73306975253793
2014-02-28,28.73377818502877,116.00597434820129,2014,220.73904410073922
2014-03-31,36.392358065845755,110.24165149067721,2014,330.9806955914164
2014-04-30,49.46974935177184,104.42783604111781,2014,435.4085316325343
2014-05-31,66.14158759977633,35.003395435421965,2014,470.4119270679562
2014-06-30,67.50578003457218,0.0,2014,470.4119270679562
2014-07-31,67.51647579948144,4.6561162749002145,2014,475.0680433428564
2014-08-31,66.62278522039759,2.9711860945058417,2014,478.0392294373623
2014-09-30,61.42793863439932,28.562489043834596,2014,506.6017184811969
2014-10-31,33.8347018150389,0.0,2015,0.0
2014-11-30,26.45330964043863,73.4552562624909,2015,73.4552562624909
2014-12-31,17.455361039561176,161.08555496570676,2015,234.54081122819767
2015-01-31,26.842387521282664,5.616046728089798,2015,240.15685795628747
2015-02-28,37.5242963916273,105.26497703374818,2015,345.4218349900357
2015-03-31,52.51592991912128,14.152255901070527,2015,359.57409089110615
2015-04-30,43.44344209161625,47.53006992783657,2015,407.1041608189428
2015-05-31,70.88966396930127,27.507394568864687,2015,434.6115553878074
2015-06-30,64.78261522005926,10.54555839716002,2015,445.15711378496746
2015-07-31,81.80196629213486,37.31158207738122,2015,482.4686958623487
2015-08-31,68.57683077765009,11.984232747277547,2015,494.4529286096262
2015-09-30,48.07249351771825,12.298907213432843,2015,506.7518358230591
