,ET,P,wy,sumP,D
2000-10-31,,124.06970348789679,2001,124.06970348789679,
2000-11-30,,64.36256067612592,2001,188.4322641640227,
2000-12-31,,68.59149528952206,2001,257.02375945354476,
2001-01-31,29.83854055754251,146.19389247980592,2001,403.2176519333507,
2001-02-28,38.15727191042752,214.18624536850874,2001,617.4038973018594,
2001-03-31,49.93116346041419,108.85406093683719,2001,726.2579582386966,
2001-04-30,24.38567367312962,186.0318036247702,2001,912.2897618634668,
2001-05-31,41.774778299959436,12.619655167247375,2001,924.9094170307142,
2001-06-30,25.597982721617125,3.052706759871401,2001,927.9621237905856,
2001-07-31,44.40284901812106,0.7124714921502505,2001,928.6745952827358,
2001-08-31,32.86424963535195,0.009764705706236049,2001,928.6843599884421,
2001-09-30,32.21800426300346,21.3032136511479,2001,949.98757363959,
2001-10-31,19.6799377624184,44.72488457174863,2002,44.72488457174863,
2001-11-30,24.932076398715534,283.36584014202134,2002,328.09072471377,
2001-12-31,26.232115499722415,358.20704815204334,2002,686.2977728658134,
2002-01-31,33.33324079851678,124.81590026579292,2002,811.1136731316063,
2002-02-28,36.9807198839686,106.36581340116612,2002,917.4794865327724,
2002-03-31,33.83072687548188,209.85895300127262,2002,1127.338439534045,
2002-04-30,45.3181422323144,80.71925679202532,2002,1208.0576963260703,
2002-05-31,47.129021608564585,57.62145337065961,2002,1265.6791496967298,
2002-06-30,44.65446674175144,0.0,2002,1265.6791496967298,
2002-07-31,41.22823141195327,28.525703784890844,2002,1294.2048534816206,
2002-08-31,30.78963859326887,0.0,2002,1294.2048534816206,
2002-09-30,33.36343489166263,6.20678734088915,2002,1300.4116408225098,
2002-10-31,19.12916842561653,0.09680723736475631,2003,0.09680723736475631,
2002-11-30,26.019013759918405,233.07187524855948,2003,233.16868248592422,
2002-12-31,22.066395950706124,404.19883798452526,2003,637.3675204704494,
2003-01-31,35.71279700971434,79.74601102803088,2003,717.1135314984804,
2003-02-28,41.100529114941835,90.94887319021096,2003,808.0624046886913,
2003-03-31,54.113930708761835,109.36971034399525,2003,917.4321150326866,
2003-04-30,17.233153241650292,326.28615893886104,2003,1243.7182739715477,
2003-05-31,30.18121618981778,92.27904929596916,2003,1335.9973232675168,
2003-06-30,43.16312916371884,0.07834479543570076,2003,1336.0756680629524,
2003-07-31,40.413388622646025,35.67582175138309,2003,1371.7514898143356,
2003-08-31,45.40670058536115,56.179215347497184,2003,1427.9307051618327,
2003-09-30,34.25204608070878,12.430546606935527,2003,1440.3612517687682,
2003-10-31,18.357119394997024,1.7694035976720612,2004,1.7694035976720612,
2003-11-30,29.209419308580383,122.64837106557994,2004,124.417774663252,
2003-12-31,16.70499869189822,416.43315037515913,2004,540.8509250384111,
2004-01-31,35.797028641865985,127.01273968726801,2004,667.8636647256791,
2004-02-29,36.94699567914488,277.7846930732554,2004,945.6483577989345,
2004-03-31,43.63572728647015,50.97903048139891,2004,996.6273882803334,
2004-04-30,44.31332798330159,29.76368125984572,2004,1026.3910695401792,
2004-05-31,36.892914462685006,61.24013457147244,2004,1087.6312041116516,
2004-06-30,44.99514879896364,25.69979407711806,2004,1113.3309981887696,
2004-07-31,48.85706696918949,6.286222611509299,2004,1119.617220800279,
2004-08-31,35.42952686205262,0.0006533936865004076,2004,1119.6178741939655,
2004-09-30,32.7179190334662,6.073575546730698,2004,1125.6914497406963,
2004-10-31,33.39235518108158,242.9231355969183,2005,242.9231355969183,
2004-11-30,22.34156448983063,82.16248654326702,2005,325.08562214018536,
2004-12-31,20.091173481093904,227.52022829357858,2005,552.605850433764,
2005-01-31,22.368879595209663,310.55329622985016,2005,863.1591466636141,
2005-02-28,45.9564302780472,163.16360048319962,2005,1026.3227471468138,
2005-03-31,36.118784601903066,266.8539973608509,2005,1293.1767445076646,
2005-04-30,56.944313201582425,116.88560841417959,2005,1410.0623529218442,
2005-05-31,65.0545755937343,205.41191635477057,2005,1615.4742692766147,
2005-06-30,58.329490290431025,56.30688730300282,2005,1671.7811565796176,
2005-07-31,43.998568964444274,0.0,2005,1671.7811565796176,
2005-08-31,41.84531044604112,7.780903043358573,2005,1679.5620596229762,
2005-09-30,32.06938474062758,21.860198251370395,2005,1701.4222578743465,
2005-10-31,21.141940641746935,56.9800221438861,2006,56.9800221438861,
2005-11-30,24.125201114312578,102.24908804915071,2006,159.22911019303683,
2005-12-31,22.02095849743692,576.025118700951,2006,735.2542288939878,
2006-01-31,33.494390902975134,303.2689778737892,2006,1038.523206767777,
2006-02-28,23.296941362051637,162.57586123091062,2006,1201.0990679986876,
2006-03-31,31.266848647481567,351.25454720199383,2006,1552.3536152006814,
2006-04-30,53.554123036649216,352.02522925467514,2006,1904.3788444553566,
2006-05-31,57.293915662445116,46.30849236881032,2006,1950.6873368241668,
2006-06-30,46.5186528442165,6.087983804590562,2006,1956.7753206287573,
2006-07-31,38.48851841599831,6.637056204204645,2006,1963.4123768329619,
2006-08-31,38.71882322906049,3.5250805305140047,2006,1966.937457363476,
2006-09-30,32.074436547903396,2.7513575059795814,2006,1969.6888148694554,
2006-10-31,18.48576402394126,45.08421596164617,2007,45.08421596164617,
2006-11-30,24.364799178209225,145.08446102919083,2007,190.168676990837,
2006-12-31,21.698651644206553,163.81627383685222,2007,353.9849508276892,
2007-01-31,32.563540382925325,54.38755128610189,2007,408.3725021137911,
2007-02-28,39.8895832331313,328.53886735320634,2007,736.9113694669975,
2007-03-31,38.02561113368783,47.14215810093944,2007,784.053527567937,
2007-04-30,37.165939249891665,94.12576010173261,2007,878.1792876696695,
2007-05-31,39.44054477154306,38.032057013878465,2007,916.211344683548,
2007-06-30,45.32491815058039,9.006587452262776,2007,925.2179321358108,
2007-07-31,40.000317378855826,5.6197022888994885,2007,930.8376344247102,
2007-08-31,36.6288348651861,4.332780987968272,2007,935.1704154126785,
2007-09-30,34.860586528905806,28.307527895966263,2007,963.4779433086447,
2007-10-31,24.648932755448975,52.16519280343035,2008,52.16519280343035,
2007-11-30,20.040543738553268,29.333573922204756,2008,81.49876672563511,
2007-12-31,25.67786665173446,159.11573277814358,2008,240.6144995037787,
2008-01-31,30.363205860297988,316.4136722892658,2008,557.0281717930445,
2008-02-29,38.82957131760698,217.80290607435128,2008,774.8310778673958,
2008-03-31,42.07907578888697,34.345786972391124,2008,809.176864839787,
2008-04-30,47.31848360525797,16.058858922380125,2008,825.235723762167,
2008-05-31,38.98358610481898,63.28743857474348,2008,888.5231623369106,
2008-06-30,42.72353519978986,0.24571493169908068,2008,888.7688772686097,
2008-07-31,40.78470684097745,4.078618075027724,2008,892.8474953436374,
2008-08-31,32.8464674157708,0.13975384317136189,2008,892.9872491868088,
2008-09-30,30.198008169562243,1.6734044836117672,2008,894.6606536704205,
2008-10-31,26.110185429677543,52.5974442874684,2009,52.5974442874684,
2008-11-30,18.439755636454283,137.3739539927487,2009,189.9713982802171,
2008-12-31,20.534279275089368,209.17059349646937,2009,399.1419917766865,
2009-01-31,37.24018108675279,137.59040289831378,2009,536.7323946750003,
