,ET,P,wy,sumP
2000-10-31,,148.38241156216327,2001,148.38241156216327
2000-11-30,,24.063690185546875,2001,172.44610174771014
2000-12-31,,22.320758227644298,2001,194.76685997535444
2001-01-31,27.835117618247395,184.77802986934265,2001,379.5448898446971
2001-02-28,29.368476559857505,190.0073757829337,2001,569.5522656276307
2001-03-31,30.107700683337086,106.54575952990301,2001,676.0980251575338
2001-04-30,0.0,173.1933814739359,2001,849.2914066314697
2001-05-31,59.38877750483189,0.24962069312560148,2001,849.5410273245952
2001-06-30,44.798410829899936,0.0,2001,849.5410273245952
2001-07-31,72.57305768098882,22.08420760056068,2001,871.625234925156
2001-08-31,49.76537669217186,0.0,2001,871.625234925156
2001-09-30,49.65442907592701,0.12258620847594635,2001,871.7478211336319
2001-10-31,23.77557207103142,44.66596498160526,2002,44.66596498160526
2001-11-30,27.190700412007057,199.6955161259092,2002,244.36148110751446
2001-12-31,23.403467953673967,284.4451778017241,2002,528.8066589092386
2002-01-31,16.767653348441755,113.41993029364224,2002,642.2265892028809
2002-02-28,34.72730403501021,41.759414804392854,2002,683.9860040072737
2002-03-31,23.022687462364015,151.17868410307787,2002,835.1646881103516
2002-04-30,25.572051197452648,53.118241277234304,2002,888.2829293875859
2002-05-31,59.44785893858278,48.75272277305866,2002,937.0356521606445
2002-06-30,69.49220129487935,3.1484482206147297,2002,940.1841003812592
2002-07-31,54.81511183048852,0.0,2002,940.1841003812592
2002-08-31,42.46034432018835,0.0,2002,940.1841003812592
2002-09-30,47.68106238964097,0.719448262247546,2002,940.9035486435068
2002-10-31,25.803266627427895,7.296724056375438,2003,7.296724056375438
2002-11-30,27.5297969393761,264.7135599070582,2003,272.0102839634336
2002-12-31,24.576587791119106,246.33942071322736,2003,518.349704676661
2003-01-31,26.816114926864376,21.55820767632846,2003,539.9079123529895
2003-02-28,15.272660388463803,147.4562056968952,2003,687.3641180498846
2003-03-31,22.49341313212669,127.49827365217537,2003,814.86239170206
2003-04-30,14.6525,211.42785591914736,2003,1026.2902476212073
2003-05-31,28.2636581671505,86.19396341258084,2003,1112.4842110337881
2003-06-30,68.45122130665096,0.0,2003,1112.4842110337881
2003-07-31,40.57607416127134,6.953310440326559,2003,1119.4375214741146
2003-08-31,53.05953856153195,35.93248248922414,2003,1155.3700039633388
2003-09-30,52.3922160094173,2.9587240547969422,2003,1158.3287280181357
2003-10-31,27.303226990141255,1.6288621178988754,2004,1.6288621178988754
2003-11-30,24.83521051941759,76.45710649161504,2004,78.08596860951391
2003-12-31,10.911632443685598,273.8879910173087,2004,351.97395962682265
2004-01-31,30.752154936744194,80.44358904608364,2004,432.41754867290626
2004-02-29,47.70898383733089,197.80259231041214,2004,630.2201409833184
2004-03-31,39.382485187044935,38.95813843299603,2004,669.1782794163144
2004-04-30,42.987385324096095,13.811344903090905,2004,682.9896243194053
2004-05-31,45.877133608004705,11.855241611086088,2004,694.8448659304914
2004-06-30,69.27118893466742,0.057655171555434835,2004,694.9025211020469
2004-07-31,59.440700412007054,1.4174482863524867,2004,696.3199693883993
2004-08-31,43.4752795762213,0.0,2004,696.3199693883993
2004-09-30,44.612970247698236,1.0671723834399518,2004,697.3871417718393
2004-10-31,41.83229723758881,204.68903534987876,2005,204.68903534987876
2004-11-30,21.481644192877738,48.505070258831154,2005,253.19410560870992
2004-12-31,15.830249575081206,172.17631478145202,2005,425.37042039016194
2005-01-31,28.146390297233786,345.17761440934805,2005,770.54803479951
2005-02-28,57.13731891281233,140.66120542328932,2005,911.2092402227993
2005-03-31,34.49100005933128,233.36147808206493,2005,1144.5707183048642
2005-04-30,34.10051223949563,86.65176049594221,2005,1231.2224788008064
2005-05-31,59.480787802362684,128.19003743138808,2005,1359.4125162321945
2005-06-30,61.39088418871462,0.11779310168891119,2005,1359.5303093338835
2005-07-31,53.514861683343135,0.0,2005,1359.5303093338835
2005-08-31,68.89655679811655,7.078931117879934,2005,1366.6092404517633
2005-09-30,52.24271630370806,9.379999785587705,2005,1375.9892402373512
2005-10-31,29.66818716892289,15.949516493698647,2006,15.949516493698647
2005-11-30,25.424449035582164,25.34106885975805,2006,41.2905853534567
2005-12-31,23.578065080084308,251.10751974171606,2006,292.39810509517275
2006-01-31,33.62668111558209,300.09941364156793,2006,592.4975187367406
2006-02-28,38.48853333961811,107.66151612380456,2006,700.1590348605453
2006-03-31,34.89707977207977,319.2750454606681,2006,1019.4340803212133
2006-04-30,39.34305444266382,334.9371748299434,2006,1354.3712551511567
2006-05-31,41.89271457238452,39.04944965757173,2006,1393.4207048087285
2006-06-30,74.38964096527368,0.0,2006,1393.4207048087285
2006-07-31,63.93393172454384,26.298999917918238,2006,1419.7197047266468
2006-08-31,61.85550323719835,0.0,2006,1419.7197047266468
2006-09-30,53.456444967628,0.0,2006,1419.7197047266468
2006-10-31,29.395011771630372,13.71672436286663,2007,13.71672436286663
2006-11-30,22.589252400907878,28.436448985132674,2007,42.15317334799931
2006-12-31,19.97504362784539,125.25837733827788,2007,167.4115506862772
2007-01-31,19.706314130817262,32.42358490516399,2007,199.8351355914412
2007-02-28,41.483171373796985,190.9707567938443,2007,390.80589238528546
2007-03-31,34.957660135324474,46.666240823679956,2007,437.47213320896543
2007-04-30,36.93812130083617,39.55272437786234,2007,477.02485758682775
2007-05-31,68.4287080635668,9.735655028244542,2007,486.7605126150723
2007-06-30,64.4446733372572,0.0,2007,486.7605126150723
2007-07-31,45.74146556798117,0.0,2007,486.7605126150723
2007-08-31,58.18474102413184,9.710310508464943,2007,496.47082312353723
2007-09-30,53.7110064743967,12.010103686102505,2007,508.48092680963975
2007-10-31,27.883313713949377,23.13748287332469,2008,23.13748287332469
2007-11-30,22.630297233666862,6.945241500591409,2008,30.0827243739161
2007-12-31,24.14341091555629,153.5324159819504,2008,183.61514035586652
2008-01-31,29.50974897186525,291.3025512695312,2008,474.9176916253977
2008-02-29,40.62268806331312,231.78175354003903,2008,706.6994451654367
2008-03-31,37.446911952458485,24.984586715698242,2008,731.684031881135
2008-04-30,36.79941080656417,0.45058621414776506,2008,732.1346180952828
2008-05-31,38.31268983190538,41.84755233238483,2008,773.9821704276676
2008-06-30,62.02648616833431,0.0,2008,773.9821704276676
2008-07-31,47.527957622130664,22.146826842735557,2008,796.1289972704031
2008-08-31,40.155311948204826,0.0,2008,796.1289972704031
2008-09-30,50.63309299587993,0.8535862092314095,2008,796.9825834796345
2008-10-31,34.23580047086522,42.72203379663928,2009,42.72203379663928
2008-11-30,19.669070041200705,121.37948055925041,2009,164.1015143558897
2008-12-31,22.464190803720562,148.9929998989763,2009,313.094514254866
2009-01-31,34.64855128515112,152.75717741867592,2009,465.85169167354195
2009-02-28,44.54860459579605,212.8922013907597,2009,678.7438930643016
2009-03-31,56.318016899867054,97.9482079867659,2009,776.6921010510675
2009-04-30,41.27488162131447,51.81972372120824,2009,828.5118247722758
2009-05-31,61.370466878260196,55.924587644379706,2009,884.4364124166555
2009-06-30,50.479408240812006,36.63841352791622,2009,921.0748259445717
2009-07-31,55.620512065921126,0.0,2009,921.0748259445717
2009-08-31,53.98418187168922,7.983379068045781,2009,929.0582050126175
2009-09-30,41.57901706886403,0.0,2009,929.0582050126175
2009-10-31,30.037267777281404,201.8541733314251,2010,201.8541733314251
2009-11-30,22.21795161545685,6.009896557906579,2010,207.8640698893317
2009-12-31,16.687314710420612,211.71369302683863,2010,419.5777629161703
2010-01-31,26.53540136495875,221.71510367557917,2010,641.2928665917495
2010-02-28,8.587207031250001,232.12986807987608,2010,873.4227346716256
2010-03-31,36.13256964490459,98.76934209363213,2010,972.1920767652578
2010-04-30,35.99609810479376,199.08316724053742,2010,1171.2752440057952
2010-05-31,57.55514156595993,46.15155134529904,2010,1217.4267953510941
2010-06-30,58.21978739165835,0.0,2010,1217.4267953510941
2010-07-31,57.030974102413175,0.6131724283613007,2010,1218.0399677794555
2010-08-31,52.82629487934079,0.0,2010,1218.0399677794555
2010-09-30,45.67653073753491,1.3212759001501675,2010,1219.3612436796056
2010-10-31,30.360212486458366,160.60624168659078,2011,160.60624168659078
2010-11-30,25.604218795322886,129.51975960567077,2011,290.12600129226155
2010-12-31,25.072867636571104,526.7277895171067,2011,816.8537908093682
2011-01-31,28.753866096518554,99.20441489384093,2011,916.0582057032092
2011-02-28,47.44379470556955,185.9524162555563,2011,1102.0106219587656
2011-03-31,30.251479572355855,387.27778783337817,2011,1489.2884097921437
2011-04-30,20.5,43.98344894935345,2011,1533.271858741497
2011-05-31,44.513526846742856,102.54989439865639,2011,1635.8217531401535
2011-06-30,61.04438910105653,59.60551834106445,2011,1695.427271481218
2011-07-31,67.99892451252566,7.680758509142645,2011,1703.1080299903606
2011-08-31,59.15023543260741,4.40924123237873,2011,1707.5172712227393
2011-09-30,57.12404355503237,18.78479234103499,2011,1726.3020635637743
2011-10-31,36.72630959387875,72.2005510001347,2012,72.2005510001347
2011-11-30,24.01650919978504,46.180897679822195,2012,118.38144867995689
2011-12-31,16.08472810626853,0.0,2012,118.38144867995689
2012-01-31,23.78904670082388,164.5070343017578,2012,282.8884829817147
2012-02-29,37.149448907411916,44.44417230014143,2012,327.33265528185615
2012-03-31,24.765382237514114,134.57695901804956,2012,461.9096142999057
2012-04-30,50.01186429237134,140.02458243534483,2012,601.9341967352505
2012-05-31,50.21497939964684,3.3868241392332927,2012,605.3210208744838
2012-06-30,67.72292525014714,2.818034509132649,2012,608.1390553836164
2012-07-31,46.27458469577079,0.0,2012,608.1390553836164
2012-08-31,40.172822248381394,1.607551714469647,2012,609.7466070980861
2012-09-30,48.29686580341376,0.0,2012,609.7466070980861
2012-10-31,38.05775456150676,29.20565447314032,2013,29.20565447314032
2012-11-30,17.469370015567957,97.85761918692754,2013,127.06327366006786
2012-12-31,24.631477550937344,293.4662422969423,2013,420.5295159570102
2013-01-31,29.228254394049873,49.116242112784555,2013,469.64575806979474
2013-02-28,36.22680753879045,27.641310330094964,2013,497.2870683998897
2013-03-31,41.60858302066045,42.482344002559266,2013,539.769412402449
2013-04-30,33.59237351082832,32.1665179811675,2013,571.9359303836164
2013-05-31,63.24561091011659,14.716724395751953,2013,586.6526547793684
2013-06-30,56.030900529723354,0.9644827719392447,2013,587.6171375513077
2013-07-31,54.110947616244836,5.953793081743965,2013,593.5709306330516
2013-08-31,54.27723870430397,2.1105172387484847,2013,595.6814478718001
2013-09-30,50.06297822248381,9.21465534999453,2013,604.8961032217946
2013-10-31,25.84783023588199,24.454414104593212,2014,24.454414104593212
2013-11-30,24.279705911862052,18.163827041099815,2014,42.61824114569303
2013-12-31,18.545075519371093,27.904861976360454,2014,70.52310312205348
2014-01-31,21.20499767217147,32.220552904852504,2014,102.74365602690598
2014-02-28,24.226715379826658,101.86223891685748,2014,204.60589494376347
2014-03-31,46.978719981636814,107.88672743172481,2014,312.4926223754883
2014-04-30,35.651191877575044,100.66555181042901,2014,413.1581741859173
2014-05-31,56.807754561506776,31.669931609055094,2014,444.8281057949724
2014-06-30,55.027663331371386,0.0,2014,444.8281057949724
2014-07-31,51.13706592113007,4.420793023602715,2014,449.24889881857507
