,ET,P,wy,sumP
2013-05-31,75.69788099315069,15.444129051700713,2013,557.4054252562984
2013-06-30,49.142497859589064,0.783935454583937,2013,558.1893607108823
2013-07-31,35.151102792372875,3.7832258747469987,2013,561.9725865856293
2013-08-31,42.398952762665225,2.1725161306319696,2013,564.1451027162612
2013-09-30,67.27186890423592,6.990128947842505,2013,571.1352316641038
2013-10-31,39.38562178938357,26.25138781147618,2014,26.25138781147618
2013-11-30,42.78381458815101,22.125968502413837,2014,48.37735631389002
2013-12-31,28.445595150267444,25.793032000141753,2014,74.17038831403177
2014-01-31,38.67050169931372,32.1406130636892,2014,106.31100137772097
2014-02-28,31.231668231355584,86.62451565650201,2014,192.93551703422298
2014-03-31,44.63710014566054,101.83142139065649,2014,294.76693842487947
2014-04-30,47.52701162647089,91.67409589213709,2014,386.44103431701654
2014-05-31,62.3875214041096,30.079064523020097,2014,416.52009884003667
2014-06-30,50.326787243150704,0.0,2014,416.52009884003667
2014-07-31,32.9303956692685,4.164742116005189,2014,420.68484095604185
2014-08-31,41.12376926369864,1.7308065122173677,2014,422.41564746825924
2014-09-30,44.88535423801372,22.64574167805333,2014,445.06138914631254
2014-10-31,37.562259203767134,0.0,2015,0.0
2014-11-30,35.67993208506688,74.17338537400768,2015,74.17338537400768
2014-12-31,25.791903066538875,132.90174275059854,2015,207.07512812460624
2015-01-31,36.305678304804175,6.374612777463852,2015,213.4497409020701
2015-02-28,46.611603060023846,87.44803102554813,2015,300.89777192761824
2015-03-31,60.911079942698514,11.956451969762002,2015,312.8542238973802
2015-04-30,41.43356699486303,49.32654842253654,2015,362.18077231991674
2015-05-31,71.02066700357018,25.002710034770345,2015,387.1834823546871
2015-06-30,45.84586365582193,11.763870669949439,2015,398.9473530246365
2015-07-31,65.91187068332269,21.741612649733018,2015,420.68896567436957
2015-08-31,50.40707441103419,0.0,2015,420.68896567436957
2015-09-30,41.82869767378316,13.381871008103893,2015,434.07083668247344
2015-10-31,31.322426594430727,33.60332267515121,2016,33.60332267515121
2015-11-30,27.688832056945095,110.36754608154295,2016,143.97086875669416
2015-12-31,19.578755682406893,170.20890561995964,2016,314.17977437665377
2016-01-31,19.086719706657455,222.08977730043472,2016,536.2695516770885
2016-02-29,34.46667098870515,77.91612588205645,2016,614.185677559145
2016-03-31,56.667497078627605,177.4736170614919,2016,791.6592946206368
2016-04-30,46.484310411822094,68.4962913759293,2016,860.1555859965662
2016-05-31,59.772855866032536,33.817806736115486,2016,893.9733927326816
2016-06-30,28.05455372431508,9.755806522984658,2016,903.7291992556663
2016-07-31,21.409861943493155,0.0,2016,903.7291992556663
2016-08-31,21.816593535958912,0.0,2016,903.7291992556663
2016-09-30,37.885802763169295,0.2500322518810149,2016,903.9792315075473
2016-10-31,37.130393558420714,135.63897311302924,2017,135.63897311302924
2016-11-30,19.461055103892654,59.36180508521294,2017,195.0007781982422
2016-12-31,22.67142358408138,205.03626275831652,2017,400.0370409565587
2017-01-31,23.457831677289086,707.6749346333164,2017,1107.7119755898752
2017-02-28,28.22558417850521,370.3923595797631,2017,1478.1043351696383
2017-03-31,50.2786728224533,111.16374329597718,2017,1589.2680784656154
2017-04-30,49.347637288898866,161.27889866982736,2017,1750.5469771354428
2017-05-31,73.26391196529259,10.288902959515971,2017,1760.8358800949586
2017-06-30,41.0998862062247,3.8476774154170865,2017,1764.6835575103757
2017-07-31,6.961098030821918,0.0,2017,1764.6835575103757
2017-08-31,24.064212328767134,1.6226129031950427,2017,1766.306170413571
2017-09-30,55.006100171232895,25.375967271866337,2017,1791.6821376854373
2017-10-31,26.33588398972604,8.402613116848853,2018,8.402613116848853
2017-11-30,31.12322016521722,78.98229045252646,2018,87.38490356937531
2017-12-31,21.268758403074408,2.6890968122789936,2018,90.0740003816543
2018-01-31,26.119696853647937,97.66213103263608,2018,187.73613141429038
2018-02-28,33.50285161219638,22.07522533785912,2018,209.8113567521495
2018-03-31,46.93279457100304,418.2843224310105,2018,628.09567918316
2018-04-30,48.04350385273974,90.70825539865801,2018,718.803934581818
2018-05-31,75.50420961776737,12.156000168092788,2018,730.9599347499108
2018-06-30,47.309476669520556,0.0,2018,730.9599347499108
2018-07-31,13.242802868150688,2.360870922765424,2018,733.3208056726762
2018-08-31,23.492963398972613,0.0,2018,733.3208056726762
2018-09-30,36.60190219564185,0.0,2018,733.3208056726762
2018-10-31,31.6472870291096,40.44667643885459,2019,40.44667643885459
2018-11-30,25.48978764232164,160.65838819934476,2019,201.10506463819934
2018-12-31,22.450716626554886,48.04842069072108,2019,249.15348532892042
2019-01-31,28.80757126435529,226.0035154281124,2019,475.15700075703285
2019-02-28,21.5714253397975,383.27899169921875,2019,858.4359924562516
2019-03-31,54.54892807093895,214.40929289787044,2019,1072.845285354122
2019-04-30,49.07636182275749,36.278096968127834,2019,1109.1233823222499
2019-05-31,76.22474246315038,157.6872322328629,2019,1266.8106145551128
2019-06-30,71.96034888698631,7.779032276522727,2019,1274.5896468316355
2019-07-31,36.3173694349315,4.134935517464915,2019,1278.7245823491005
2019-08-31,27.052290950902236,0.0,2019,1278.7245823491005
2019-09-30,59.42372110445207,1.3517097042452904,2019,1280.0762920533457
2019-10-31,31.048698914510638,0.0,2020,0.0
2019-11-30,29.329370150094643,72.74854623117754,2020,72.74854623117754
2019-12-31,18.381444946806663,173.79303618400326,2020,246.5415824151808
2020-01-31,29.377226126409578,26.643805842245776,2020,273.1853882574266
2020-02-29,33.98083013612114,11.755354573649745,2020,284.9407428310763
2020-03-31,56.21093554824859,142.98332165133567,2020,427.924064482412
2020-04-30,52.66662970258032,122.30083908573273,2020,550.2249035681448
2020-05-31,50.3193310886236,59.198192719490294,2020,609.4230962876351
2020-06-30,54.84950285915776,0.0,2020,609.4230962876351
2020-07-31,24.894825556506856,0.0,2020,609.4230962876351
2020-08-31,24.779667139815274,0.0,2020,609.4230962876351
2020-09-30,24.89126712328768,0.0,2020,609.4230962876351
2020-10-31,35.75384592208506,0.0,2021,0.0
2020-11-30,19.71016431648048,33.13822604763892,2021,33.13822604763892
2020-12-31,22.458126553546226,63.16574072068737,2021,96.30396676832629
2021-01-31,27.08345707942835,184.67809910928045,2021,280.9820658776067
2021-02-28,22.698929713782718,39.497183768979966,2021,320.4792496465867
2021-03-31,37.96357230476221,98.52242180608933,2021,419.001671452676
2021-04-30,43.17492126015195,9.758357970945298,2021,428.76002942362135
2021-05-31,63.592301910969596,3.793170928955078,2021,432.5532003525764
2021-06-30,38.34613120719178,0.818396754803196,2021,433.3715971073796
2021-07-31,20.51110338184932,0.0,2021,433.3715971073796
2021-08-31,22.328981164383567,0.0,2021,433.3715971073796
2021-09-30,36.46354411833261,1.1306386955322756,2021,434.50223580291185
