,ET,P,wy,sumP,D
2000-10-31,,43.09845808910148,2001,43.09845808910148,
2000-11-30,,28.02878916958522,2001,71.1272472586867,
2000-12-31,,11.689363193084308,2001,82.816610451771,
2001-01-31,22.281809185601112,75.91420735585851,2001,158.7308178076295,
2001-02-28,28.481831747973366,85.8365618444879,2001,244.5673796521174,
2001-03-31,30.855644182304857,46.688358974029136,2001,291.2557386261465,
2001-04-30,27.99476302093848,77.66974694632627,2001,368.9254855724728,
2001-05-31,35.379115435135915,12.17647545647728,2001,381.1019610289501,
2001-06-30,24.436813062040148,0.0,2001,381.1019610289501,
2001-07-31,32.95121703483127,10.228910454720124,2001,391.3308714836702,
2001-08-31,24.817110073845264,11.97741231790038,2001,403.30828380157055,
2001-09-30,20.876718029197022,9.372439621809887,2001,412.6807234233804,
2001-10-31,11.5774653657318,15.405721681534978,2002,15.405721681534978,
2001-11-30,24.465364029934776,100.27894089360943,2002,115.68466257514442,
2001-12-31,30.655868058395974,152.08108883160648,2002,267.7657514067509,
2002-01-31,21.81269159091169,36.1700680309347,2002,303.9358194376856,
2002-02-28,26.77716474992087,28.782628397235957,2002,332.71844783492156,
2002-03-31,34.97502142933676,74.00978399712943,2002,406.728231832051,
2002-04-30,30.034913083888917,27.585744763703623,2002,434.31397659575464,
2002-05-31,33.22844748326272,18.794022205164616,2002,453.10799880091923,
2002-06-30,43.119329348076036,0.0,2002,453.10799880091923,
2002-07-31,36.6002801224047,14.310730835782039,2002,467.4187296367013,
2002-08-31,25.47944093712883,1.7093721622843379,2002,469.12810179898565,
2002-09-30,21.709181659268832,5.330560470375779,2002,474.4586622693614,
2002-10-31,11.13787717673377,10.813094143375688,2003,10.813094143375688,
2002-11-30,19.79591892245035,101.26536885077644,2003,112.07846299415213,
2002-12-31,16.153683491586893,184.89079387305563,2003,296.9692568672078,
2003-01-31,29.77211987997753,30.32425565676839,2003,327.2935125239762,
2003-02-28,35.17207547146398,34.41099134368212,2003,361.7045038676583,
2003-03-31,35.366838784598926,43.63920971310193,2003,405.3437135807602,
2003-04-30,31.963946837659332,98.23089859624615,2003,503.5746121770064,
2003-05-31,38.4715854119967,23.512609370620794,2003,527.0872215476272,
2003-06-30,48.78059996366609,3.693721803314483,2003,530.7809433509417,
2003-07-31,39.10173045357562,11.995013403785602,2003,542.7759567547273,
2003-08-31,34.33554364610774,21.27977162519378,2003,564.0557283799211,
2003-09-30,24.640623580706695,9.720304891132988,2003,573.7760332710541,
2003-10-31,11.861488327731859,0.1872017944874785,2004,0.1872017944874785,
2003-11-30,28.505286925071594,65.09777294894505,2004,65.28497474343253,
2003-12-31,19.24588867436449,154.58200860130412,2004,219.86698334473664,
2004-01-31,32.9990729344321,52.43143488794165,2004,272.2984182326783,
2004-02-29,39.91539008198935,128.98827321005507,2004,401.28669144273334,
2004-03-31,23.681298706971518,17.71083336133059,2004,418.9975248040639,
2004-04-30,31.072357485849437,19.260273475818035,2004,438.25779827988197,
2004-05-31,27.118513827310217,13.825197476442618,2004,452.0829957563246,
2004-06-30,45.70777481579839,2.003600839007596,2004,454.0865965953322,
2004-07-31,43.04405951609765,0.23930045735141087,2004,454.3258970526836,
2004-08-31,29.114315388402314,14.676919381180152,2004,469.00281643386376,
2004-09-30,24.456527320492473,3.427098644153954,2004,472.4299150780177,
2004-10-31,28.40627571292798,92.88865617144803,2005,92.88865617144803,
2004-11-30,21.317989872511184,65.09697757601204,2005,157.98563374746007,
2004-12-31,24.54718213228713,70.05996367108126,2005,228.04559741854132,
2005-01-31,28.259165852173535,179.7906637149007,2005,407.836261133442,
2005-02-28,32.02899147307145,75.32200259905758,2005,483.15826373249956,
2005-03-31,23.158614194344736,108.33301239697923,2005,591.4912761294788,
2005-04-30,34.12519354610374,34.04539885756146,2005,625.5366749870403,
2005-05-31,47.467633908616556,77.19693537143313,2005,702.7336103584735,
2005-06-30,50.30558223737505,11.439336182290663,2005,714.1729465407641,
2005-07-31,48.32180488691072,2.8254483932871453,2005,716.9983949340512,
2005-08-31,37.671178126987016,5.316444065538757,2005,722.31483899959,
2005-09-30,22.52384358894338,15.822600454492953,2005,738.137439454083,
2005-10-31,15.995019226323816,10.415018028207959,2006,10.415018028207959,
2005-11-30,21.152043202796786,31.801654807120695,2006,42.21667283532865,
2005-12-31,30.132242295401813,225.42733976766135,2006,267.64401260299,
2006-01-31,36.19249551406358,180.6232924525513,2006,448.2673050555413,
2006-02-28,29.08409045102684,62.30068702868817,2006,510.5679920842295,
2006-03-31,39.418245869776484,137.1678429847341,2006,647.7358350689636,
2006-04-30,34.088828897329066,102.91210441418292,2006,750.6479394831465,
2006-05-31,34.66452128852991,15.998264761783618,2006,766.6462042449301,
2006-06-30,49.421059838699804,0.033470851557137186,2006,766.6796750964872,
2006-07-31,43.59878281406124,7.5301122237748634,2006,774.2097873202621,
