,ET,P,wy,sumP
2000-10-31,,148.8679962158203,2001,148.8679962158203
2000-11-30,,24.058000564575195,2001,172.9259967803955
2000-12-31,,22.507999420166016,2001,195.43399620056152
2001-01-31,19.976026273238087,184.2449951171875,2001,379.678991317749
2001-02-28,20.175281954887218,192.3419952392578,2001,572.0209865570068
2001-03-31,12.8251953125,108.6520004272461,2001,680.6729869842529
2001-04-30,0.0,173.97900390625,2001,854.6519908905029
2001-05-31,67.70012846361715,0.289000004529953,2001,854.9409908950329
2001-06-30,38.61522346368716,0.0,2001,854.9409908950329
2001-07-31,61.56261638733707,22.099000930786133,2001,877.039991825819
2001-08-31,39.40945065176909,0.0,2001,877.039991825819
2001-09-30,59.16317504655494,0.14800000190734863,2001,877.1879918277264
2001-10-31,26.877094972067045,45.36199951171875,2002,45.36199951171875
2001-11-30,27.699762589222946,200.91799926757812,2002,246.27999877929688
2001-12-31,23.677869571051506,286.7770080566406,2002,533.0570068359375
2002-01-31,18.538633206230976,112.69599914550781,2002,645.7530059814453
2002-02-28,32.8286083880978,42.137001037597656,2002,687.890007019043
2002-03-31,24.32124321219716,152.7469940185547,2002,840.6370010375977
2002-04-30,23.67939242370385,53.590999603271484,2002,894.2280006408691
2002-05-31,60.93395018621974,48.95399856567383,2002,943.181999206543
2002-06-30,58.58752327746742,3.253999948501587,2002,946.4359991550446
2002-07-31,49.10907252825777,0.0,2002,946.4359991550446
2002-08-31,33.90037243947859,0.0,2002,946.4359991550446
2002-09-30,49.95297951582869,0.7929999828338623,2002,947.2289991378784
2002-10-31,27.724162011173195,7.494999885559082,2003,7.494999885559082
2002-11-30,30.457867783985108,264.7640075683594,2003,272.25900745391846
2002-12-31,26.14982929857231,247.5290069580078,2003,519.7880144119263
2003-01-31,25.675545508110602,21.672000885009766,2003,541.460015296936
2003-02-28,25.07820230553018,147.61399841308594,2003,689.074013710022
2003-03-31,21.95633600180041,127.49199676513672,2003,816.5660104751587
2003-04-30,14.723684210526315,213.1649932861328,2003,1029.7310037612915
2003-05-31,28.173327872754516,85.81099700927734,2003,1115.5420007705688
2003-06-30,58.40526070763503,0.0,2003,1115.5420007705688
2003-07-31,35.87395168064426,6.761000156402588,2003,1122.3030009269714
2003-08-31,47.64015339294908,36.722999572753906,2003,1159.0260004997253
2003-09-30,55.869180633147124,2.882999897003174,2003,1161.9090003967285
2003-10-31,30.492318435754193,1.7230000495910645,2004,1.7230000495910645
2003-11-30,23.065466232491296,76.00700378417969,2004,77.73000383377075
2003-12-31,10.61184210526316,274.20098876953125,2004,351.930992603302
2004-01-31,30.34001558446485,80.25700378417969,2004,432.1879963874817
2004-02-29,45.22136437227271,199.19500732421875,2004,631.3830037117004
2004-03-31,37.66093919417337,39.04100036621094,2004,670.4240040779114
2004-04-30,47.28469024411149,13.920000076293945,2004,684.3440041542053
2004-05-31,43.415270018621975,11.85200023651123,2004,696.1960043907166
2004-06-30,55.19087523277467,0.057999998331069946,2004,696.2540043890476
2004-07-31,47.70530726256984,1.531000018119812,2004,697.7850044071674
2004-08-31,32.497881915553975,0.0,2004,697.7850044071674
2004-09-30,42.35629539994599,1.0119999647140503,2004,698.7970043718815
2004-10-31,40.57006723686163,206.59500122070312,2005,206.59500122070312
2004-11-30,21.316333843564422,48.448001861572266,2005,255.0430030822754
2004-12-31,16.23452836000616,173.031005859375,2005,428.0740089416504
2005-01-31,27.265552382571038,344.9469909667969,2005,773.0209999084473
2005-02-28,24.060778601694913,140.7949981689453,2005,913.8159980773926
2005-03-31,32.23862929962702,234.38499450683594,2005,1148.2009925842285
2005-04-30,33.294964028776974,86.51100158691406,2005,1234.7119941711426
2005-05-31,45.496679504384446,130.09100341796875,2005,1364.8029975891113
2005-06-30,65.00850371389367,0.11999999731779099,2005,1364.9229975864291
2005-07-31,38.70065176908753,0.0,2005,1364.9229975864291
2005-08-31,47.974394785847316,7.39300012588501,2005,1372.3159977123141
2005-09-30,55.54422718808195,9.805999755859375,2005,1382.1219974681735
2005-10-31,31.97416201117319,16.06399917602539,2006,16.06399917602539
2005-11-30,27.67132216014898,25.520999908447266,2006,41.584999084472656
2005-12-31,16.542737780204703,252.63600158691406,2006,294.2210006713867
2006-01-31,33.473092687708935,299.8659973144531,2006,594.0869979858398
2006-02-28,37.232024819821746,108.26699829101562,2006,702.3539962768555
2006-03-31,37.625,320.8340148925781,2006,1023.1880111694336
2006-04-30,20.875,336.76300048828125,2006,1359.9510116577148
2006-05-31,51.682868658609415,38.448001861572266,2006,1398.399013519287
2006-06-30,57.50675046554936,0.0,2006,1398.399013519287
2006-07-31,40.28980446927375,26.954999923706055,2006,1425.3540134429932
2006-08-31,42.911312849162016,0.0,2006,1425.3540134429932
2006-09-30,53.148277467411546,0.0,2006,1425.3540134429932
2006-10-31,34.13407821229051,13.97700023651123,2007,13.97700023651123
2006-11-30,23.97462756052142,28.62700080871582,2007,42.60400104522705
2006-12-31,19.989904565954777,125.68499755859375,2007,168.2889986038208
2007-01-31,19.116903613324787,32.30799865722656,2007,200.59699726104736
2007-02-28,39.476849668619494,191.9219970703125,2007,392.51899433135986
2007-03-31,33.11945042334126,46.5359992980957,2007,439.05499362945557
2007-04-30,34.89448917279643,39.77000045776367,2007,478.82499408721924
2007-05-31,60.312616387337066,9.718999862670898,2007,488.54399394989014
2007-06-30,51.16387337057729,0.0,2007,488.54399394989014
2007-07-31,37.53840782122905,0.0,2007,488.54399394989014
2007-08-31,45.72509310986965,10.083000183105469,2007,498.6269941329956
2007-09-30,58.864990689013055,12.135000228881836,2007,510.76199436187744
2007-10-31,33.388500931098704,23.236000061035156,2008,23.236000061035156
2007-11-30,28.771415270018625,6.89300012588501,2008,30.129000186920166
2007-12-31,21.233822589622548,154.85800170898438,2008,184.98700189590454
2008-01-31,26.546436559669026,291.2330017089844,2008,476.2200036048889
2008-02-29,38.9184175643478,234.2899932861328,2008,710.5099968910217
2008-03-31,35.855561047732365,25.145000457763672,2008,735.6549973487854
2008-04-30,35.26647853468765,0.4740000069141388,2008,736.1289973556995
2008-05-31,38.34009079962477,42.00600051879883,2008,778.1349978744984
2008-06-30,51.713221601489764,0.0,2008,778.1349978744984
2008-07-31,37.23929236499069,22.7549991607666,2008,800.889997035265
2008-08-31,31.828445065176915,0.0,2008,800.889997035265
2008-09-30,54.17039106145252,0.8700000047683716,2008,801.7599970400333
2008-10-31,36.676908752327755,43.44599914550781,2009,43.44599914550781
2008-11-30,23.04725325884544,122.12999725341797,2009,165.57599639892578
2008-12-31,23.16541844237073,150.29299926757812,2009,315.8689956665039
2009-01-31,31.718690502309403,152.84800720214844,2009,468.71700286865234
2009-02-28,41.75911377794324,214.08299255371094,2009,682.7999954223633
2009-03-31,54.320225648488076,99.177001953125,2009,781.9769973754883
2009-04-30,20.191807524536532,52.40399932861328,2009,834.3809967041016
2009-05-31,60.166433891992554,55.83700180053711,2009,890.2179985046387
2009-06-30,44.74487895716946,36.60499954223633,2009,926.822998046875
2009-07-31,35.87081005586592,0.0,2009,926.822998046875
2009-08-31,40.53421787709498,8.286999702453613,2009,935.1099977493286
2009-09-30,43.95507448789573,0.0,2009,935.1099977493286
2009-10-31,32.59101489757914,203.75,2010,203.75
2009-11-30,26.96850541157363,6.0329999923706055,2010,209.7829999923706
2009-12-31,16.049393165833052,212.6020050048828,2010,422.3850049972534
2010-01-31,23.612131764821697,221.7779998779297,2010,644.1630048751831
2010-02-28,17.631985089186173,233.9600067138672,2010,878.1230115890503
2010-03-31,35.16832588378707,99.2969970703125,2010,977.4200086593628
2010-04-30,32.383399209486164,200.4429931640625,2010,1177.8630018234253
2010-05-31,38.0,46.41699981689453,2010,1224.2800016403198
2010-06-30,54.89981939326704,0.0,2010,1224.2800016403198
2010-07-31,49.885940409683435,0.656000018119812,2010,1224.9360016584396
2010-08-31,47.05516759776538,0.0,2010,1224.9360016584396
2010-09-30,44.80560076868149,1.4500000476837158,2010,1226.3860017061234
2010-10-31,33.71636711699574,162.7220001220703,2011,162.7220001220703
2010-11-30,25.890796037848645,129.78900146484375,2011,292.51100158691406
2010-12-31,25.84622298254946,529.4219970703125,2011,821.9329986572266
2011-01-31,26.36453715134583,99.08100128173828,2011,921.0139999389648
2011-02-28,47.070488721804516,187.39700317382812,2011,1108.411003112793
2011-03-31,29.625,390.10699462890625,2011,1498.5179977416992
2011-04-30,0.0,43.832000732421875,2011,1542.349998474121
2011-05-31,40.322291453605445,102.8239974975586,2011,1645.1739959716797
2011-06-30,61.23987551113672,60.42100143432617,2011,1705.5949974060059
2011-07-31,66.20530726256985,7.514999866485596,2011,1713.1099972724915
2011-08-31,45.98673184357542,4.495999813079834,2011,1717.6059970855713
2011-09-30,65.40782122905028,19.459999084472656,2011,1737.065996170044
2011-10-31,45.24487895716946,72.69599914550781,2012,72.69599914550781
2011-11-30,24.99813780260708,46.26900100708008,2012,118.96500015258789
2011-12-31,19.324720670391063,0.0,2012,118.96500015258789
2012-01-31,26.672385297291395,164.04299926757812,2012,283.007999420166
2012-02-29,35.10100273069619,44.65999984741211,2012,327.6679992675781
2012-03-31,24.55078125,134.4429931640625,2012,462.1109924316406
2012-04-30,47.938009077432625,140.41299438476562,2012,602.5239868164062
2012-05-31,47.1699255121043,3.3622000217437744,2012,605.88618683815
2012-06-30,57.07053072625699,2.7990000247955322,2012,608.6851868629456
2012-07-31,42.11266294227189,0.0,2012,608.6851868629456
2012-08-31,32.78072625698325,1.6579999923706055,2012,610.3431868553162
2012-09-30,51.05702979515829,0.0,2012,610.3431868553162
2012-10-31,41.19064245810057,29.459999084472656,2013,29.459999084472656
2012-11-30,19.07905555843249,98.48899841308594,2013,127.9489974975586
2012-12-31,22.92318261202921,295.3370056152344,2013,423.28600311279297
2013-01-31,27.296190680827554,49.11600112915039,2013,472.40200424194336
2013-02-28,35.350467616269235,27.59000015258789,2013,499.99200439453125
2013-03-31,41.590594544839234,42.89699935913086,2013,542.8890037536621
2013-04-30,36.75018293350862,32.28300094604492,2013,575.172004699707
2013-05-31,51.41061452513968,14.706000328063965,2013,589.878005027771
2013-06-30,46.86615456238362,0.9160000085830688,2013,590.7940050363541
2013-07-31,41.49138733705772,5.815999984741211,2013,596.6100050210953
2013-08-31,52.89036312849163,2.1019999980926514,2013,598.7120050191879
2013-09-30,59.52048417132217,9.543000221252441,2013,608.2550052404404
2013-10-31,28.973473675616336,24.593000411987305,2014,24.593000411987305
2013-11-30,27.335467247028188,18.184999465942383,2014,42.77799987792969
2013-12-31,19.14454455647908,28.055999755859375,2014,70.83399963378906
2014-01-31,26.449953445065177,32.22700119018555,2014,103.06100082397461
2014-02-28,24.25135622387785,102.80999755859375,2014,205.87099838256836
2014-03-31,29.252969784262785,108.53500366210938,2014,314.40600204467773
2014-04-30,38.411080074487906,101.31900024414062,2014,415.72500228881836
2014-05-31,53.258379888268166,31.66900062561035,2014,447.3940029144287
2014-06-30,43.615921787709496,0.0,2014,447.3940029144287
2014-07-31,42.11126629422719,4.435999870300293,2014,451.830002784729
2014-08-31,46.86173184357543,2.749000072479248,2014,454.57900285720825
2014-09-30,43.89967411545624,25.031999588012695,2014,479.61100244522095
2014-10-31,27.604981378026068,0.0,2015,0.0
2014-11-30,24.432713459706882,74.85800170898438,2015,74.85800170898438
2014-12-31,27.043125122334892,147.93099975585938,2015,222.78900146484375
2015-01-31,24.54111233194753,5.933000087738037,2015,228.7220015525818
2015-02-28,35.862290152756195,100.07099914550781,2015,328.7930006980896
2015-03-31,40.01153678539926,13.468000411987305,2015,342.2610011100769
2015-04-30,37.87164489435881,47.611000061035156,2015,389.87200117111206
2015-05-31,63.57222338833814,25.295000076293945,2015,415.167001247406
2015-06-30,52.544459962756065,10.508999824523926,2015,425.67600107192993
2015-07-31,67.69669459962758,28.22599983215332,2015,453.90200090408325
2015-08-31,66.23265468816153,3.4130001068115234,2015,457.3150010108948
2015-09-30,44.45530726256984,12.843999862670898,2015,470.1590008735657
2015-10-31,29.455558196970298,35.29100036621094,2016,35.29100036621094
2015-11-30,22.495298969041464,108.76000213623047,2016,144.0510025024414
2015-12-31,21.4453829887218,173.28700256347656,2016,317.33800506591797
2016-01-31,17.120192307692307,229.16799926757812,2016,546.5060043334961
2016-02-29,23.93756657239533,98.71900177001953,2016,645.2250061035156
2016-03-31,50.57038444991148,178.7010040283203,2016,823.9260101318359
2016-04-30,41.78487104323844,63.89899826049805,2016,887.825008392334
2016-05-31,53.16596834264434,34.00199890136719,2016,921.8270072937012
2016-06-30,44.764793946583,10.505999565124512,2016,932.3330068588257
2016-07-31,34.4592644320298,0.0,2016,932.3330068588257
2016-08-31,32.471601489757916,0.0020000000949949026,2016,932.3350068589207
2016-09-30,40.3520334778621,0.621999979019165,2016,932.9570068379398
2016-10-31,37.305400372439486,135.73599243164062,2017,135.73599243164062
2016-11-30,18.139159274738084,54.4640007019043,2017,190.19999313354492
2016-12-31,22.29206845628004,217.36900329589844,2017,407.56899642944336
2017-01-31,23.576700245801234,733.6190185546875,2017,1141.1880149841309
2017-02-28,32.20891907294834,383.9419860839844,2017,1525.1300010681152
2017-03-31,57.77245577981169,114.72799682617188,2017,1639.857997894287
2017-04-30,56.675095419847324,175.94700622558594,2017,1815.805004119873
2017-05-31,60.486937783635625,10.711999893188477,2017,1826.5170040130615
2017-06-30,49.15758845437616,6.184999942779541,2017,1832.702003955841
2017-07-31,25.252094972067045,0.0,2017,1832.702003955841
2017-08-31,36.23417132216016,5.186999797821045,2017,1837.889003753662
2017-09-30,48.87732774674116,29.94700050354004,2017,1867.8360042572021
2017-10-31,22.24930167597766,8.428999900817871,2018,8.428999900817871
2017-11-30,26.165362389524407,93.14700317382812,2018,101.576003074646
2017-12-31,17.475075340810555,3.2850000858306885,2018,104.86100316047668
2018-01-31,24.92958272609866,108.12000274658203,2018,212.98100590705872
2018-02-28,32.426544140403024,23.899999618530273,2018,236.881005525589
2018-03-31,58.15610119047619,443.20599365234375,2018,680.0869991779327
2018-04-30,38.506541318379746,95.88500213623047,2018,775.9720013141632
2018-05-31,75.20484171322161,10.17199993133545,2018,786.1440012454987
2018-06-30,50.784916201117326,0.0,2018,786.1440012454987
