,ET,P,wy,sumP,D
2000-10-31,,51.58365209704267,2001,51.58365209704267,
2000-11-30,,7.902678942356387,2001,59.48633103939906,
2000-12-31,,3.5795928335274523,2001,63.06592387292651,
2001-01-31,35.72462303322611,101.95547193396644,2001,165.02139580689294,
2001-02-28,42.58645682015342,138.29006211281035,2001,303.3114579197033,
2001-03-31,36.56542054751134,20.78996920087349,2001,324.1014271205768,
2001-04-30,29.984595298850177,60.61952108203301,2001,384.7209482026098,
2001-05-31,26.52338703989582,5.178688190855981,2001,389.8996363934658,
2001-06-30,15.739764268955073,0.06110819043851186,2001,389.96074458390433,
2001-07-31,28.74453122005627,23.908747191003403,2001,413.8694917749077,
2001-08-31,18.019795577544812,0.0,2001,413.8694917749077,
2001-09-30,18.10745556582338,0.435699910913293,2001,414.305191685821,
2001-10-31,11.057393062846392,13.308916761906671,2002,13.308916761906671,
2001-11-30,26.42625271185273,77.36988496283875,2002,90.67880172474543,
2001-12-31,27.895408470263718,103.59473191719003,2002,194.27353364193544,
2002-01-31,20.781979795122272,53.26863288294837,2002,247.5421665248838,
2002-02-28,18.04044058651547,9.523243436182806,2002,257.0654099610666,
2002-03-31,29.150454002670504,56.39253701826343,2002,313.4579469793301,
2002-04-30,24.567519004971707,13.275649470521918,2002,326.733596449852,
2002-05-31,26.40638020321342,13.301252001369246,2002,340.0348484512212,
2002-06-30,24.4911869691195,0.1682052273928995,2002,340.2030536786141,
2002-07-31,18.60188800573282,1.931533223613641,2002,342.13458690222774,
2002-08-31,15.600965728881672,0.0,2002,342.13458690222774,
2002-09-30,17.65800593690915,1.3528436231445247,2002,343.48743052537225,
2002-10-31,10.445403286845897,0.009382172596723625,2003,0.009382172596723625,
2002-11-30,18.277529979191566,171.43691865433513,2003,171.44630082693186,
2002-12-31,28.00643755945711,97.72850604811251,2003,269.1748068750444,
2003-01-31,23.131680829948532,12.827902848202372,2003,282.00270972324677,
2003-02-28,32.96113554058831,67.28164459973928,2003,349.284354322986,
2003-03-31,29.87065326914421,44.818002038283396,2003,394.1023563612694,
2003-04-30,35.86555998833259,45.48039505127993,2003,439.5827514125493,
2003-05-31,36.41441496854185,31.362145337297125,2003,470.94489674984646,
2003-06-30,31.809017959708406,4.02652458742427,2003,474.9714213372707,
2003-07-31,24.57041115901035,18.26905431519248,2003,493.2404756524632,
2003-08-31,25.13754853327059,19.80651785572278,2003,513.046993508186,
2003-09-30,19.34768093432402,11.197710464988642,2003,524.2447039731746,
2003-10-31,10.957573672963052,0.0018393767158668738,2004,0.0018393767158668738,
2003-11-30,23.72909119217784,36.33574404342164,2004,36.337583420137506,
2003-12-31,26.988835315914734,102.4797460235439,2004,138.8173294436814,
2004-01-31,29.910458674829965,71.00916472566627,2004,209.82649416934765,
2004-02-29,41.037574051294996,104.73373868871971,2004,314.56023285806737,
2004-03-31,25.35842315861612,41.99124928505346,2004,356.55148214312084,
2004-04-30,24.884790456512526,5.122882160872109,2004,361.67436430399295,
2004-05-31,18.5400670164479,1.0943274194515056,2004,362.7686917234445,
2004-06-30,27.16543303929264,3.3706255760515322,2004,366.139317299496,
2004-07-31,21.193945728095652,0.36931064555838405,2004,366.50862794505434,
2004-08-31,19.083121031037244,8.525370199403039,2004,375.03399814445737,
2004-09-30,17.487847654268364,0.4452955836619324,2004,375.47929372811933,
2004-10-31,30.068469245272734,81.73644547490281,2005,81.73644547490281,
2004-11-30,21.432054128604555,14.94065955898168,2005,96.67710503388449,
2004-12-31,20.832722864665175,89.85898473993306,2005,186.53608977381754,
2005-01-31,35.601476812701435,237.88726368856152,2005,424.42335346237905,
2005-02-28,56.75033759518873,58.90455124073776,2005,483.3279047031168,
2005-03-31,40.32877080928573,108.40088901346526,2005,591.7287937165821,
2005-04-30,28.11888185085191,31.911481461349947,2005,623.640275177932,
2005-05-31,40.85890875233748,25.100166997907728,2005,648.7404421758398,
2005-06-30,33.36578269068526,0.279378480230791,2005,649.0198206560706,
2005-07-31,24.157127822347856,9.76154246976268,2005,658.7813631258333,
2005-08-31,25.55408453811741,15.703255910798058,2005,674.4846190366313,
2005-09-30,20.53398560150882,30.944975357615224,2005,705.4295943942466,
2005-10-31,17.239613561911717,20.989746290879793,2006,20.989746290879793,
