,ET,P,wy,sumP
2000-10-31,,149.3080587387085,2001,149.3080587387085
2000-11-30,,24.55318808555603,2001,173.86124682426453
2000-12-31,,22.73024940490723,2001,196.59149622917175
2001-01-31,20.109919092238172,184.76249504089355,2001,381.3539912700653
2001-02-28,24.430610448404714,193.63874530792236,2001,574.9927365779877
2001-03-31,12.285714285714285,109.1008129119873,2001,684.093549489975
2001-04-30,0.0,174.39125347137454,2001,858.4848029613495
2001-05-31,52.666327270546404,0.293000003322959,2001,858.7778029646724
2001-06-30,41.88537157287158,0.0,2001,858.7778029646724
2001-07-31,59.038419913419915,22.467625856399533,2001,881.245428821072
2001-08-31,41.13257575757576,0.0,2001,881.245428821072
2001-09-30,45.044552669552665,0.1514375014230609,2001,881.396866322495
2001-10-31,23.150879388109534,45.52524948120117,2002,45.52524948120117
2001-11-30,25.862011464222824,202.4785614013672,2002,248.00381088256836
2001-12-31,17.338845184950845,288.85550689697266,2002,536.859317779541
2002-01-31,19.47147886146231,113.00518655776978,2002,649.8645043373108
2002-02-28,34.48916706300974,42.42468857765198,2002,692.2891929149628
2002-03-31,24.897584033613445,154.07668209075928,2002,846.365875005722
2002-04-30,25.85052180000651,53.61956214904785,2002,899.9854371547699
2002-05-31,55.81276032823063,48.9606237411499,2002,948.9460608959198
2002-06-30,54.90395021645022,3.2198124527931213,2002,952.1658733487129
2002-07-31,41.722853535353536,0.0,2002,952.1658733487129
2002-08-31,32.47411616161616,0.0,2002,952.1658733487129
2002-09-30,47.16486291486291,0.8158749863505362,2002,952.9817483350635
2002-10-31,26.054924242424242,7.510312378406524,2003,7.510312378406524
2002-11-30,27.65485209235209,266.8051948547363,2003,274.31550723314285
2002-12-31,25.415185830429735,249.50650691986084,2003,523.8220141530037
2003-01-31,26.64737516615124,21.69750082492828,2003,545.519514977932
2003-02-28,16.076264404609475,148.28074836730957,2003,693.8002633452415
2003-03-31,21.91495270661087,128.5911841392517,2003,822.3914474844933
2003-04-30,14.266304347826088,213.26924324035645,2003,1035.6606907248497
2003-05-31,25.54026753364389,85.74480962753296,2003,1121.4055003523827
2003-06-30,57.96356421356421,0.0,2003,1121.4055003523827
2003-07-31,33.66736910565775,6.962812632322311,2003,1128.368312984705
2003-08-31,47.63453002311698,37.55206203460694,2003,1165.920375019312
2003-09-30,47.289862914862915,2.943562403321266,2003,1168.8639374226332
2003-10-31,25.018217893217894,1.7350625470280645,2004,1.7350625470280645
2003-11-30,24.102679530871015,76.275128364563,2004,78.01019091159107
2003-12-31,10.506455838323353,276.4698638916016,2004,354.4800548031927
2004-01-31,30.486021240253244,80.34356594085693,2004,434.8236207440496
2004-02-29,45.90973226392061,199.77388191223147,2004,634.5975026562811
2004-03-31,37.694830878341506,39.14806294441223,2004,673.7455656006933
2004-04-30,39.519246643187316,13.731687545776367,2004,687.4772531464697
2004-05-31,40.902056277056275,11.808312714099884,2004,699.2855658605696
2004-06-30,54.444083694083695,0.08724999986588955,2004,699.3728158604355
2004-07-31,45.10903679653679,1.5538125187158585,2004,700.9266283791513
2004-08-31,31.943181818181817,0.0,2004,700.9266283791513
2004-09-30,39.08468466870106,1.0038124658167362,2004,701.9304408449681
2004-10-31,40.94274106270074,206.39793872833255,2005,206.39793872833255
2004-11-30,21.667345059526337,48.470564126968384,2005,254.86850285530093
2004-12-31,15.78993959828361,173.46225547790527,2005,428.3307583332062
2005-01-31,28.20730336785039,344.5888671875,2005,772.9196255207062
2005-02-28,23.860692077552578,140.4172487258911,2005,913.3368742465973
2005-03-31,35.3587962962963,235.75611972808838,2005,1149.0929939746857
2005-04-30,33.10755764157731,86.58318901062012,2005,1235.6761829853058
2005-05-31,41.38313264563265,130.89550304412842,2005,1366.5716860294342
2005-06-30,54.985200817700814,0.11249999748542905,2005,1366.6841860269196
2005-07-31,38.37202380952381,0.0,2005,1366.6841860269196
2005-08-31,49.430645743145746,7.533812612295151,2005,1374.2179986392148
2005-09-30,49.032918470418466,9.95618724822998,2005,1384.1741858874448
2005-10-31,28.60894660894661,15.998561739921568,2006,15.998561739921568
2005-11-30,25.230970418470417,25.527812361717224,2006,41.526374101638794
2005-12-31,25.86023151794627,255.33156490325925,2006,296.85793900489807
2006-01-31,25.386847653499903,300.25831031799316,2006,597.1162493228912
2006-02-28,37.207225948004634,109.1326856613159,2006,706.2489349842072
2006-03-31,37.625,322.13457679748535,2006,1028.3835117816925
2006-04-30,20.875,337.3246879577637,2006,1365.7081997394562
2006-05-31,44.71292317403909,38.7250018119812,2006,1404.4332015514374
2006-06-30,54.62166305916305,0.0,2006,1404.4332015514374
2006-07-31,42.23872655122655,27.34962499141693,2006,1431.7828265428543
2006-08-31,44.69065656565657,0.0,2006,1431.7828265428543
2006-09-30,47.20256132756133,0.0,2006,1431.7828265428543
2006-10-31,30.469606782106784,14.081250250339508,2007,14.081250250339508
2006-11-30,23.812241321392126,28.776688218116757,2007,42.85793846845627
2006-12-31,20.81795801161893,125.91656017303467,2007,168.77449864149094
2007-01-31,20.538859376342792,32.27143621444702,2007,201.04593485593796
2007-02-28,28.272087901598216,192.62005996704102,2007,393.665994822979
2007-03-31,33.03657941247262,46.67068696022034,2007,440.3366817831993
2007-04-30,33.63844732579105,39.849687814712524,2007,480.18636959791183
2007-05-31,55.973484848484844,9.768499851226807,2007,489.95486944913864
2007-06-30,48.90187590187589,0.0,2007,489.95486944913864
2007-07-31,34.48746392496392,0.0,2007,489.95486944913864
2007-08-31,46.234758297258296,10.424812674522402,2007,500.37968212366104
2007-09-30,54.553120490620486,12.231312692165373,2007,512.6109948158264
2007-10-31,27.690566378066375,23.51937508583069,2008,23.51937508583069
