,ET,P,wy,sumP
2014-06-30,51.4953684429642,0.0,2014,447.17111716667813
2014-07-31,48.31918713572024,4.438093637426695,2014,451.6092108041048
2014-08-31,48.119145503746886,2.6939792335033417,2014,454.30319003760815
2014-09-30,43.67131557035804,25.001405914624538,2014,479.3045959522327
2014-10-31,24.05833680266445,0.0,2015,0.0
2014-11-30,23.281202481904977,74.7189391454061,2015,74.7189391454061
2014-12-31,27.81321475867201,147.93660418192545,2015,222.65554332733154
2015-01-31,23.501400465238078,5.932739670077959,2015,228.5882829974095
2015-02-28,33.717402223797755,100.08650954564413,2015,328.6747925430536
2015-03-31,37.89690752081817,13.47998997569084,2015,342.15478251874447
2015-04-30,38.25160602037351,47.541625022888184,2015,389.69640754163265
2015-05-31,65.14746963068168,25.29396881659826,2015,414.99037635823095
2015-06-30,57.360791089579045,10.480791499217352,2015,425.4711678574483
2015-07-31,69.64464508742716,28.320624887943268,2015,453.79179274539155
2015-08-31,58.55802402820626,3.591823021570842,2015,457.3836157669624
2015-09-30,38.39803152998984,12.77021861076355,2015,470.15383437772596
2015-10-31,26.31403921312343,35.363208731015526,2016,35.363208731015526
2015-11-30,22.818369742072164,108.74988738695781,2016,144.11309611797333
2015-12-31,22.035505784386938,173.16606442133588,2016,317.2791605393092
2016-01-31,25.90642393320964,229.32983255386358,2016,546.6089930931728
2016-02-29,24.533186295428038,98.74711624781291,2016,645.3561093409857
2016-03-31,51.55575030804411,178.56589968999228,2016,823.922009030978
2016-04-30,40.02788456921639,63.90600895881654,2016,887.8280179897945
2016-05-31,49.807187549600954,33.9557801882426,2016,921.7837981780372
2016-06-30,51.17993936293747,10.50418707728386,2016,932.287985255321
2016-07-31,40.26366049125728,0.0,2016,932.287985255321
2016-08-31,36.61995212323065,0.008124999951784657,2016,932.2961102552728
2016-09-30,36.99784021142354,0.6177395638078451,2016,932.9138498190806
2016-10-31,32.933734527535236,135.45760790507,2017,135.45760790507
2016-11-30,17.272767678070903,54.387198607126884,2017,189.8448065121969
2016-12-31,23.452927058825612,217.26614856719976,2017,407.11095507939666
2017-01-31,25.05248158183657,733.8558699289957,2017,1140.9668250083923
2017-02-28,30.40163945459864,383.76556015014654,2017,1524.732385158539
2017-03-31,54.203545558732074,114.63573654492697,2017,1639.368121703466
2017-04-30,58.130176589423336,175.5919017791748,2017,1814.9600234826407
2017-05-31,60.307377996526064,10.732447822888695,2017,1825.6924713055294
2017-06-30,52.819004995836806,6.234229117631914,2017,1831.9267004231613
2017-07-31,31.962978525531128,0.0,2017,1831.9267004231613
2017-08-31,40.88142693588677,5.27769772708416,2017,1837.2043981502454
2017-09-30,42.970415278934226,29.93437550465266,2017,1867.1387736548982
2017-10-31,18.579152789342217,8.425895725687345,2018,8.425895725687345
2017-11-30,24.38798334542649,93.34097186724347,2018,101.76686759293081
2017-12-31,15.444126228737645,3.306666744252046,2018,105.07353433718285
2018-01-31,25.07857699107358,108.19667975107829,2018,213.27021408826113
2018-02-28,31.88280930025455,23.919947564601905,2018,237.19016165286305
2018-03-31,56.57318241437613,442.6781091690065,2018,679.8682708218696
2018-04-30,37.57509692938197,95.82469987869263,2018,775.6929707005622
2018-05-31,74.39394661405615,10.082458277543388,2018,785.7754289781055
2018-06-30,54.85106161532059,0.0,2018,785.7754289781055
2018-07-31,37.57454324418851,4.320010443528494,2018,790.0954394216341
2018-08-31,36.42191402997503,0.0,2018,790.0954394216341
2018-09-30,35.02341798501249,0.6113645837952694,2018,790.7068040054294
2018-10-31,21.328243879151476,54.85452969868978,2019,54.85452969868978
2018-11-30,20.197895643145483,173.11006673177084,2019,227.96459643046063
2018-12-31,26.620031167657757,52.46378286679586,2019,280.42837929725647
2019-01-31,32.92069528555712,250.20199728012085,2019,530.6303765773773
2019-02-28,48.75370385539537,422.3851890563965,2019,953.0155656337738
2019-03-31,67.56420739998157,246.7300591468811,2019,1199.745624780655
2019-04-30,48.923528002894656,40.63107164700826,2019,1240.376696427663
2019-05-31,44.176675080943404,155.74391746521,2019,1396.1206138928733
2019-06-30,53.41954621149044,7.298468867937726,2019,1403.4190827608109
2019-07-31,53.7407368859284,9.34936473766963,2019,1412.7684474984806
2019-08-31,43.55763426311407,0.0,2019,1412.7684474984806
2019-09-30,47.95478055451151,2.1630521764357886,2019,1414.9314996749163
2019-10-31,20.42560886761033,0.0,2020,0.0
2019-11-30,22.711102847703515,83.63797712326051,2020,83.63797712326051
2019-12-31,29.901681791167213,184.91705052057904,2020,268.55502764383954
2020-01-31,34.97053592418677,27.423791329065967,2020,295.9788189729055
2020-02-29,29.511545935338752,12.666708091894789,2020,308.6455270648003
2020-03-31,28.276893431635386,148.3079765637716,2020,456.95350362857187
2020-04-30,61.78607361175715,140.93190240859985,2020,597.8854060371717
2020-05-31,49.181530684232015,54.55437437693278,2020,652.4397804141046
2020-06-30,54.69159966461221,0.0,2020,652.4397804141046
2020-07-31,41.7025395503747,0.0,2020,652.4397804141046
2020-08-31,33.676805786844305,0.0,2020,652.4397804141046
2020-09-30,33.92290278934222,0.0,2020,652.4397804141046
2020-10-31,25.229386165496603,0.0,2021,0.0
2020-11-30,15.264670371558735,31.32517731189728,2021,31.32517731189728
2020-12-31,19.21674116628587,65.7221995194753,2021,97.04737683137257
2021-01-31,24.31089676230941,209.96121454238894,2021,307.00859137376153
2021-02-28,40.45406578959653,43.245193441708885,2021,350.2537848154704
2021-03-31,47.421451047287334,108.91933600107829,2021,459.1731208165487
2021-04-30,33.446054383581895,11.038201063871384,2021,470.2113218804201
2021-05-31,54.91389987510409,2.752219763894876,2021,472.96354164431494
2021-06-30,41.26373855120733,1.335035433371862,2021,474.2985770776868
2021-07-31,39.74958368026646,0.29028228220219415,2021,474.588859359889
2021-08-31,39.843880099916746,0.0,2021,474.588859359889
2021-09-30,38.45565533755331,0.7807031124830247,2021,475.369562472372
