,wy,P,adjP,spring_rain,winter_P,total_swe,snowfall_t,springET,maxDeficit,minDeficit,octDeficit,aprDeficit
0,2001,828.9292529967671,828.9292529967671,216.20476698044573,590.5891110189034,0.0,344.9601731271455,136.26344860824136,93.28418380326474,0.0,0.0,0.0
1,2002,871.3212720502507,871.3212720502507,122.2984286691203,731.5811490145596,0.0,374.5593631975578,105.53321029036707,93.44242192208633,0.0,69.99425900274068,0.0
2,2003,989.9259555039986,989.9259555039986,315.15654578642415,651.4245970444247,0.0,332.16321949814306,140.44429335370512,170.315049777097,73.17353700747587,93.44242192208633,0.0
3,2004,649.2943103080784,165.35378950208622,41.91180011431376,606.7068738269083,548.1739130434784,500.0933035185843,104.53460656990069,51.54482199830788,0.0,104.67675821601938,0.0
4,2005,1455.4784643599478,541.0002034903829,268.0263254449302,1159.0132839665268,914.4782608695652,557.418146942601,157.78360580595879,55.91185227772999,29.450916837855466,36.90411822814801,0.0
5,2006,1487.5674617568652,391.37238061549004,350.6890809863138,1031.2262068575078,1141.7391304347825,995.2294856678354,130.4616653934301,76.08283910276587,33.20401833460657,54.32052471189325,0.0
6,2007,511.14551631248355,156.70387015069426,71.11241347862013,426.89429680145145,389.7826086956522,351.93371669306896,108.74491978609626,119.12147034795004,85.87094955989778,62.418428698470414,0.0
7,2008,780.4199050522212,172.60565143381504,49.029317612359016,730.1112177025188,739.8260869565219,696.1122820536295,117.87743315508024,84.60340019992664,0.0,104.37250815819148,0.0
8,2009,1002.6392075394142,425.94413308054396,211.17255288037387,782.1691241582236,623.9565217391304,348.10017998435285,160.15419404125288,80.27547774958678,0.0,70.34272305837717,0.0
9,2010,1263.558940799619,437.8866326080129,199.8943574972522,961.8073436318022,873.0434782608696,683.2321784279563,151.39394957983194,78.00570154188276,0.0,0.0,0.0
10,2011,1725.6798774878184,452.55123300144004,230.32058028163328,1463.0154363921195,1328.3478260869565,1201.9952379631272,117.95573720397252,43.376367733008344,0.0,0.0,5.077829195318401
11,2012,633.7215815529678,287.0279954618145,151.4254487167705,470.0663513067997,379.56521739130443,0.0,149.0282811306341,98.44100774336165,46.16323687751562,0.0,0.0
12,2013,640.2933362108289,251.68094103031632,58.76236804326374,564.1167888872551,392.39130434782606,364.4946305477258,142.8999694423224,137.47143499508033,79.66012050630302,92.43045813550133,0.0
13,2014,525.9626282100763,286.3791744139811,160.19294290699514,336.7753522063747,272.2608695652174,107.72721895160096,130.26854087089384,91.81406208307948,31.368695220771055,96.9547869653222,0.0
14,2015,454.7941798961524,334.0983459576945,136.99965403284165,293.7476021708864,127.30434782608694,134.5244295756022,172.37941940412531,51.291866731253336,0.0,91.81406208307948,0.0
15,2016,943.6119692853001,333.4966266442664,131.67236022371236,810.3528605605616,706.5217391304348,397.0380015055338,288.61948051948053,157.54087563953908,47.89101259973417,43.443344029683075,112.19725732839223
16,2017,1920.1096940091163,380.1539152805358,82.40077345503157,1657.7384936708393,1588.5652173913043,1342.7775338375207,260.5897173414821,129.2710988344174,74.10474902528222,51.14643919147096,31.180424695179852
17,2018,814.593349831032,378.3030339102186,131.1067547335769,681.0580587495457,449.13043478260875,0.0,320.9935281058779,209.24476703562974,172.55241021875798,129.2710988344174,0.0
18,2019,1367.6833046996232,433.6833046996233,222.9321188652154,1139.9450979579578,934.0,938.3197284120502,276.7419468358369,79.86766989232628,36.3888817244833,195.2629316857737,46.40516202154127
19,2020,630.505149632647,349.8094974587342,199.5888477419362,430.5433231035868,280.695652173913,205.648572696339,229.9410166324004,184.86676574841948,140.87359538936676,73.42394058187905,0.0
20,2021,492.2707627372309,214.00989317201348,32.6958668383685,453.9555747523452,278.2608695652174,64.75993083607065,0.0,85.01263549312372,61.12614957095845,184.86676574841948,41.170200417741796
