Unnamed: 0,ET,P,wy,sumP,D
2008-05-31,34.188268464885915,28.404298687709197,2008,1111.9564819554332,
2008-06-30,51.45825439355397,0.0,2008,1111.9564819554332,
2008-07-31,55.46782216100396,1.05760305755921,2008,1113.0140850129924,
2008-08-31,41.100120523415974,0.21356870290887264,2008,1113.2276537159012,
2008-09-30,38.099777229584156,0.07280916146194663,2008,1113.300462877363,
2008-10-31,29.433691871718892,82.81177567343677,2009,82.81177567343677,
2008-11-30,17.31026938416857,221.26341864898913,2009,304.0751943224259,
2008-12-31,20.432907504605023,275.0145240958409,2009,579.0897184182668,
2009-01-31,35.538241427024566,125.6557522548064,2009,704.7454706730733,
2009-02-28,26.92477699547174,297.84589450049947,2009,1002.5913651735727,
2009-03-31,40.6517080314184,291.47829501319467,2009,1294.0696601867674,
2009-04-30,29.272912581196532,51.402846416444255,2009,1345.4725066032115,
2009-05-31,40.803469041061824,197.32600507663403,2009,1542.798511679846,
2009-06-30,68.82219247538796,40.55262449133487,2009,1583.3511361711808,
2009-07-31,49.957290710131616,2.0311908198676947,2009,1585.3823269910486,
2009-08-31,50.400325092914905,10.635843793854457,2009,1596.0181707849028,
2009-09-30,35.4593309611365,2.615057282320416,2009,1598.6332280672234,
2009-10-31,26.403433403199692,202.2037917275465,2010,202.2037917275465,
2009-11-30,21.125626186177108,64.17372407986007,2010,266.37751580740655,
2009-12-31,26.380383851681838,226.03281280284614,2010,492.4103286102527,
2010-01-31,21.991169371756826,307.7002720723625,2010,800.1106006826152,
2010-02-28,39.71276242143984,146.7075155709536,2010,946.8181162535687,
2010-03-31,29.208049147793943,197.6563515699547,2010,1144.4744678235236,
2010-04-30,26.5,254.5957340502557,2010,1399.0702018737793,
2010-05-31,34.510802369539405,123.60587136072056,2010,1522.6760732345,
2010-06-30,50.439878248262616,30.855247257320023,2010,1553.53132049182,
2010-07-31,62.16935967115069,0.0,2010,1553.53132049182,
2010-08-31,60.00309565074933,4.728847525501978,2010,1558.260168017322,
2010-09-30,43.25369222528314,1.5054236732366428,2010,1559.7655916905587,
2010-10-31,26.59269698958311,309.7830019652388,2011,309.7830019652388,
2010-11-30,25.679808588688,298.15327360429836,2011,607.9362755695373,
2010-12-31,24.20461001785323,558.6917167838293,2011,1166.6279923533666,
2011-01-31,30.46983807359237,58.021198971580894,2011,1224.6491913249474,
2011-02-28,39.53640339466513,243.65611604879828,2011,1468.3053073737458,
2011-03-31,27.173367297185408,535.3555792888611,2011,2003.660886662607,
2011-04-30,29.61642857142857,170.19307184583354,2011,2173.8539585084404,
2011-05-31,53.68507313795286,117.29179492979559,2011,2291.145753438236,
2011-06-30,41.83575507579044,84.1494565483268,2011,2375.295209986563,
2011-07-31,59.12642091930432,1.4668092049715171,2011,2376.7620191915344,
2011-08-31,61.726526629935705,0.004099236853697998,2011,2376.766118428388,
2011-09-30,52.12471979117355,23.68365694730336,2011,2400.4497753756914,
2011-10-31,27.200176073764425,137.0104901262822,2012,137.0104901262822,
2011-11-30,22.53357265410968,83.88620941511547,2012,220.8966995413977,
2011-12-31,16.020894573814655,2.5784580889548963,2012,223.47515763035256,
2012-01-31,20.959449499561906,250.5391765914801,2012,474.0143342218327,
2012-02-29,31.02063830244427,63.00890022743749,2012,537.0232344492701,
2012-03-31,37.776030798512075,408.5380170982302,2012,945.5612515475003,
2012-04-30,39.73142494351673,152.6282700400316,2012,1098.189521587532,
2012-05-31,32.70540607934763,8.997820544788855,2012,1107.187342132321,
2012-06-30,62.04051882460973,31.532363141766034,2012,1138.7197052740871,
2012-07-31,57.0575935540757,13.3381680896264,2012,1152.0578733637133,
2012-08-31,42.35765801958982,17.97165309381849,2012,1170.0295264575318,
2012-09-30,41.33874732170185,7.618877996925177,2012,1177.648404454457,
2012-10-31,32.18524241836489,128.16324772725577,2013,128.16324772725577,
2012-11-30,18.517432247810923,248.6552053553457,2013,376.8184530826015,
2012-12-31,22.13507194151636,616.0634625849832,2013,992.8819156675847,
2013-01-31,28.085281777539798,37.25105687498136,2013,1030.132972542566,
2013-02-28,31.84506847504289,17.314190813603293,2013,1047.4471633561693,
2013-03-31,39.488970783317214,122.64263482130207,2013,1170.0897981774715,
2013-04-30,26.34399926742179,39.372695267655466,2013,1209.462493445127,
2013-05-31,50.954571124526616,70.08226601404088,2013,1279.5447594591678,
2013-06-30,63.63601392147945,54.681591208654496,2013,1334.2263506678225,
2013-07-31,59.49692669835653,4.9679887185569935,2013,1339.1943393863796,
2013-08-31,56.5074693701099,14.059748216439747,2013,1353.2540876028193,
2013-09-30,45.24417131521445,47.644696257496605,2013,1400.898783860316,
2013-10-31,20.9832702020202,46.354997096170905,2014,46.354997096170905,
2013-11-30,22.049990946547307,36.08745918565123,2014,82.44245628182213,
2013-12-31,18.568044199645435,64.5274495423295,2014,146.96990582415162,
2014-01-31,17.872994285855647,113.55627153119968,2014,260.5261773553513,
2014-02-28,23.697190425312872,357.90592618752976,2014,618.4321035428811,
2014-03-31,37.76627069253165,199.9603683821117,2014,818.3924719249927,
2014-04-30,24.86805225512322,107.89633318486105,2014,926.288805109854,
2014-05-31,51.29011606176608,31.40606826316309,2014,957.694873373017,
2014-06-30,60.29874062968675,0.028374046087265008,2014,957.7232474191043,
2014-07-31,46.32212801242967,17.255622616251006,2014,974.9788700353553,
2014-08-31,55.45804637281909,25.443301535744702,2014,1000.4221715711,
2014-09-30,41.605026603569776,59.167048112126686,2014,1059.5892196832267,
2014-10-31,23.218361245773302,48.37904985442415,2015,48.37904985442415,
2014-11-30,22.408806975401074,150.42319869995114,2015,198.80224855437527,
2014-12-31,17.979586646256035,265.7585430582061,2015,464.5607916125814,
2015-01-31,27.46549037321873,7.477370245766092,2015,472.03816185834745,
2015-02-28,28.96713081000092,253.5346512539696,2015,725.5728131123172,
2015-03-31,33.068996309539884,53.96171352881512,2015,779.5345266411322,
2015-04-30,29.589891076001216,116.15588352698404,2015,895.6904101681163,
2015-05-31,59.804464846504295,67.07487202418669,2015,962.7652821923033,
2015-06-30,67.00709749005205,25.735717758877588,2015,988.5009999511807,
2015-07-31,71.5940461235836,28.60925154649575,2015,1017.1102514976764,
2015-08-31,49.11034588307315,3.305213653404293,2015,1020.4154651510808,
2015-09-30,40.33412414411314,5.869725107236673,2015,1026.2851902583175,
2015-10-31,24.509991529723404,84.95215679489019,2016,84.95215679489019,
2015-11-30,27.27230051202934,138.14435388113705,2016,223.09651067602726,
2015-12-31,23.923606227909044,408.3634198603738,2016,631.4599305364011,
2016-01-31,21.53341796402153,436.2399679868275,2016,1067.6998985232283,
2016-02-29,26.947503378562946,85.39212007012985,2016,1153.0920185933585,
2016-03-31,19.44599979227274,423.6266331563469,2016,1576.7186517497053,
2016-04-30,38.10077699799484,95.00122850723848,2016,1671.7198802569433,
2016-05-31,47.548285286896885,51.261203562030346,2016,1722.9810838189744,
2016-06-30,60.57431630367359,0.8255610486478294,2016,1723.806644867622,
2016-07-31,60.11382767064585,0.0,2016,1723.806644867622,
2016-08-31,46.78484513794598,7.598496074894911,2016,1731.4051409425172,
2016-09-30,43.68140373649294,3.39396178813381,2016,1734.7991027306507,
2016-10-31,35.60093160319089,415.2773440994378,2017,415.2773440994378,
2016-11-30,20.92690252789804,159.28621743471564,2017,574.5635615341536,
2016-12-31,23.890076396729864,375.4327427521917,2017,949.9963042863452,
2017-01-31,24.929654606274468,946.4115637859312,2017,1896.4078680722766,
2017-02-28,19.199620699676963,748.1426216882602,2017,2644.550489760537,
2017-03-31,49.0883395052769,269.06976411542814,2017,2913.620253875965,
2017-04-30,11.16679104477612,225.7078348989705,2017,3139.328088774936,
2017-05-31,34.30464298478389,42.9149512371034,2017,3182.2430400120393,
2017-06-30,47.16521926465861,27.65683653882441,2017,3209.899876550863,
2017-07-31,44.25795879336936,0.1677595441521124,2017,3210.067636095015,
2017-08-31,48.79701573322854,13.632415811524133,2017,3223.7000519065386,
2017-09-30,50.57160310925777,80.10965670520112,2017,3303.80970861174,
2017-10-31,20.693155915106214,39.463218834563975,2018,39.463218834563975,
2017-11-30,28.167981560776933,462.52184441253434,2018,501.9850632470983,
2017-12-31,17.305671205748556,26.531794176756872,2018,528.5168574238552,
2018-01-31,27.05231728629257,226.11665012272258,2018,754.6335075465778,
2018-02-28,31.50673077804602,44.237370978784924,2018,798.8708785253625,
2018-03-31,44.39730662890382,544.9304238821713,2018,1343.801302407534,
2018-04-30,29.75343293590318,159.21927141961245,2018,1503.0205738271466,
2018-05-31,57.50505441669238,54.91872606932662,2018,1557.9392998964734,
2018-06-30,67.18251296974722,0.08186259587074964,2018,1558.0211624923438,
2018-07-31,47.83478726660545,7.76188931756347,2018,1565.7830518099072,
2018-08-31,39.94989669421487,0.9142328546247408,2018,1566.697284664532,
2018-09-30,39.972323463026655,1.5726870453084696,2018,1568.2699717098403,
2018-10-31,21.75166106976376,42.80648005827692,2019,42.80648005827692,
2018-11-30,20.156570808299218,213.18370766676108,2019,255.990187725038,
2018-12-31,27.621217456490204,120.00373260847485,2019,375.9939203335129,
2019-01-31,29.592786757108367,402.17662688976026,2019,778.1705472232733,
2019-02-28,18.919519484861027,673.8039056908992,2019,1451.9744529141724,
2019-03-31,52.86933894590288,277.02696396922335,2019,1729.0014168833954,
2019-04-30,31.01497515424708,95.53402127564405,2019,1824.5354381590398,
2019-05-31,51.8038185538101,152.01914884843902,2019,1976.5545870074786,
2019-06-30,33.7871466725408,5.908332202270741,2019,1982.462919209749,
2019-07-31,67.34470258662482,1.2477556917503592,2019,1983.7106749015,
2019-08-31,57.39055468156774,0.17981297807156582,2019,1983.8904878795715,
2019-09-30,49.238347198637115,43.338076700691055,2019,2027.2285645802624,
2019-10-31,21.48058441703448,15.223385836331895,2020,15.223385836331895,
2019-11-30,21.92286698313236,83.80996695365614,2020,99.03335278998804,
2019-12-31,26.53020704285471,362.7281472009557,2020,461.76149999094366,
2020-01-31,29.450591039427763,135.18927214527858,2020,596.9507721362222,
2020-02-29,28.002527294080306,4.2427633527581,2020,601.1935354889803,
2020-03-31,50.956651984254066,263.46306400444666,2020,864.6565994934268,
2020-04-30,36.751624413285946,88.73194728006844,2020,953.3885467734954,
2020-05-31,44.74759809209439,101.32416394648659,2020,1054.712710719982,
2020-06-30,66.01735721547345,19.744720822982206,2020,1074.457431542964,
2020-07-31,58.59623699112334,1.5336411945692454,2020,1075.9910727375334,
2020-08-31,50.18415212733394,4.7733586617098505,2020,1080.7644313992432,
2020-09-30,36.17360154576063,1.3201450111756798,2020,1082.084576410419,
2020-10-31,25.618886181143928,0.002660305407662513,2021,0.002660305407662513,
2020-11-30,17.264726994257416,160.30275015794598,2021,160.3054104633536,
2020-12-31,21.155715877131435,130.4953876815679,2021,290.8007981449215,
2021-01-31,27.959257904154054,232.41434274920974,2021,523.2151408941313,
2021-02-28,29.317835369993844,150.83847896197364,2021,674.053619856105,
2021-03-31,35.71104858345785,120.11496123102785,2021,794.1685810871329,
2021-04-30,23.619622911423306,28.232565115426326,2021,822.4011462025592,
2021-05-31,42.33423970150415,22.956809153083626,2021,845.357955355643,
2021-06-30,49.99260359771722,1.312026700900711,2021,846.6699820565436,
2021-07-31,43.470012735917656,5.880366467337573,2021,852.5503485238812,
2021-08-31,41.81423132843586,1.2218664420470025,2021,853.7722149659282,
2021-09-30,35.76146885521885,21.266526862865184,2021,875.0387418287934,
