,T
2000-10-31,14.930041141161496
2000-11-30,3.5333385177122523
2000-12-31,3.732283250151795
2001-01-31,2.3629650300129015
2001-02-28,2.03645708933891
2001-03-31,9.893480559115062
2001-04-30,11.736605774002442
2001-05-31,24.02922961489179
2001-06-30,26.84879896596226
2001-07-31,27.438871568759737
2001-08-31,28.595368500033715
2001-09-30,25.101985061037396
2001-10-31,16.716818304444587
2001-11-30,4.892206693159551
2001-12-31,-0.0020022723988404323
2002-01-31,-0.6064634258642059
2002-02-28,6.39432934848594
2002-03-31,9.251445126926512
2002-04-30,15.675593587387311
2002-05-31,18.610458369865853
2002-06-30,25.981702384164123
2002-07-31,29.851942233762827
2002-08-31,28.854982633034354
2002-09-30,25.26678744857361
2002-10-31,17.2662966210292
2002-11-30,8.932090176548456
2002-12-31,-1.7190095474436475
2003-01-31,6.188484178708904
2003-02-28,5.52156884400091
2003-03-31,7.810994722465807
2003-04-30,10.08984765432325
2003-05-31,16.74722558508131
2003-06-30,25.979426384299018
2003-07-31,30.327196752546058
2003-08-31,27.278671511431867
2003-09-30,24.502240675794212
2003-10-31,18.857185090263215
2003-11-30,3.209079981255229
2003-12-31,-2.965277772315801
2004-01-31,-0.8225430252799697
2004-02-29,4.486235752343816
2004-03-31,12.842754518783408
2004-04-30,15.188484070647803
2004-05-31,17.65486938243299
2004-06-30,25.26097457341342
2004-07-31,29.27413671005604
2004-08-31,28.451255648479332
2004-09-30,23.096411445336344
2004-10-31,14.370701318550857
2004-11-30,7.007242755333834
2004-12-31,2.4428453732850244
2005-01-31,0.855842495464799
2005-02-28,6.586181965333651
2005-03-31,9.557695491646541
2005-04-30,11.014780984053857
2005-05-31,17.066194472428037
2005-06-30,21.056562436770832
2005-07-31,28.916658882444324
2005-08-31,27.436349902205507
2005-09-30,20.27974109732253
2005-10-31,16.119037116971356
2005-11-30,7.865786725041346
2005-12-31,-3.0913066120599524
2006-01-31,-0.16685510756497024
2006-02-28,4.560887569973659
2006-03-31,2.669927197551999
2006-04-30,12.084089836109854
2006-05-31,20.153542610038585
2006-06-30,25.993673703378988
2006-07-31,29.578002883253532
2006-08-31,27.142484656370186
2006-09-30,21.869225062386192
2006-10-31,16.214322744542642
2006-11-30,5.548565707830278
2006-12-31,0.8415028116175449
2007-01-31,2.8314982801646806
2007-02-28,5.215176198826498
2007-03-31,11.401228502057279
2007-04-30,13.50516265371732
2007-05-31,21.480429368719285
2007-06-30,25.086610490996293
2007-07-31,30.248434275308625
2007-08-31,27.579861738719956
2007-09-30,20.937216817292835
2007-10-31,14.466047188687298
2007-11-30,8.31264197072926
2007-12-31,-0.09961248502241915
2008-01-31,-2.1879340991328604
2008-02-29,3.1646084845215796
2008-03-31,7.817732767923303
2008-04-30,13.438262544682004
2008-05-31,20.85211587901648
2008-06-30,24.214941660484385
2008-07-31,27.62380403992728
2008-08-31,28.169903048492642
2008-09-30,26.088580545626257
2008-10-31,14.098517108224883
2008-11-30,10.105571911196648
2008-12-31,0.4942268035826487
2009-01-31,4.611174799352568
2009-02-28,2.3321488553675636
2009-03-31,8.705625463681145
2009-04-30,15.018040983159608
2009-05-31,21.176949821271933
2009-06-30,23.09886903959
2009-07-31,29.238350138261353
2009-08-31,27.72219599379514
2009-09-30,23.600239512376163
2009-10-31,14.427555360715871
2009-11-30,7.1049574256424535
2009-12-31,-0.1673019785849874
2010-01-31,0.06813755464600035
2010-02-28,3.860802037980193
2010-03-31,5.005482462263956
2010-04-30,11.685748072210629
2010-05-31,14.075069889391045
2010-06-30,21.169602836042486
2010-07-31,29.300782862345784
2010-08-31,27.463451557968597
2010-09-30,22.31077089094225
2010-10-31,15.539959448392153
2010-11-30,4.304524178862948
2010-12-31,-2.0785550998820668
2011-01-31,3.274578171907933
2011-02-28,2.878195797094577
2011-03-31,5.787284389577053
2011-04-30,8.132233171741518
2011-05-31,13.92578356186749
2011-06-30,21.524989883320927
2011-07-31,25.72658081540436
2011-08-31,26.835856039657415
2011-09-30,24.217844557226726
2011-10-31,14.599841730176934
2011-11-30,5.534940861493396
2011-12-31,3.9679432407933746
2012-01-31,2.5139328430508385
2012-02-29,5.325126542793555
2012-03-31,4.3494403403109345
2012-04-30,12.612844755504454
2012-05-31,21.82963591196244
2012-06-30,24.59543012747025
2012-07-31,28.64089406150947
2012-08-31,28.993115178390894
2012-09-30,25.72524457071563
2012-10-31,14.673501298307258
2012-11-30,3.8667314662862395
2012-12-31,-0.4684903324437073
2013-01-31,1.4871537566601774
2013-02-28,4.74760066095638
2013-03-31,9.45574233462105
2013-04-30,15.650267305141426
2013-05-31,20.89039547784455
2013-06-30,27.166002394280838
2013-07-31,30.5384362986444
2013-08-31,26.89964473595461
2013-09-30,20.631942992513757
2013-10-31,16.1433181583148
2013-11-30,10.084581253793829
2013-12-31,4.3462332824373675
2014-01-31,7.393983610980001
2014-02-28,4.736872720823612
2014-03-31,11.566363306805158
2014-04-30,18.067948449900143
2014-05-31,20.803974843191554
2014-06-30,27.769137384501278
2014-07-31,31.69729530586102
2014-08-31,28.916663772172512
