,T
2000-10-31,11.589698266516507
2000-11-30,-0.02611736890469274
2000-12-31,1.5843634556608208
2001-01-31,-2.8873850108924444
2001-02-28,-3.626499885972123
2001-03-31,6.752960808201863
2001-04-30,7.452158783911557
2001-05-31,22.83217294568277
2001-06-30,27.059524237809
2001-07-31,26.562599546908757
2001-08-31,29.30139096812826
2001-09-30,22.537144191953075
2001-10-31,16.431831979103038
2001-11-30,3.3881933739097576
2001-12-31,-4.382249140485499
2002-01-31,-3.910373282261503
2002-02-28,1.0453139163922742
2002-03-31,2.612939535869657
2002-04-30,11.02690382040879
2002-05-31,17.669455331054962
2002-06-30,27.73290789514442
2002-07-31,29.62644491363551
2002-08-31,27.022930609042135
2002-09-30,21.794560279587415
2002-10-31,13.742113321701027
2002-11-30,5.15887101603397
2002-12-31,-4.726332655281965
2003-01-31,1.397559959527939
2003-02-28,-0.8297389966652418
2003-03-31,5.4162097731705785
2003-04-30,3.3756316700565208
2003-05-31,15.564408659815456
2003-06-30,26.76143309208419
2003-07-31,29.539920656225036
2003-08-31,25.841776278431098
2003-09-30,22.038588073138612
2003-10-31,18.083323628304242
2003-11-30,0.026187919647838953
2003-12-31,-6.729623435317308
2004-01-31,-3.8778788833022872
2004-02-29,-3.5201922641700776
2004-03-31,6.951555540642403
2004-04-30,13.056993767066672
2004-05-31,17.587933035299272
2004-06-30,26.009424512425483
2004-07-31,29.159836821293197
2004-08-31,26.13473858368519
2004-09-30,22.294415684978787
2004-10-31,9.651507583344483
2004-11-30,1.2953239999861808
2004-12-31,-2.559067500068977
2005-01-31,-3.866327242602722
2005-02-28,-0.6033076019516557
2005-03-31,1.0571267435497589
2005-04-30,5.23970054932812
2005-05-31,13.573791638535965
2005-06-30,22.307070113672637
2005-07-31,29.912518558286877
2005-08-31,26.676089957359693
2005-09-30,18.027097628462514
2005-10-31,13.986271892239643
2005-11-30,4.566886389212925
2005-12-31,-4.246118078712982
2006-01-31,-3.2537306121956817
2006-02-28,0.11708141899919156
2006-03-31,-2.544102022617608
2006-04-30,6.501242002815047
2006-05-31,16.9447810173761
2006-06-30,25.892473904828705
2006-07-31,28.997577924156076
2006-08-31,26.809160927965877
2006-09-30,19.324061451417947
2006-10-31,12.023142054781772
2006-11-30,3.66616181587284
2006-12-31,-2.880077538886212
2007-01-31,-1.755370081666797
2007-02-28,-0.31839696666219197
2007-03-31,7.301036682944925
2007-04-30,10.820164615475676
2007-05-31,20.463624931600066
2007-06-30,27.476916485127504
2007-07-31,30.855176548932945
2007-08-31,27.6754886585378
2007-09-30,18.60786701012819
2007-10-31,11.637756038971474
2007-11-30,6.970447980011784
2007-12-31,-0.771695695716403
2008-01-31,-7.01166415211361
2008-02-29,-1.01647056269627
2008-03-31,2.535175630852166
2008-04-30,10.567263852896588
2008-05-31,18.726267349460215
2008-06-30,26.09272608071683
2008-07-31,30.77085915318463
2008-08-31,28.275839691503904
2008-09-30,22.426163054812832
2008-10-31,13.433106073902763
2008-11-30,8.508832230332644
2008-12-31,0.18547878219652603
2009-01-31,-0.18573830492374555
2009-02-28,-1.9768570676358195
2009-03-31,3.0335941645931257
2009-04-30,10.056447649627671
2009-05-31,19.63151279721643
2009-06-30,21.137806663431604
2009-07-31,29.4915408798538
2009-08-31,25.987846722487802
2009-09-30,22.001666632251727
2009-10-31,13.11375990721723
2009-11-30,4.967999989675491
2009-12-31,-4.0306083690463765
2010-01-31,-3.975575293075792
2010-02-28,-1.6061714803349219
2010-03-31,0.5632216050466923
2010-04-30,5.875296123838893
2010-05-31,10.897709768008383
2010-06-30,22.80899811061653
2010-07-31,28.88462878263823
2010-08-31,26.349840538112744
2010-09-30,22.85474271348471
2010-10-31,11.363974622381363
2010-11-30,3.8260350310251283
2010-12-31,-3.085177367652136
2011-01-31,-1.2480559484600917
2011-02-28,-2.8974948635618034
2011-03-31,0.4029131873986671
2011-04-30,2.905125589576471
2011-05-31,10.3803810256357
2011-06-30,20.289562602599688
2011-07-31,26.467361729147115
2011-08-31,26.49012781729749
2011-09-30,21.449103730241404
2011-10-31,13.330989706474497
2011-11-30,3.9079194069607297
2011-12-31,1.7749513199870535
2012-01-31,1.5123456731826082
2012-02-29,0.8006842045488725
2012-03-31,0.4917035423356424
2012-04-30,11.880217485571507
2012-05-31,21.837726442074313
2012-06-30,26.466063165284822
2012-07-31,29.508648316590325
2012-08-31,27.68812543233838
2012-09-30,22.982005843666343
2012-10-31,13.906353128839271
2012-11-30,4.095409039182869
2012-12-31,-2.6810895960024936
2013-01-31,-1.8629867226943588
2013-02-28,0.11485674757625475
2013-03-31,5.837455940200357
2013-04-30,13.249915958577958
2013-05-31,19.65759243007733
2013-06-30,27.460010118009052
2013-07-31,29.38239641946376
2013-08-31,25.005685340243815
2013-09-30,19.63353820580852
2013-10-31,13.70890333171576
2013-11-30,6.010442508027268
2013-12-31,-0.6343297881360286
2014-01-31,2.016502317849927
2014-02-28,-0.4318589310396419
2014-03-31,5.661169094644663
2014-04-30,13.197359853529747
2014-05-31,18.51400332448867
2014-06-30,27.70610854145798
2014-07-31,28.9869206149271
2014-08-31,24.921947458624572
2014-09-30,21.779627543698496
2014-10-31,14.784730651028553
2014-11-30,6.787466832546897
2014-12-31,-2.047535303106656
2015-01-31,2.4619667138151726
2015-02-28,5.566053460255887
2015-03-31,11.79943777940656
2015-04-30,13.449742851144833
2015-05-31,18.01558562279081
2015-06-30,26.912987548654144
2015-07-31,25.510262242274678
2015-08-31,26.705317065364397
2015-09-30,22.152249759955396
2015-10-31,15.129182574998822
2015-11-30,2.039075784672889
2015-12-31,-4.799373561023003
2016-01-31,-4.894278833744522
2016-02-29,3.8625838435355604
2016-03-31,5.343567557366896
2016-04-30,8.313870617257635
2016-05-31,16.724595360962724
2016-06-30,26.169466016911485
2016-07-31,29.864462764694338
2016-08-31,27.729538185159527
2016-09-30,21.221352560991875
2016-10-31,11.249745965702004
2016-11-30,5.67576086395411
2016-12-31,-2.180946033843668
2017-01-31,-6.566582032949441
2017-02-28,-4.434902235504978
2017-03-31,4.657660571770634
2017-04-30,5.034905513626711
2017-05-31,14.83911250606559
2017-06-30,24.716242605077525
2017-07-31,29.009575353356013
2017-08-31,25.941858048463132
2017-09-30,16.24594226540154
2017-10-31,14.13241070168732
2017-11-30,5.383896465923954
2017-12-31,0.5550229720102493
2018-01-31,0.4457417120084983
2018-02-28,-0.1482745697264818
2018-03-31,1.841286432575771
2018-04-30,9.69295535342485
2018-05-31,16.598561855581295
2018-06-30,28.04594995715331
2018-07-31,29.447089936710768
2018-08-31,27.820842221006217
2018-09-30,20.90163571037698
2018-10-31,12.573478048394236
2018-11-30,5.871491270636113
2018-12-31,-2.6901603394695712
2019-01-31,-1.3891244824845899
2019-02-28,-5.761095699518478
2019-03-31,0.3478584407940275
2019-04-30,8.469414600906475
2019-05-31,12.825071384816965
2019-06-30,23.25047828241634
2019-07-31,27.210077227252555
2019-08-31,27.634825928946725
2019-09-30,18.281182258380852
2019-10-31,13.20350127851708
2019-11-30,6.9783264642571226
