,T
2000-10-31,16.351873012989472
2000-11-30,2.918211463348257
2000-12-31,5.355313379961899
2001-01-31,-2.0419502543516046
2001-02-28,-3.2486161322553357
2001-03-31,8.260583613407277
2001-04-30,12.891955975414078
2001-05-31,29.434083931328985
2001-06-30,29.582360795712646
2001-07-31,29.123252403835124
2001-08-31,34.32710373330917
2001-09-30,27.68302207284961
2001-10-31,20.048236594301727
2001-11-30,6.257755018621253
2001-12-31,-6.966511490598521
2002-01-31,-4.018059769279603
2002-02-28,1.8300277046053566
2002-03-31,3.54231441266694
2002-04-30,14.505899718412309
2002-05-31,25.840610409664976
2002-06-30,33.541964301934854
2002-07-31,34.178022527023415
2002-08-31,32.54011763102926
2002-09-30,26.199410936506638
2002-10-31,17.894109365065106
2002-11-30,8.0493932237261
2002-12-31,0.8951658704917804
2003-01-31,1.191624125715407
2003-02-28,-0.5244777000635281
2003-03-31,7.744279226087826
2003-04-30,8.180516244285116
2003-05-31,23.37989463166508
2003-06-30,32.091256244890644
2003-07-31,33.73735807066953
2003-08-31,30.932928058861023
2003-09-30,26.799796075937934
2003-10-31,22.61445756502269
2003-11-30,1.5685162693239363
2003-12-31,-6.483854119356806
2004-01-31,-4.228363157416538
2004-02-29,-3.9034694340993497
2004-03-31,9.682137796348513
2004-04-30,19.752681896630065
2004-05-31,24.930025433736205
2004-06-30,30.982085112180982
2004-07-31,34.49251021891189
2004-08-31,31.0719652102826
2004-09-30,27.547500681260885
2004-10-31,11.704279226087806
2004-11-30,4.362853120174407
2004-12-31,-2.609656297066124
2005-01-31,-3.408017985284687
2005-02-28,-1.1893141974746868
2005-03-31,1.5738827323100395
2005-04-30,7.685165167893047
2005-05-31,18.5914275523304
2005-06-30,27.23758969933698
2005-07-31,34.121949314197536
2005-08-31,31.644660732128443
2005-09-30,22.67307839040791
2005-10-31,18.335072819208563
2005-11-30,9.027075574530045
2005-12-31,-3.574817198180142
2006-01-31,-1.0201017349440349
2006-02-28,1.4928276864384316
2006-03-31,-2.7166282132799324
2006-04-30,9.31851909044127
2006-05-31,22.920380143519026
2006-06-30,31.500695794350122
2006-07-31,33.79250340630398
2006-08-31,31.422980743028575
2006-09-30,23.842144608956346
2006-10-31,15.99473794168415
2006-11-30,8.07686937959869
2006-12-31,-0.42640839313276047
2007-01-31,-0.8897833590697815
2007-02-28,0.8562762285403664
2007-03-31,11.759222908529466
2007-04-30,17.290993732400807
2007-05-31,28.133491688618506
2007-06-30,32.356904805159445
2007-07-31,36.67849214279238
