,T
2000-10-31,10.874741232464999
2000-11-30,-0.5135273881095372
2000-12-31,0.7539937374750139
2001-01-31,-2.15553682364731
2001-02-28,-3.2397912818937584
2001-03-31,4.972167585170325
2001-04-30,4.935711088844414
2001-05-31,19.873258266533014
2001-06-30,25.75637241148962
2001-07-31,25.573890658286132
2001-08-31,28.63678957915829
2001-09-30,21.799761523046072
2001-10-31,14.796863727454934
2001-11-30,3.528188877755497
2001-12-31,-3.4777515030060613
2002-01-31,-5.04485571142277
2002-02-28,0.5876838677355067
2002-03-31,0.3555480432050331
2002-04-30,6.371756914058153
2002-05-31,13.650576152304609
2002-06-30,25.46602229458921
2002-07-31,28.342539078156335
2002-08-31,26.394424098196396
2002-09-30,21.45551477955911
2002-10-31,14.073825317301328
2002-11-30,5.101711172344778
2002-12-31,-4.119336589231864
2003-01-31,1.9899048096193042
2003-02-28,-0.8384291082164737
2003-03-31,2.744246743486997
2003-04-30,1.331825317301309
2003-05-31,10.102474949899772
2003-06-30,24.05822219438886
2003-07-31,28.357477204408838
2003-08-31,25.364601703406777
2003-09-30,21.958777555110146
2003-10-31,17.65718937875755
2003-11-30,-0.16318553764398303
2003-12-31,-7.234132249732852
2004-01-31,-3.4827522545090233
2004-02-29,-3.926274133661991
2004-03-31,4.810770541082263
2004-04-30,9.163819836137975
2004-05-31,14.94002705410827
2004-06-30,23.910366983967947
2004-07-31,27.039499248496952
2004-08-31,25.13805786573147
2004-09-30,21.945044589178337
2004-10-31,8.990442635270597
2004-11-30,0.5013869925114705
2004-12-31,-2.3847062407719477
2005-01-31,-4.679041583166395
2005-02-28,-1.7583534065891513
2005-03-31,0.7554068136272463
2005-04-30,2.734618570474197
2005-05-31,8.997844689378724
2005-06-30,19.024191883767514
2005-07-31,28.118875000000116
2005-08-31,25.744557865731508
2005-09-30,17.755645290581185
2005-10-31,13.596892785571129
2005-11-30,5.289905811623271
2005-12-31,-4.685708652832545
2006-01-31,-2.1284030561122904
2006-02-28,-0.12116958917835063
2006-03-31,-1.9375041311693053
2006-04-30,3.839540748163074
2006-05-31,12.209888493465598
2006-06-30,23.44473496993993
2006-07-31,27.763264779559222
2006-08-31,25.521840430861744
2006-09-30,19.236868987975924
2006-10-31,13.001041750167076
2006-11-30,5.031373747494968
2006-12-31,-3.5358123747494687
2007-01-31,-1.7912580160319749
2007-02-28,-1.0507923346692678
2007-03-31,4.947618987975886
2007-04-30,7.330312291249186
2007-05-31,17.294818386773557
2007-06-30,24.944427354709433
2007-07-31,28.943871492985977
2007-08-31,26.74682014028059
2007-09-30,17.7545253006013
2007-10-31,12.068002338009308
2007-11-30,6.877209919839629
2007-12-31,-2.7695723947895203
2008-01-31,-5.960955410821612
2008-02-29,-0.46618549218516137
2008-03-31,1.2609969939881012
2008-04-30,6.270104709418888
2008-05-31,16.436854709418753
2008-06-30,24.326927354709426
2008-07-31,28.498047845691417
2008-08-31,27.830039328657392
2008-09-30,21.624801352705447
2008-10-31,12.695091182364706
2008-11-30,8.791924181696686
2008-12-31,-0.25030336764541516
2009-01-31,0.3897322144289319
2009-02-28,-1.9650032148218202
2009-03-31,2.0309240981963512
2009-04-30,4.965402137608521
2009-05-31,16.87408391783572
2009-06-30,20.61520741482974
2009-07-31,27.513544338677434
2009-08-31,25.505506763527023
2009-09-30,21.492838677354598
2009-10-31,13.331116232464979
2009-11-30,4.850304108216392
2009-12-31,-4.399433216879913
2010-01-31,-3.949556695462718
2010-02-28,-1.5785398962348154
2010-03-31,-0.7087099198396913
2010-04-30,3.1747114228457463
2010-05-31,5.683292334669318
2010-06-30,18.528918336673314
2010-07-31,27.700086172344754
2010-08-31,25.752291082164334
2010-09-30,22.902427855711437
2010-10-31,12.369905811623255
2010-11-30,4.817737725450911
2010-12-31,-3.920866983967926
2011-01-31,-1.269873997996001
2011-02-28,-2.2969476452906292
2011-03-31,-0.1192768036071925
2011-04-30,1.2213551602350208
2011-05-31,5.217335742619696
2011-06-30,16.355475200400804
2011-07-31,24.651059118236446
2011-08-31,25.27769939879761
2011-09-30,21.976828907815673
2011-10-31,13.46060387441554
2011-11-30,2.961817885771495
2011-12-31,1.305665330661327
2012-01-31,-1.1552781024275305
2012-02-29,0.9768707414829692
2012-03-31,-0.47636531664392123
2012-04-30,7.27628982965922
2012-05-31,19.0145470941884
2012-06-30,24.119489729458962
2012-07-31,27.667480711422854
2012-08-31,26.988815631262526
2012-09-30,22.75367434869736
2012-10-31,12.956881513026076
2012-11-30,4.256263912139104
2012-12-31,-2.436801102204413
2013-01-31,-1.6338757515029556
2013-02-28,0.428699398797562
