,T
2000-10-31,9.458471607330921
2000-11-30,-0.5555026694618164
2000-12-31,1.302654859659242
2001-01-31,-4.024323050748819
2001-02-28,-4.088526065636188
2001-03-31,4.13200213686838
2001-04-30,3.91840540788877
2001-05-31,18.722443440013308
2001-06-30,24.597714532134887
2001-07-31,24.94622266401592
2001-08-31,27.44302843652372
2001-09-30,22.073367275339535
2001-10-31,15.461663756954124
2001-11-30,1.3015693826617962
2001-12-31,-6.557460503289462
2002-01-31,-4.835310101024788
2002-02-28,-0.10606190536447002
2002-03-31,1.0556353871085662
2002-04-30,7.683072804812696
2002-05-31,13.181405785626168
2002-06-30,25.458907093155403
2002-07-31,28.965975220108135
2002-08-31,27.152788510533412
2002-09-30,20.810353467430616
2002-10-31,13.049184180630448
2002-11-30,4.745955954050601
2002-12-31,-6.802295812745228
2003-01-31,0.5044273735108504
2003-02-28,-1.8029794343185017
2003-03-31,1.4600449613243995
2003-04-30,2.3203932364762636
2003-05-31,9.85114849290153
2003-06-30,23.334152657583843
2003-07-31,26.59680301593795
2003-08-31,24.281827939923403
2003-09-30,22.57312224343019
2003-10-31,19.045813202020383
2003-11-30,-1.2169258872958721
2003-12-31,-8.791920771102298
2004-01-31,-4.425088982909244
2004-02-29,-4.039723859496291
2004-03-31,5.8111466599562505
2004-04-30,10.574340733259817
2004-05-31,15.680746649601701
2004-06-30,23.760735095728023
2004-07-31,27.0240322873683
2004-08-31,25.484080652638852
2004-09-30,21.77382089814057
2004-10-31,8.513110016372252
2004-11-30,-0.11088712821117497
2004-12-31,-2.9870563567386625
2005-01-31,-4.722811492390235
2005-02-28,-2.7005267809756788
2005-03-31,-0.3718246563421417
2005-04-30,2.875602432394146
2005-05-31,8.471574990861882
2005-06-30,16.837554306513766
2005-07-31,27.540260631588637
2005-08-31,25.220149512588193
2005-09-30,17.93909005003593
2005-10-31,14.19713602140655
2005-11-30,6.290261324785206
2005-12-31,-4.907053698549134
2006-01-31,-3.522821109059919
2006-02-28,-1.3857818694940534
2006-03-31,-3.3244688926453705
2006-04-30,3.825350488107631
2006-05-31,10.003159060343876
2006-06-30,20.622007381905746
2006-07-31,26.09694626359476
2006-08-31,25.786254855321943
2006-09-30,19.23747690328628
2006-10-31,12.619726514860531
2006-11-30,5.199423943882778
2006-12-31,-2.78431437922859
2007-01-31,-2.13680125131566
2007-02-28,-1.1265227855555509
2007-03-31,5.755475725293877
2007-04-30,7.487034771789695
2007-05-31,18.119191773554235
2007-06-30,26.477260909333893
2007-07-31,28.880882154551784
2007-08-31,27.24382044915376
2007-09-30,18.538424557695976
2007-10-31,13.760844081171285
2007-11-30,8.511017435304097
2007-12-31,-1.3943596718010554
2008-01-31,-5.471949043327072
2008-02-29,-1.627207970462507
2008-03-31,1.7435160361360431
2008-04-30,7.280495306185628
2008-05-31,14.644412675999774
2008-06-30,23.94650276909971
2008-07-31,28.964369935847003
2008-08-31,27.942416237866894
2008-09-30,21.14999254473156
2008-10-31,12.636369315618936
2008-11-30,6.798942047992057
2008-12-31,-2.2100525463949907
2009-01-31,-0.19193465424996248
2009-02-28,-3.342646115606726
2009-03-31,1.759068488230298
2009-04-30,5.550268337254693
2009-05-31,15.362911885510869
2009-06-30,18.938555958493055
2009-07-31,27.759888954090513
2009-08-31,25.753235168818946
2009-09-30,21.765608690295153
2009-10-31,12.350681890112583
2009-11-30,5.788144781038966
2009-12-31,-3.912704557322286
2010-01-31,-4.502171229136991
2010-02-28,-3.7538822109360694
2010-03-31,-0.3497013625828913
2010-04-30,3.082601187041746
2010-05-31,5.320646065273081
2010-06-30,18.50327308209563
2010-07-31,27.034387592512132
2010-08-31,26.26539340636839
2010-09-30,21.021811059058507
2010-10-31,10.490673271296657
2010-11-30,3.5584123031418358
2010-12-31,-5.448619136024092
2011-01-31,-2.168606647927504
2011-02-28,-2.9334582655886265
2011-03-31,-0.9874752409260168
2011-04-30,1.6202015436795705
2011-05-31,6.630965436373174
2011-06-30,15.7314190174082
2011-07-31,23.56981670898972
2011-08-31,25.759612806355165
2011-09-30,18.85265544339012
2011-10-31,13.813753738075945
2011-11-30,3.8108507617309897
2011-12-31,1.9598230049806489
2012-01-31,2.125969727851327
2012-02-29,0.8667997894983159
2012-03-31,0.6596570472124199
2012-04-30,8.588084445010622
2012-05-31,20.45185473990773
2012-06-30,25.82106706400259
2012-07-31,28.78362909726502
2012-08-31,26.222463715605443
2012-09-30,22.777882390530692
2012-10-31,14.462574562580642
2012-11-30,4.064653574742977
2012-12-31,-4.705605839751399
2013-01-31,-2.46386859515178
2013-02-28,-0.3885678471189635
2013-03-31,4.601228584375974
2013-04-30,10.762588043169728
2013-05-31,18.53560220609114
2013-06-30,26.425074636216323
2013-07-31,27.95378066683935
2013-08-31,25.033094865679743
2013-09-30,18.92348413719361
2013-10-31,13.151946736945149
2013-11-30,6.582380517316267
2013-12-31,0.44841437029691633
2014-01-31,2.5691731334137557
2014-02-28,-1.844828351570584
2014-03-31,3.9163885176337203
2014-04-30,9.842899660858507
2014-05-31,16.694237460420425
2014-06-30,26.854942665435885
2014-07-31,27.108299165093456
2014-08-31,25.430843165795125
2014-09-30,21.60709652797493
2014-10-31,15.829887579286208
2014-11-30,6.756410935646613
2014-12-31,-3.049441974661704
2015-01-31,2.4021840699499535
2015-02-28,4.735325880849359
2015-03-31,12.089824221861534
2015-04-30,12.021897605960987
2015-05-31,14.760931341717821
2015-06-30,25.41280133275967
2015-07-31,23.199474132098203
2015-08-31,25.814883221678315
2015-09-30,20.952385926040336
2015-10-31,14.904054510472179
2015-11-30,1.2103343626997685
2015-12-31,-5.435764134657859
2016-01-31,-4.81074473358575
2016-02-29,3.2681721992972257
2016-03-31,2.1500686658696964
2016-04-30,7.215329502330746
2016-05-31,14.037453215371954
2016-06-30,23.718089561371244
2016-07-31,29.190099549760134
2016-08-31,27.27833459328059
2016-09-30,21.00417691331012
2016-10-31,10.812116438162775
2016-11-30,3.8216602777701496
2016-12-31,-3.086296600648211
2017-01-31,-4.746332172172231
2017-02-28,-3.9093877698997517
2017-03-31,3.1393952774946
2017-04-30,4.037101466829313
2017-05-31,11.31346681465834
2017-06-30,20.857852256210663
2017-07-31,27.34455781069869
2017-08-31,23.839436907963886
2017-09-30,16.89604428053525
2017-10-31,16.516218557005345
2017-11-30,5.550665742937326
2017-12-31,2.592320559840573
2018-01-31,-1.112707645965088
2018-02-28,0.1418595014945936
2018-03-31,0.79190078067802
2018-04-30,8.597652168223135
2018-05-31,16.20944486442687
2018-06-30,27.18920647334471
