,T
2000-10-31,16.224446914775967
2000-11-30,9.060464333294306
2000-12-31,9.893011952239533
2001-01-31,0.41886110344222516
2001-02-28,-0.3362139224448697
2001-03-31,10.80785747646172
2001-04-30,15.547525149618082
2001-05-31,30.876035702229103
2001-06-30,34.84375267128604
2001-07-31,32.63839420790936
2001-08-31,34.850383099643295
2001-09-30,29.005080935637693
2001-10-31,21.276926276760662
2001-11-30,7.662421925790454
2001-12-31,0.33155447396814
2002-01-31,1.8441752304943293
2002-02-28,7.541715143890315
2002-03-31,12.36388974795284
2002-04-30,20.507276330307548
2002-05-31,28.173219587625795
2002-06-30,35.889654897049525
2002-07-31,36.899276979261174
2002-08-31,33.947523556161514
2002-09-30,28.033157387486824
2002-10-31,19.682730001878554
2002-11-30,10.3403866364647
2002-12-31,-0.7160609857668305
2003-01-31,5.587210781691283
2003-02-28,3.74398234867067
2003-03-31,12.037132724861863
2003-04-30,15.259263053696543
2003-05-31,24.18724672005885
2003-06-30,33.91245810886994
2003-07-31,34.785613579535095
2003-08-31,30.9023004073959
2003-09-30,28.32430282774061
2003-10-31,24.671370369946715
2003-11-30,6.436404096053764
2003-12-31,-4.466138367378221
2004-01-31,0.9078792615119369
2004-02-29,0.9164472262715435
2004-03-31,14.489967485559362
2004-04-30,22.625329299902432
2004-05-31,27.64450921266325
2004-06-30,33.94736249667409
2004-07-31,35.89428934204386
2004-08-31,32.77991782212689
2004-09-30,28.16966286115644
2004-10-31,15.40552695422798
2004-11-30,7.3833364994263775
2004-12-31,2.5552180144131285
2005-01-31,-1.135416715441636
2005-02-28,0.9864767698113042
2005-03-31,6.274037243925079
2005-04-30,13.23873447012744
2005-05-31,23.759100985732402
2005-06-30,30.85975936739186
2005-07-31,35.7168476048314
2005-08-31,31.06572067477839
2005-09-30,23.7031984024581
2005-10-31,18.12714386459811
2005-11-30,13.123768309935826
2005-12-31,3.002627181914306
2006-01-31,0.9437880838046908
2006-02-28,5.457652240678328
2006-03-31,2.394460079048315
2006-04-30,13.993288516904954
2006-05-31,25.603402461684993
2006-06-30,33.35370427880309
2006-07-31,33.11214934685006
2006-08-31,32.65667864203215
2006-09-30,24.831464340685102
2006-10-31,18.0585760830283
2006-11-30,14.133932298297339
2006-12-31,3.502007923239262
2007-01-31,3.8810032020930976
2007-02-28,4.934195163888319
2007-03-31,18.348972129559968
2007-04-30,20.216010098120364
2007-05-31,29.12185261503066
2007-06-30,35.32830893796637
2007-07-31,37.0804469519681
2007-08-31,34.78642784240293
2007-09-30,25.946739486806848
2007-10-31,20.490256691947707
2007-11-30,14.099864642369823
2007-12-31,4.582765050625653
2008-01-31,-2.05744757902238
2008-02-29,2.420134010932486
2008-03-31,10.775167450083927
2008-04-30,20.506184924629054
2008-05-31,27.69892668968771
2008-06-30,34.225835616115035
2008-07-31,35.615629293179154
2008-08-31,34.153691762245444
2008-09-30,27.569250433430398
2008-10-31,19.815240450224167
2008-11-30,12.673472078778445
2008-12-31,2.776771330601491
2009-01-31,4.494300513504754
2009-02-28,1.3393564367468684
2009-03-31,10.83205938856264
2009-04-30,17.519084970499023
2009-05-31,29.21092341640889
2009-06-30,26.639369694633103
2009-07-31,35.428606667534496
2009-08-31,32.898664104229226
2009-09-30,28.141311349013222
2009-10-31,19.464616096913062
2009-11-30,13.06834439201009
2009-12-31,0.014914099719078422
2010-01-31,-0.5335701521830174
2010-02-28,0.21832905084551157
2010-03-31,7.056751886889856
2010-04-30,13.49088327797432
2010-05-31,21.365842700486667
2010-06-30,33.32762504398676
2010-07-31,34.997559131794276
2010-08-31,33.07403217327487
2010-09-30,27.204325184794584
2010-10-31,15.16368093986432
2010-11-30,10.710975627362643
2010-12-31,0.28990514858469396
2011-01-31,0.6268107053496692
2011-02-28,1.8372017502352946
2011-03-31,8.28886074136551
2011-04-30,14.86404079777924
2011-05-31,23.11531256347689
2011-06-30,31.56986264329663
2011-07-31,32.37808198416752
2011-08-31,33.316411567301884
2011-09-30,26.002881071960985
2011-10-31,20.37338494446476
2011-11-30,9.081464530221467
2011-12-31,5.61185447820958
2012-01-31,7.03618897284116
2012-02-29,6.141327498948556
2012-03-31,12.040223921215784
2012-04-30,22.29379396530254
2012-05-31,31.392907708387554
2012-06-30,34.691755461510525
2012-07-31,35.70434762271219
2012-08-31,31.658983741349005
2012-09-30,28.023457259174222
2012-10-31,20.876949722061113
2012-11-30,11.341254950596408
2012-12-31,1.0965170203698449
2013-01-31,1.6945722358940998
2013-02-28,7.0292955609850765
2013-03-31,16.736095209519988
2013-04-30,24.395438279781672
2013-05-31,29.348921637766296
2013-06-30,35.995697247358635
2013-07-31,34.26345339692216
2013-08-31,32.05911940652925
2013-09-30,26.771295789143892
2013-10-31,19.794782793619106
2013-11-30,12.81623429350816
2013-12-31,4.365243257754855
2014-01-31,9.010696914775792
2014-02-28,8.32816607257206
2014-03-31,13.230668849077631
2014-04-30,22.42695927755841
2014-05-31,28.26355385481361
2014-06-30,35.747311457728244
2014-07-31,36.12031584508594
2014-08-31,33.16999378463498
2014-09-30,28.9460032628877
2014-10-31,23.049340437016042
2014-11-30,14.15182297939839
2014-12-31,1.581549581319564
2015-01-31,7.553352195189632
2015-02-28,11.890011214835681
2015-03-31,20.447417090322176
2015-04-30,23.721635062954647
2015-05-31,24.813029843068875
2015-06-30,35.28607663137228
2015-07-31,33.01415213196316
2015-08-31,35.19482057335841
2015-09-30,28.163302354257098
2015-10-31,19.767166275196416
2015-11-30,9.050084130805828
2015-12-31,0.4050263887834262
2016-01-31,-1.0840343396504295
2016-02-29,8.697496974568992
2016-03-31,13.255856118236522
2016-04-30,17.034797079285795
2016-05-31,26.376940748284994
2016-06-30,34.595358416991814
2016-07-31,36.856475101348224
2016-08-31,33.932054800350215
2016-09-30,27.211904351327576
2016-10-31,18.36757700901478
2016-11-30,11.03468991360944
2016-12-31,3.6636842875813613
2017-01-31,-2.013237186673166
2017-02-28,2.1150386063122824
2017-03-31,11.600187842046182
2017-04-30,16.587765410624172
2017-05-31,26.803365268062578
2017-06-30,34.613360903137675
2017-07-31,35.62010933391895
2017-08-31,31.99945758603525
2017-09-30,24.44351079785531
