,T
2000-10-31,11.043391053391076
2000-11-30,4.323501683501718
2000-12-31,6.420310245310304
2001-01-31,0.33081529581528457
2001-02-28,-1.0781028022157102
2001-03-31,5.835198412698389
2001-04-30,6.569268879268918
2001-05-31,20.59430735930738
2001-06-30,25.451111111111118
2001-07-31,24.522741702741712
2001-08-31,26.931659451659527
2001-09-30,22.31947691197695
2001-10-31,15.626527176527134
2001-11-30,5.399080086580113
2001-12-31,-0.5165981240981523
2002-01-31,1.5641738816739235
2002-02-28,4.348993506493514
2002-03-31,4.50390492081317
2002-04-30,9.041866281866305
2002-05-31,17.291277056277124
2002-06-30,24.616158008657976
2002-07-31,26.848416305916317
2002-08-31,25.489444444444473
2002-09-30,21.38367965367968
2002-10-31,15.083751803751852
2002-11-30,9.247597402597421
2002-12-31,-0.42610750360751126
2003-01-31,5.491381673881676
2003-02-28,1.068571428571488
2003-03-31,6.399303751803757
2003-04-30,4.145736512591327
2003-05-31,15.711808561808596
2003-06-30,24.235692640692662
2003-07-31,26.27441558441558
2003-08-31,23.93468975468977
2003-09-30,22.932658730158778
2003-10-31,20.362020202020233
2003-11-30,2.3887445887446006
2003-12-31,-3.2373977873977537
2004-01-31,0.07711399711399736
2004-02-29,0.17286435786439824
2004-03-31,9.482702020201998
2004-04-30,12.859332611832599
2004-05-31,17.850942760942758
2004-06-30,23.872593795093792
2004-07-31,26.374260461760457
2004-08-31,25.283513708513738
2004-09-30,21.867886002886053
2004-10-31,9.674076479076518
2004-11-30,3.3907118807118763
2004-12-31,4.776065416065421
2005-01-31,0.7099206349206497
2005-02-28,1.9575649350649655
2005-03-31,4.280360750360785
2005-04-30,5.335598845598895
2005-05-31,12.301327561327582
2005-06-30,19.77624098124096
2005-07-31,27.199657287157265
2005-08-31,24.544227994228038
2005-09-30,17.3460497835498
2005-10-31,14.418460798460785
2005-11-30,8.91769119769117
2005-12-31,3.005230880230897
2006-01-31,1.3222150072150498
2006-02-28,2.744956709956682
2006-03-31,-0.9893326118325376
2006-04-30,7.212169312169294
2006-05-31,13.359909812409853
2006-06-30,24.440963203463184
2006-07-31,26.099520202020187
2006-08-31,25.056439393939456
2006-09-30,18.958008658008623
2006-10-31,13.292582972583034
2006-11-30,7.721295093795106
2006-12-31,1.7097294372294414
2007-01-31,2.9801046176046384
2007-02-28,2.252925685425737
2007-03-31,9.122287157287133
2007-04-30,9.780519480519501
2007-05-31,18.694426406926368
2007-06-30,24.513448773448772
2007-07-31,26.754891774891746
2007-08-31,25.70065656565663
2007-09-30,18.46181096681096
2007-10-31,15.419389129389174
2007-11-30,11.22001443001443
2007-12-31,3.072853535353545
2008-01-31,2.100811688311694
2008-02-29,2.7798809523810064
2008-03-31,4.224015151515175
2008-04-30,8.981554834054862
2008-05-31,16.767960557960635
2008-06-30,24.086522366522388
2008-07-31,26.404823232323224
2008-08-31,26.04241702741706
2008-09-30,21.64953463203466
2008-10-31,14.80361471861471
2008-11-30,11.839879749879742
2008-12-31,2.7936957747114093
2009-01-31,4.945948773448777
2009-02-28,0.9024098124098714
2009-03-31,4.9508405483405795
2009-04-30,8.06913765632521
2009-05-31,19.394722222222242
2009-06-30,22.63229437229444
2009-07-31,26.616688311688335
2009-08-31,24.432431457431505
2009-09-30,21.513290043290056
2009-10-31,14.49693121693116
2009-11-30,9.14594155844162
2009-12-31,-0.9663347763347474
2010-01-31,0.7620298220297741
2010-02-28,1.3406890331890509
2010-03-31,3.4381673881674146
2010-04-30,7.75040885040886
2010-05-31,8.793007286293232
2010-06-30,20.13184704184704
2010-07-31,26.095602453102515
2010-08-31,24.454902597402622
2010-09-30,21.626165223665282
2010-10-31,11.968431938431934
2010-11-30,8.065696248196275
2010-12-31,0.5178607503607395
2011-01-31,2.1112409812409965
2011-02-28,0.5072655122655192
2011-03-31,4.828048340548321
2011-04-30,4.071303511303597
2011-05-31,9.113769841269857
2011-06-30,17.990364357864394
2011-07-31,24.061338383838404
2011-08-31,24.124599567099608
2011-09-30,20.382207792207794
2011-10-31,14.98971620971622
2011-11-30,7.480252525252524
2011-12-31,4.6340007215006835
2012-01-31,6.116471861471894
2012-02-29,4.528701298701321
2012-03-31,2.859891774891821
2012-04-30,11.547774170274181
2012-05-31,19.774329004329047
2012-06-30,23.631269841269898
2012-07-31,26.024440836940812
2012-08-31,26.266987734487714
2012-09-30,23.09867604617608
2012-10-31,15.669913419913485
2012-11-30,9.261924001924001
2012-12-31,1.5324891774891967
2013-01-31,2.3852669552669568
2013-02-28,3.4646103896104137
2013-03-31,8.144246031746036
2013-04-30,13.34329004329004
2013-05-31,19.79314574314577
2013-06-30,25.364992784992808
2013-07-31,27.276861471861537
2013-08-31,24.83056277056278
2013-09-30,19.849805194805185
2013-10-31,14.240101010101057
