Unnamed: 0,ET,P,wy,sumP,D
2000-10-31,,55.133481575678864,2001,55.133481575678864,
2000-11-30,,18.26034302109654,2001,73.3938245967754,
2000-12-31,,16.741899824605404,2001,90.1357244213808,
2001-01-31,31.174901234708106,87.18949146455931,2001,177.32521588594008,
2001-02-28,39.23402322621232,158.3804612687491,2001,335.70567715468917,
2001-03-31,39.03707778749731,97.01663659475383,2001,432.722313749443,
2001-04-30,32.813658589424726,106.1529696307136,2001,538.8752833801566,
2001-05-31,24.510117017942296,10.939462080511074,2001,549.8147454606676,
2001-06-30,13.554965307735266,0.8230699015356311,2001,550.6378153622032,
2001-07-31,27.03302903075136,43.30889988871454,2001,593.9467152509177,
2001-08-31,18.458677379727217,4.824580566744203,2001,598.771295817662,
2001-09-30,12.813990880694178,19.05484373870405,2001,617.8261395563661,
2001-10-31,9.539559214760189,29.354334784942928,2002,29.354334784942928,
2001-11-30,25.571619598046013,135.78734733803756,2002,165.14168212298046,
2001-12-31,27.833546972164587,220.83579343036538,2002,385.9774755533458,
2002-01-31,33.4910296602782,58.61503496447813,2002,444.592510517824,
2002-02-28,35.57995093921978,51.87907637994265,2002,496.47158689776666,
2002-03-31,38.15106204116385,75.59616904027256,2002,572.0677559380392,
2002-04-30,37.57838374566471,41.38532011717269,2002,613.4530760552119,
2002-05-31,41.42650686617166,15.427529941311162,2002,628.8806059965232,
2002-06-30,23.54083311160009,1.4546378627344878,2002,630.3352438592575,
2002-07-31,24.55469612151672,12.602339789010946,2002,642.9375836482684,
2002-08-31,17.556496489191467,12.060580558684265,2002,654.9981642069528,
2002-09-30,16.834419753217286,21.962675218674747,2002,676.9608394256272,
2002-10-31,8.289325108699936,9.641351355395267,2003,9.641351355395267,
2002-11-30,22.792145288333288,136.47071707271834,2003,146.11206842811364,
2002-12-31,23.31535779690331,202.2811999570976,2003,348.39326838521134,
2003-01-31,38.526008028913175,40.635580527666704,2003,389.02884891287806,
2003-02-28,35.52400893337375,63.091598210751435,2003,452.1204471236295,
2003-03-31,42.3940011505305,56.62021893621649,2003,508.74066605984586,
2003-04-30,45.07508255152323,115.37281146373566,2003,624.1134775235814,
2003-05-31,37.63157020177314,33.19273023142398,2003,657.3062077550055,
2003-06-30,28.010828148374976,3.846199994816363,2003,661.1524077498218,
2003-07-31,33.917687871553305,25.42091568511667,2003,686.5733234349386,
2003-08-31,24.73458576779689,18.97718555580065,2003,705.5505089907393,
2003-09-30,16.08496086841125,22.418286153182244,2003,727.9687951439216,
2003-10-31,7.213587911429506,0.8090504696940803,2004,0.8090504696940803,
2003-11-30,32.013084837928176,58.611902636926146,2004,59.420953106620225,
2003-12-31,17.139559296431774,180.5641964662423,2004,239.9851495728625,
2004-01-31,36.10030552922325,70.70207116210345,2004,310.687220734966,
2004-02-29,29.02650142549055,185.14053962485303,2004,495.827760359819,
2004-03-31,30.776652608194343,33.59731682527413,2004,529.4250771850932,
2004-04-30,32.790515157476825,14.181328128148053,2004,543.6064053132412,
2004-05-31,25.981905752644053,23.597458498686265,2004,567.2038638119275,
2004-06-30,26.918380126070883,5.162822374093881,2004,572.3666861860213,
2004-07-31,28.986427289032914,9.344607771253123,2004,581.7112939572745,
2004-08-31,22.691769254339018,33.93671098542445,2004,615.648004942699,
2004-09-30,17.903661221749058,4.8074067539381735,2004,620.4554116966373,
2004-10-31,32.066663350958045,150.62736146797258,2005,150.62736146797258,
2004-11-30,25.222916494630688,104.05019699392969,2005,254.67755846190224,
2004-12-31,20.800755445732808,157.90815580053237,2005,412.5857142624345,
2005-01-31,28.86244364593473,280.02578714611457,2005,692.6115014085492,
2005-02-28,45.42396320311597,113.482775827056,2005,806.0942772356053,
2005-03-31,21.971388321614423,140.01459203183072,2005,946.108869267436,
2005-04-30,39.20518204373636,66.11841239188482,2005,1012.2272816593206,
2005-05-31,56.93204564890296,107.9262860937026,2005,1120.1535677530233,
2005-06-30,47.856702371230405,5.405124358066079,2005,1125.5586921110894,
2005-07-31,32.470964054657856,5.131662130355837,2005,1130.6903542414452,
2005-08-31,27.824993485416282,10.278383435554877,2005,1140.968737677,
2005-09-30,18.473218074365448,7.528304783811848,2005,1148.4970424608118,
2005-10-31,16.061588368386367,11.1467738433949,2006,11.1467738433949,
2005-11-30,24.871465953407263,37.900821233953096,2006,49.04759507734799,
2005-12-31,32.357993441322535,285.5552719116211,2006,334.60286698896914,
2006-01-31,38.037415682207524,258.90093697853456,2006,593.5038039675037,
2006-02-28,32.895906917093434,68.32317991534484,2006,661.8269838828485,
2006-03-31,36.37147177419355,180.93569063353308,2006,842.7626745163817,
2006-04-30,39.99398754720904,138.69652785143808,2006,981.4592023678197,
2006-05-31,39.96160699735263,33.67241681293377,2006,1015.1316191807533,
2006-06-30,38.054463316415216,2.8188174583379504,2006,1017.9504366390913,
2006-07-31,31.060781005790066,26.295134062905923,2006,1044.2455707019974,
2006-08-31,23.20711926589263,3.1681766846804944,2006,1047.413747386678,
2006-09-30,21.137757149725584,1.6286611459932283,2006,1049.042408532671,
2006-10-31,12.276260760191198,28.1967756734311,2007,28.1967756734311,
2006-11-30,25.67891260903767,35.78234079601695,2007,63.97911646944806,
2006-12-31,23.96026507144806,79.4174940831453,2007,143.3966105525934,
2007-01-31,29.18894722697597,34.89758620030673,2007,178.2941967529001,
2007-02-28,38.55763320906832,172.77606894483844,2007,351.0702656977385,
2007-03-31,29.23410668099327,36.82571060773239,2007,387.89597630547087,
2007-04-30,37.92368078492418,43.49692099858258,2007,431.3928973040535,
2007-05-31,25.993288435592227,13.168557986472418,2007,444.561455290526,
2007-06-30,27.736612658180622,6.638254435548504,2007,451.1997097260745,
2007-07-31,23.475341295125503,9.652824534258798,2007,460.85253426033324,
2007-08-31,21.523254289904326,44.846991294564546,2007,505.69952555489783,
2007-09-30,24.785045911288968,21.495738723903028,2007,527.1952642788008,
2007-10-31,18.661083139729005,20.490693062717472,2008,20.490693062717472,
2007-11-30,17.722391439949288,11.687107832454943,2008,32.17780089517241,
2007-12-31,28.491187758242212,106.86193126937721,2008,139.0397321645496,
2008-01-31,31.04499333324613,307.09046872333414,2008,446.13020088788375,
2008-02-29,41.404476739900616,197.211835383443,2008,643.3420362713267,
2008-03-31,28.179041754468876,26.650970055293108,2008,669.9930063266197,
2008-04-30,35.60026489873317,5.617873783134719,2008,675.6108801097546,
2008-05-31,33.1361711046663,55.60976042145665,2008,731.2206405312112,
2008-06-30,27.906785460028765,0.0012223301480243944,2008,731.2218628613592,
2008-07-31,28.721037579657846,8.633347591150155,2008,739.8552104525095,
2008-08-31,21.592176651626268,0.04888737687786806,2008,739.9040978293872,
2008-09-30,18.83097381071396,0.4567611552847242,2008,740.3608589846721,
2008-10-31,20.091852744117986,24.265405931750546,2009,24.265405931750546,
2008-11-30,16.270268108881947,109.42679787052488,2009,133.69220380227543,
2008-12-31,20.657899558477872,113.35191031150448,2009,247.0441141137799,
2009-01-31,33.79079405509302,113.66386466165187,2009,360.7079787754318,
2009-02-28,34.98047442957551,143.50794285153884,2009,504.2159216269706,
2009-03-31,46.56673210929747,148.21363556500773,2009,652.4295571919782,
2009-04-30,37.27774255013674,34.784390508781364,2009,687.2139477007597,
2009-05-31,41.96293111588447,45.82188206644891,2009,733.0358297672086,
2009-06-30,56.84209124377603,35.088222983276964,2009,768.1240527504857,
2009-07-31,28.83272911477378,6.772455320543456,2009,774.8965080710291,
2009-08-31,25.751683347548944,11.829773705676924,2009,786.726281776706,
2009-09-30,19.802583318953953,3.7052271720275143,2009,790.4315089487335,
2009-10-31,20.420302724411176,112.04028270684401,2010,112.04028270684401,
2009-11-30,21.255237027700304,31.72031981644121,2010,143.76060252328526,
2009-12-31,30.1092989236505,132.64777489078858,2010,276.4083774140738,
2010-01-31,32.479171281211144,165.2590332179394,2010,441.6674106320132,
2010-02-28,40.30910507810209,153.45407108936496,2010,595.1214817213781,
2010-03-31,27.83862192879537,73.1029457944111,2010,668.2244275157892,
2010-04-30,38.35120586230809,134.43666984039604,2010,802.6610973561853,
2010-05-31,58.2758615405363,28.376887951082395,2010,831.0379853072676,
2010-06-30,50.37816447400832,0.0367213585251237,2010,831.0747066657927,
2010-07-31,34.15529791128898,8.159414539985287,2010,839.234121205778,
2010-08-31,26.5895301589066,0.007493203820534124,2010,839.2416144095987,
2010-09-30,24.649292466412536,0.0,2010,839.2416144095987,
2010-10-31,22.54711447325717,137.97753935138002,2011,137.97753935138002,
2010-11-30,28.702016143996712,112.90854524779087,2011,250.88608459917089,
2010-12-31,25.221062647047592,344.4342969875891,2011,595.3203815867599,
2011-01-31,34.85668676080832,45.63793671617231,2011,640.9583183029324,
2011-02-28,39.84452332529757,153.44475714674275,2011,794.4030754496753,
2011-03-31,41.686937950497615,248.32964582721007,2011,1042.7327212768853,
2011-04-30,45.12983277729353,51.478571012182144,2011,1094.2112922890674,
2011-05-31,66.19939286522039,61.405796843593556,2011,1155.617089132661,
2011-06-30,52.6775145723207,42.8248449195936,2011,1198.4419340522545,
2011-07-31,33.95301192933084,10.961438690342954,2011,1209.4033727425974,
2011-08-31,27.47473031969385,14.686967801584785,2011,1224.0903405441825,
2011-09-30,28.270645650752755,15.918650644728286,2011,1240.0089911889106,
2011-10-31,12.263151083881853,45.032143824308825,2012,45.032143824308825,
2011-11-30,27.97878456424872,30.437511792229213,2012,75.46965561653803,
2011-12-31,18.799574140027747,4.069192247251864,2012,79.5388478637899,
2012-01-31,22.75021366016141,115.86983167777943,2012,195.40867954156934,
2012-02-29,33.95536710464423,27.101598456299413,2012,222.51027799786877,
2012-03-31,50.89770316636721,113.29447211848878,2012,335.8047501163575,
2012-04-30,39.883568833847534,61.252533851549465,2012,397.05728396790704,
2012-05-31,20.04292513458161,2.4184621710655763,2012,399.47574613897257,
2012-06-30,28.11064513008713,7.67681060624354,2012,407.15255674521615,
2012-07-31,25.32185767451469,3.0240320090529984,2012,410.176588754269,
2012-08-31,21.556087699856878,57.50621030122332,2012,467.6827990554924,
2012-09-30,15.49715180716417,4.622827100522311,2012,472.3056261560147,
2012-10-31,22.23198000705823,26.540634866362637,2013,26.540634866362637,
2012-11-30,21.6496588802024,70.68295327714347,2013,97.22358814350609,
2012-12-31,26.25337139504725,306.3559433724117,2013,403.57953151591784,
2013-01-31,29.749055981949763,29.604791276431783,2013,433.18432279234963,
2013-02-28,34.97291516824153,12.186671914406192,2013,445.37099470675577,
2013-03-31,38.03122096209529,38.97809384170088,2013,484.3490885484567,
2013-04-30,24.390606741763353,38.028339693384275,2013,522.3774282418409,
2013-05-31,40.94449381837842,15.960134882139931,2013,538.3375631239809,
2013-06-30,35.8503871937772,5.5023631570408655,2013,543.8399262810218,
2013-07-31,28.917889441276998,20.268073894908127,2013,564.10800017593,
2013-08-31,24.4319019284096,10.253934839396802,2013,574.3619350153268,
2013-09-30,19.40233271733161,22.955824227934894,2013,597.3177592432617,
2013-10-31,13.103740421598255,21.765048302956,2014,21.765048302956,
2013-11-30,24.17749957690379,12.658356228615474,2014,34.42340453157147,
2013-12-31,19.03798816335436,37.172247577407994,2014,71.59565210897945,
2014-01-31,20.39767431874889,49.03006929193886,2014,120.62572140091831,
2014-02-28,37.8270215764756,108.6557632150002,2014,229.28148461591854,
2014-03-31,39.970376200303264,93.2038787101079,2014,322.4853633260265,
2014-04-30,27.991070692300248,54.72752529810934,2014,377.2128886241358,
2014-05-31,35.374179713861125,36.83165941701353,2014,414.04454804114937,
2014-06-30,26.633198029518162,2.170136870342551,2014,416.21468491149193,
2014-07-31,34.880316711709625,42.56248853924205,2014,458.77717345073404,
2014-08-31,25.34172699428307,41.140765949360386,2014,499.9179394000944,
2014-09-30,20.64204597591928,21.740893202846493,2014,521.6588326029408,
2014-10-31,12.737758413687933,1.4849057982775191,2015,1.4849057982775191,
2014-11-30,22.40547632382365,36.14095754901183,2015,37.625863347289354,
2014-12-31,29.740321036785804,88.93694957251688,2015,126.56281291980622,
2015-01-31,30.094858658387963,6.683399898566089,2015,133.2462128183723,
2015-02-28,30.342560576409458,93.11678430131336,2015,226.36299711968567,
2015-03-31,31.07947953476405,16.474412725504166,2015,242.83740984518985,
2015-04-30,27.29315217270432,56.55345071588906,2015,299.3908605610788,
2015-05-31,51.24586600971962,79.85321598978877,2015,379.2440765508676,
2015-06-30,38.90748272275029,23.89869956599856,2015,403.1427761168662,
2015-07-31,37.874206567347755,50.00443408558671,2015,453.14721020245287,
2015-08-31,23.04452708789998,9.96212426805959,2015,463.10933447051247,
2015-09-30,26.23614454120946,10.56040201511198,2015,473.66973648562447,
2015-10-31,19.14914143502293,46.83226895378632,2016,46.83226895378632,
2015-11-30,34.40686762563377,86.148070111321,2016,132.9803390651073,
2015-12-31,27.098902635103435,170.8535921781966,2016,303.83393124330394,
2016-01-31,31.921360436212897,186.95656195335013,2016,490.79049319665415,
2016-02-29,30.771853259119247,57.6936409774336,2016,548.4841341740877,
2016-03-31,46.74184350417366,110.46199090087299,2016,658.9461250749606,
2016-04-30,52.54155361114485,67.02055499623124,2016,725.9666800711917,
2016-05-31,46.36955361134567,43.513680526585254,2016,769.4803605977771,
2016-06-30,39.78507255759156,13.78628259492152,2016,783.2666431926988,
2016-07-31,28.156271111749085,2.020159188260153,2016,785.2868023809589,
2016-08-31,21.644018932416426,0.0001524271917059222,2016,785.2869548081504,
2016-09-30,18.76350525752456,6.945357364821201,2016,792.2323121729718,
2016-10-31,26.82073329267186,150.6672246099676,2017,150.6672246099676,
2016-11-30,20.569884680615104,43.16934958522761,2017,193.8365741951952,
2016-12-31,26.30214598218904,180.27506208697568,2017,374.11163628217076,
2017-01-31,27.24183322117517,575.9253117829852,2017,950.0369480651559,
2017-02-28,37.10908851498706,362.48594619602835,2017,1312.5228942611845,
2017-03-31,51.94828932812727,104.36910081881922,2017,1416.8919950800034,
2017-04-30,40.00292338702256,137.23556087456865,2017,1554.1275559545722,
2017-05-31,43.55848717851699,24.368099116353154,2017,1578.4956550709253,
2017-06-30,44.409887285113385,3.3630893273441833,2017,1581.8587443982694,
