This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average
9/30/2001, -0.4629296147546103
10/8/2001, -1.4062110546023348
10/16/2001, -1.506099967069404
10/24/2001, -1.2960776395575946
11/1/2001, -0.6149669913358466
11/9/2001, -0.4189704185308412
11/17/2001, 0.006600043801374213
11/25/2001, 0.33696469595265943
12/3/2001, 0.08492780840674112
12/11/2001, 1.8806734782893484
12/19/2001, 1.600767589750744
12/27/2001, 1.4657371157691592
1/1/2002, 1.3873889629657452
1/9/2002, 0.6631704818370731
1/17/2002, 0.49120854222497273
1/25/2002, 0.5084313237389853
2/2/2002, 0.13896563995716182
2/10/2002, 0.7495290179585301
2/18/2002, 0.46986961364746094
2/26/2002, 0.2024223194565884
3/6/2002, 0.457046065219613
3/14/2002, 0.3858662538750227
3/22/2002, 1.0232142071391261
3/30/2002, -0.4010595720867778
4/7/2002, -1.0199700288994367
4/15/2002, -1.0358935511389444
4/23/2002, 0.08547478498414506
5/1/2002, 0.1706771074339401
5/9/2002, 0.33706755970799646
5/17/2002, -0.2262267179267351
5/25/2002, -0.19718108066292697
6/2/2002, -0.40319260885549146
6/10/2002, -0.6407231175622274
6/18/2002, -0.8699121697004452
6/26/2002, -0.9497518317643986
7/4/2002, -1.0327936216842297
7/12/2002, -0.6874551107717115
7/20/2002, -0.6379198029983876
7/28/2002, -0.8829797256824582
8/5/2002, -0.673254367917083
8/13/2002, -1.3756849599439045
8/21/2002, -1.2199958978697312
8/29/2002, -1.2296768898187682
9/6/2002, -0.5546989440917969
9/14/2002, -0.0067260556442793025
9/22/2002, -0.21840028984602108
9/30/2002, 0.03158732347710188
10/8/2002, -0.27372202762337616
10/16/2002, -0.19925217295801917
10/24/2002, 0.12225203181422034
11/1/2002, -0.09196184402288393
11/9/2002, -0.09540545663168264
11/17/2002, 0.10490144685257313
11/25/2002, -0.21819143517072812
12/3/2002, 0.004537402164368402
12/11/2002, -0.1592508027719897
12/19/2002, -0.14766790700513263
12/27/2002, -0.28990317499914836
1/1/2003, -0.21176041004269622
1/9/2003, -0.0016175591668417288
1/17/2003, 0.07015116270198378
1/25/2003, 0.2785273707190225
2/2/2003, 0.43645286560058594
2/10/2003, 0.6425007664880087
2/18/2003, 1.0505974348201308
2/26/2003, 1.5558505467006138
3/6/2003, 1.4385995632264672
3/14/2003, 1.2943562763493235
