"DateTime","Average"
"2001-10-01 00:00:00",-1.2731263637542725
"2001-10-08 00:00:00",-0.5599631667137146
"2001-10-15 00:00:00",-0.40101882815361023
"2001-10-22 00:00:00",0.007127371616661549
"2001-10-29 00:00:00",0.38083136081695557
"2001-11-05 00:00:00",0.11639421433210373
"2001-11-12 00:00:00",1.3125689029693604
"2001-11-19 00:00:00",1.8371096849441528
"2001-11-26 00:00:00",1.6307435035705566
"2001-12-03 00:00:00",1.500469446182251
"2001-12-11 00:00:00",1.4200187921524048
"2001-12-18 00:00:00",0.70794677734375
"2001-12-25 00:00:00",0.5454825758934021
"2002-01-01 00:00:00",0.5507177710533142
"2002-01-08 00:00:00",0.13905581831932068
"2002-01-15 00:00:00",0.7178138494491577
"2002-01-22 00:00:00",0.4554513096809387
"2002-01-29 00:00:00",0.16020914912223816
"2002-02-05 00:00:00",0.23907430469989777
"2002-02-12 00:00:00",0.4862530529499054
"2002-02-19 00:00:00",0.37517020106315613
"2002-02-26 00:00:00",1.0062131881713867
"2002-03-05 00:00:00",-0.48075544834136963
"2002-03-12 00:00:00",-1.0269757509231567
"2002-03-19 00:00:00",-1.0326658487319946
"2002-03-26 00:00:00",-0.5323618650436401
"2002-04-02 00:00:00",0.0920889601111412
"2002-04-09 00:00:00",0.16710589826107025
"2002-04-16 00:00:00",0.33818963170051575
"2002-04-30 00:00:00",-0.2070901244878769
"2002-05-07 00:00:00",-0.3960609436035156
"2002-05-14 00:00:00",-0.6234645247459412
"2002-05-21 00:00:00",-0.7334941029548645
"2002-05-28 00:00:00",-0.8717312812805176
"2002-06-04 00:00:00",-0.9651357531547546
"2002-06-11 00:00:00",-1.0460379123687744
"2002-06-18 00:00:00",-0.7036341428756714
"2002-06-25 00:00:00",-0.6667565703392029
"2002-07-02 00:00:00",-0.9272826313972473
"2002-07-09 00:00:00",-0.7650156617164612
"2002-07-16 00:00:00",-0.9472309350967407
"2002-07-23 00:00:00",-1.4166866540908813
"2002-07-30 00:00:00",-1.2401983737945557
"2002-08-06 00:00:00",-1.2502546310424805
"2002-08-13 00:00:00",-0.5856146812438965
"2002-08-20 00:00:00",-0.05327252671122551
"2002-08-27 00:00:00",-0.24808363616466522
"2002-09-03 00:00:00",0.09437380731105804
