This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average
9/30/2001, -0.7010017236073812
10/8/2001, -1.5783276557922363
10/16/2001, -1.509536584218343
10/24/2001, -1.4218050638834636
11/1/2001, -0.9789900779724121
11/9/2001, -0.8751273949941
11/17/2001, -0.6471534172693888
11/25/2001, -0.06671011944611867
12/3/2001, -0.20147526264190674
12/11/2001, 1.8042857646942139
12/19/2001, 1.9415384531021118
12/27/2001, 1.7361222505569458
1/1/2002, 1.7147227923075359
1/9/2002, 0.18431764841079712
1/17/2002, 0.3430509567260742
1/25/2002, 0.20030216375986734
2/2/2002, 0.10912307103474934
2/10/2002, 0.1943208376566569
2/18/2002, 0.1259941061337789
2/26/2002, -0.79387100537618
3/6/2002, -0.2513192494710286
3/14/2002, -0.5647343397140503
3/22/2002, -0.6250744660695394
3/30/2002, -2.0157203674316406
4/7/2002, -1.4636022249857585
4/15/2002, -1.5480971336364746
4/23/2002, -0.5375901858011881
5/1/2002, -0.15480252106984457
5/9/2002, 0.3991798559824626
5/17/2002, 0.379241943359375
5/25/2002, 0.11804387966791789
6/2/2002, 0.028118642667929333
6/10/2002, -0.2449183464050293
6/18/2002, -0.6822896798451742
6/26/2002, -0.9612206617991129
7/4/2002, -1.4529344240824382
7/12/2002, -1.5171883900960286
7/20/2002, -1.2506965001424153
7/28/2002, -1.4328656196594238
8/5/2002, -0.8830280303955078
8/13/2002, -1.3622034390767415
8/21/2002, -0.8772510687510172
8/29/2002, -1.1236605644226074
9/6/2002, -0.8655548095703125
9/14/2002, -0.5802975495656332
9/22/2002, -1.436263084411621
9/30/2002, -0.5411397616068522
10/8/2002, -0.9365045229593912
10/16/2002, -0.693610668182373
10/24/2002, -0.48204835255940753
11/1/2002, -0.6015905539194742
11/9/2002, -0.45123473803202313
11/17/2002, 0.06657720605532329
11/25/2002, -0.9605274200439453
12/3/2002, -1.141983985900879
12/11/2002, -1.2440889676411946
12/19/2002, -1.048540433247884
12/27/2002, -1.037559986114502
1/1/2003, -0.9251785278320312
1/9/2003, -0.23796035846074423
1/17/2003, -0.21541146437327066
1/25/2003, -0.10355738798777263
2/2/2003, -0.2624162236849467
2/10/2003, -0.0690753310918808
2/18/2003, 0.3129168550173442
2/26/2003, 1.1294289429982503
3/6/2003, 0.5548920234044393
3/14/2003, 0.7976193428039551
3/22/2003, 1.0315163135528564
3/30/2003, 0.49137449264526367
4/7/2003, 0.8037041028340658
4/15/2003, 0.6125619411468506
4/23/2003, 0.16875680287679037
5/1/2003, 0.8668818473815918
5/9/2003, 0.8116126855214437
5/17/2003, 0.512751301129659
5/25/2003, -0.15243967374165854
6/2/2003, -0.2670712073644002
6/10/2003, -0.8164515495300293
6/18/2003, -1.154818058013916
6/26/2003, -0.5272086461385092
7/4/2003, -0.6072885990142822
7/12/2003, -1.2328993479410808
7/20/2003, -1.6746602058410645
7/28/2003, -0.8284140427907308
8/5/2003, 0.13792322079340616
8/13/2003, 0.4779483477274577
8/21/2003, -0.10810389121373494
8/29/2003, -0.27614601453145343
9/6/2003, 0.5235489209493002
9/14/2003, 0.4721991221110026
9/22/2003, 0.16778093576431274
9/30/2003, -0.9803012212117513
