"DateTime","Average"
"2001-10-01 00:00:00",-0.9425661563873291
"2001-10-08 00:00:00",-0.4823683798313141
"2001-10-15 00:00:00",-0.5402733683586121
"2001-10-22 00:00:00",0.2541825473308563
"2001-10-29 00:00:00",1.2351287603378296
"2001-11-05 00:00:00",1.4603962898254395
"2001-11-12 00:00:00",1.6228611469268799
"2001-11-19 00:00:00",1.9771875143051147
"2001-11-26 00:00:00",1.3475090265274048
"2001-12-03 00:00:00",1.1960277557373047
"2001-12-11 00:00:00",1.0658715963363647
"2001-12-18 00:00:00",0.3832220733165741
"2001-12-25 00:00:00",0.5710374712944031
"2002-01-01 00:00:00",-0.11903932690620422
"2002-01-08 00:00:00",-0.12433755397796631
"2002-01-15 00:00:00",-0.20539717376232147
"2002-01-22 00:00:00",-0.3105863928794861
"2002-01-29 00:00:00",-0.562460720539093
"2002-02-05 00:00:00",-0.9818814396858215
"2002-02-12 00:00:00",-0.34195056557655334
"2002-02-19 00:00:00",-0.2767850458621979
"2002-02-26 00:00:00",0.5741536617279053
"2002-03-05 00:00:00",-0.21250760555267334
"2002-03-12 00:00:00",-1.10490083694458
"2002-03-19 00:00:00",-1.3759403228759766
"2002-03-26 00:00:00",-1.0557552576065063
"2002-04-02 00:00:00",0.03611521050333977
"2002-04-09 00:00:00",0.18456979095935822
"2002-04-16 00:00:00",0.23336510360240936
"2002-04-30 00:00:00",-0.3966330289840698
"2002-05-07 00:00:00",-0.6473439335823059
"2002-05-14 00:00:00",-0.8769946098327637
"2002-05-21 00:00:00",-1.0693163871765137
"2002-05-28 00:00:00",-1.0655306577682495
"2002-06-04 00:00:00",-0.9537869095802307
"2002-06-11 00:00:00",-0.6234162449836731
"2002-06-18 00:00:00",-0.9022354483604431
"2002-06-25 00:00:00",-1.2172070741653442
"2002-07-02 00:00:00",-1.2693296670913696
"2002-07-09 00:00:00",-1.26937735080719
"2002-07-16 00:00:00",-0.9227021336555481
"2002-07-23 00:00:00",-0.7790594100952148
"2002-07-30 00:00:00",-0.9884465336799622
"2002-08-06 00:00:00",-1.2756472826004028
"2002-08-13 00:00:00",-1.1569099426269531
"2002-08-20 00:00:00",-1.0467133522033691
"2002-08-27 00:00:00",-1.4856996536254883
"2002-09-03 00:00:00",-1.1012169122695923
"2002-09-10 00:00:00",-1.3122576475143433
"2002-09-17 00:00:00",-1.474138617515564
"2002-09-24 00:00:00",-0.9015421867370605
"2002-10-01 00:00:00",-0.1708773821592331
"2002-10-08 00:00:00",0.1004517674446106
"2002-10-15 00:00:00",0.5035391449928284
"2002-10-22 00:00:00",0.3729172945022583
"2002-10-29 00:00:00",-0.5275288224220276
"2002-11-05 00:00:00",-0.4487858712673187
"2002-11-12 00:00:00",-0.33783307671546936
"2002-11-19 00:00:00",-0.37295353412628174
"2002-11-26 00:00:00",0.061735618859529495
"2002-12-03 00:00:00",0.35140037536621094
"2002-12-11 00:00:00",-0.21200276911258698
"2002-12-18 00:00:00",-0.249577596783638
"2002-12-25 00:00:00",-0.5734917521476746
"2003-01-01 00:00:00",-1.122078776359558
"2003-01-08 00:00:00",-0.7436645030975342
"2003-01-15 00:00:00",-0.3636767268180847
"2003-01-22 00:00:00",0.12317407876253128
"2003-01-29 00:00:00",-0.05601083114743233
"2003-02-05 00:00:00",0.16735321283340454
"2003-02-12 00:00:00",0.13942866027355194
"2003-02-19 00:00:00",0.21211892366409302
"2003-02-26 00:00:00",0.6992592811584473
"2003-03-05 00:00:00",0.5438204407691956
"2003-03-12 00:00:00",0.34857869148254395
"2003-03-19 00:00:00",0.23371104896068573
"2003-03-26 00:00:00",0.21131817996501923
"2003-04-02 00:00:00",1.0008561611175537
"2003-04-09 00:00:00",1.6419939994812012
"2003-04-16 00:00:00",1.8048394918441772
"2003-04-23 00:00:00",1.3485301733016968
"2003-04-30 00:00:00",0.1880614310503006
"2003-05-07 00:00:00",-0.20852291584014893
"2003-05-14 00:00:00",-0.6875531673431396
"2003-05-21 00:00:00",-0.5543510317802429
"2003-05-28 00:00:00",0.2921753227710724
"2003-06-04 00:00:00",0.4145868718624115
"2003-06-11 00:00:00",0.25950002670288086
"2003-06-18 00:00:00",-0.6654542684555054
"2003-06-25 00:00:00",-0.8605813980102539
"2003-07-02 00:00:00",-0.18267734348773956
"2003-07-09 00:00:00",0.3032260239124298
"2003-07-16 00:00:00",0.9930062294006348
"2003-07-23 00:00:00",0.9495944976806641
"2003-07-30 00:00:00",0.8309491276741028
"2003-08-06 00:00:00",0.6401448845863342
"2003-08-13 00:00:00",0.6292765140533447
"2003-08-20 00:00:00",0.013674204237759113
"2003-08-27 00:00:00",-0.7379314303398132
"2003-09-03 00:00:00",-1.227373480796814
"2003-09-10 00:00:00",-1.1281737089157104
"2003-09-17 00:00:00",-1.402705192565918
"2003-09-24 00:00:00",-1.5485790967941284
"2003-10-01 00:00:00",-1.3794838190078735
"2003-10-08 00:00:00",-0.5448205471038818
"2003-10-15 00:00:00",0.5304944515228271
"2003-10-22 00:00:00",0.9956337809562683
"2003-10-29 00:00:00",1.346085548400879
"2003-11-05 00:00:00",0.6569188237190247
"2003-11-12 00:00:00",0.10025292634963989
"2003-11-19 00:00:00",-0.04170510917901993
"2003-11-26 00:00:00",-0.1901869773864746
"2003-12-03 00:00:00",0.1454504132270813
"2003-12-11 00:00:00",0.621157705783844
"2003-12-18 00:00:00",0.6147722005844116
"2003-12-25 00:00:00",0.7630038261413574
"2004-01-01 00:00:00",0.8466997742652893
"2004-01-08 00:00:00",1.0805538892745972
"2004-01-15 00:00:00",1.285197377204895
"2004-01-22 00:00:00",1.1933989524841309
"2004-01-29 00:00:00",1.1307392120361328
"2004-02-05 00:00:00",0.7256746292114258
"2004-02-12 00:00:00",0.5198070406913757
"2004-02-19 00:00:00",-0.2624688744544983
"2004-02-26 00:00:00",-0.7486729621887207
"2004-03-04 00:00:00",-1.3209866285324097
"2004-03-11 00:00:00",-0.9603884220123291
"2004-03-18 00:00:00",-1.1003957986831665
"2004-03-25 00:00:00",-0.8452898859977722
"2004-04-01 00:00:00",-1.0028328895568848
"2004-04-08 00:00:00",-1.5055328607559204
"2004-04-15 00:00:00",-1.2258868217468262
"2004-04-22 00:00:00",-1.1818122863769531
"2004-04-29 00:00:00",-0.6280989646911621
"2004-05-06 00:00:00",-0.3259945809841156
"2004-05-13 00:00:00",-0.5837802886962891
"2004-05-20 00:00:00",-0.5519833564758301
"2004-05-27 00:00:00",-0.5880795121192932
"2004-06-03 00:00:00",0.05262105539441109
"2004-06-10 00:00:00",0.9376363754272461
"2004-06-17 00:00:00",0.2254042774438858
"2004-06-24 00:00:00",0.13140611350536346
"2004-07-01 00:00:00",-0.889556884765625
"2004-07-08 00:00:00",-1.5244239568710327
"2004-07-15 00:00:00",-1.2775344848632812
"2004-07-22 00:00:00",-0.5656771063804626
"2004-07-29 00:00:00",0.2501494586467743
"2004-08-05 00:00:00",0.3809322118759155
"2004-08-12 00:00:00",0.4926498234272003
"2004-08-19 00:00:00",-0.868400514125824
"2004-08-26 00:00:00",-0.8165459036827087
"2004-09-02 00:00:00",-0.6395100951194763
"2004-09-09 00:00:00",-0.29298582673072815
"2004-09-16 00:00:00",0.146325945854187
"2004-09-23 00:00:00",-0.5102595686912537
"2004-09-30 00:00:00",1.0092438459396362
"2004-10-07 00:00:00",1.8916507959365845
"2004-10-14 00:00:00",1.8958896398544312
"2004-10-21 00:00:00",2.508387565612793
"2004-10-28 00:00:00",1.78279447555542
"2004-11-04 00:00:00",1.5676050186157227
"2004-11-11 00:00:00",1.5672107934951782
"2004-11-18 00:00:00",0.8346460461616516
"2004-11-25 00:00:00",0.17151275277137756
"2004-12-02 00:00:00",-0.9532807469367981
"2004-12-11 00:00:00",-0.33785852789878845
"2004-12-18 00:00:00",0.4384079873561859
"2004-12-25 00:00:00",0.4093129336833954
"2005-01-01 00:00:00",0.5979733467102051
"2005-01-08 00:00:00",0.08403152972459793
"2005-01-15 00:00:00",0.21226541697978973
"2005-01-22 00:00:00",0.7545621991157532
"2005-01-29 00:00:00",1.585616111755371
"2005-02-05 00:00:00",2.029308319091797
"2005-02-12 00:00:00",1.0440361499786377
"2005-02-19 00:00:00",1.137478232383728
"2005-02-26 00:00:00",0.3757440149784088
"2005-03-05 00:00:00",0.25382670760154724
"2005-03-12 00:00:00",0.4518526792526245
"2005-03-19 00:00:00",0.40503421425819397
"2005-03-26 00:00:00",0.6691219210624695
"2005-04-02 00:00:00",1.1559613943099976
"2005-04-09 00:00:00",1.3831291198730469
"2005-04-16 00:00:00",1.8698402643203735
"2005-04-23 00:00:00",1.5701173543930054
"2005-04-30 00:00:00",1.0974946022033691
"2005-05-07 00:00:00",0.931739091873169
"2005-05-14 00:00:00",0.8016563057899475
"2005-05-21 00:00:00",0.578479528427124
"2005-05-28 00:00:00",0.9790814518928528
"2005-06-04 00:00:00",1.0450687408447266
"2005-06-11 00:00:00",0.8859961628913879
"2005-06-18 00:00:00",1.1355199813842773
"2005-06-25 00:00:00",0.6862366199493408
"2005-07-02 00:00:00",0.4983142912387848
"2005-07-09 00:00:00",0.18716637790203094
"2005-07-16 00:00:00",0.6656863689422607
"2005-07-23 00:00:00",1.0673714876174927
"2005-07-30 00:00:00",0.8041027188301086
"2005-08-06 00:00:00",0.5007941126823425
"2005-08-13 00:00:00",0.07950203865766525
"2005-08-20 00:00:00",0.43184694647789
"2005-08-27 00:00:00",1.32760751247406
"2005-09-03 00:00:00",1.3210610151290894
"2005-09-10 00:00:00",0.7061708569526672
"2005-09-17 00:00:00",0.04195485636591911
"2005-09-24 00:00:00",0.4386303424835205
"2005-10-01 00:00:00",0.606204092502594
"2005-10-08 00:00:00",1.0554016828536987
"2005-10-15 00:00:00",1.046592116355896
"2005-10-22 00:00:00",-0.09028059244155884
"2005-10-29 00:00:00",-0.6804230809211731
"2005-11-05 00:00:00",-0.2566714286804199
"2005-11-12 00:00:00",-0.1470048874616623
"2005-11-19 00:00:00",0.5652930736541748
"2005-11-26 00:00:00",0.9401004314422607
"2005-12-03 00:00:00",0.5342183709144592
"2005-12-11 00:00:00",0.3690129816532135
"2005-12-18 00:00:00",-0.10533902794122696
"2005-12-25 00:00:00",0.48016566038131714
"2006-01-01 00:00:00",0.6516066193580627
"2006-01-08 00:00:00",0.13630548119544983
"2006-01-15 00:00:00",-0.26451459527015686
"2006-01-22 00:00:00",-1.308876395225525
"2006-01-29 00:00:00",-1.5067291259765625
"2006-02-05 00:00:00",-0.8706760406494141
"2006-02-12 00:00:00",-0.6033270955085754
"2006-02-19 00:00:00",0.5778110027313232
"2006-02-26 00:00:00",1.3221622705459595
"2006-03-05 00:00:00",1.2119255065917969
"2006-03-12 00:00:00",2.1384785175323486
"2006-03-19 00:00:00",1.6231966018676758
"2006-03-26 00:00:00",1.832718849182129
"2006-04-02 00:00:00",1.3352712392807007
"2006-04-09 00:00:00",0.5420686602592468
"2006-04-16 00:00:00",0.47778764367103577
"2006-04-23 00:00:00",0.12280690670013428
"2006-04-30 00:00:00",0.1939663141965866
"2006-05-07 00:00:00",0.025355689227581024
"2006-05-14 00:00:00",0.005456656217575073
"2006-05-21 00:00:00",0.02536814846098423
"2006-05-28 00:00:00",-0.17467182874679565
"2006-06-04 00:00:00",0.09615251421928406
"2006-06-11 00:00:00",0.5684313774108887
"2006-06-18 00:00:00",0.6210344433784485
"2006-06-25 00:00:00",1.0615543127059937
"2006-07-02 00:00:00",1.0377908945083618
"2006-07-09 00:00:00",1.3482627868652344
"2006-07-16 00:00:00",1.5889164209365845
"2006-07-23 00:00:00",1.177859902381897
"2006-07-30 00:00:00",0.46511736512184143
"2006-08-06 00:00:00",-0.5867552757263184
"2006-08-13 00:00:00",-0.37298765778541565
"2006-08-20 00:00:00",-0.3606756031513214
"2006-08-27 00:00:00",0.2587570250034332
"2006-09-03 00:00:00",0.4644508361816406
"2006-09-10 00:00:00",1.2354096174240112
"2006-09-17 00:00:00",1.8463406562805176
"2006-09-24 00:00:00",1.397011399269104
"2006-10-01 00:00:00",0.8065199851989746
"2006-10-08 00:00:00",0.1554049849510193
"2006-10-15 00:00:00",-0.779836893081665
"2006-10-22 00:00:00",-0.8857981562614441
"2006-10-29 00:00:00",-0.4575165808200836
"2006-11-05 00:00:00",-0.7887740731239319
"2006-11-12 00:00:00",-0.9525030255317688
"2006-11-19 00:00:00",-0.5007357597351074
"2006-11-26 00:00:00",0.45730844140052795
"2006-12-03 00:00:00",0.9083976745605469
"2006-12-11 00:00:00",0.6432052254676819
"2006-12-18 00:00:00",0.6377528309822083
"2006-12-25 00:00:00",0.155924454331398
"2007-01-01 00:00:00",0.06826028227806091
"2007-01-08 00:00:00",0.030732573941349983
"2007-01-15 00:00:00",-0.39870938658714294
"2007-01-22 00:00:00",-0.35616353154182434
"2007-01-29 00:00:00",0.36630678176879883
"2007-02-05 00:00:00",1.0195398330688477
"2007-02-12 00:00:00",0.30770599842071533
"2007-02-19 00:00:00",-0.34491801261901855
"2007-02-26 00:00:00",-1.0212889909744263
"2007-03-05 00:00:00",-1.0492287874221802
"2007-03-12 00:00:00",-0.637060821056366
"2007-03-19 00:00:00",0.1056472659111023
"2007-03-26 00:00:00",0.6936977505683899
"2007-04-02 00:00:00",0.37576374411582947
"2007-04-09 00:00:00",0.3912777006626129
"2007-04-16 00:00:00",0.016733067110180855
"2007-04-23 00:00:00",-0.5026229023933411
"2007-04-30 00:00:00",-0.5284785628318787
"2007-05-07 00:00:00",-0.6424102783203125
"2007-05-14 00:00:00",-0.2980715334415436
"2007-05-21 00:00:00",-0.36779189109802246
"2007-05-28 00:00:00",-0.42307019233703613
"2007-06-04 00:00:00",-0.7438885569572449
"2007-06-11 00:00:00",-1.6103835105895996
"2007-06-18 00:00:00",-1.1580350399017334
"2007-06-25 00:00:00",-0.6287454962730408
"2007-07-02 00:00:00",0.0199747234582901
"2007-07-09 00:00:00",0.505422055721283
"2007-07-16 00:00:00",-0.3247131109237671
"2007-07-23 00:00:00",-0.34119200706481934
"2007-07-30 00:00:00",-0.8239185214042664
"2007-08-06 00:00:00",-0.6715776324272156
"2007-08-13 00:00:00",-0.31447964906692505
"2007-08-20 00:00:00",-0.3606683015823364
"2007-08-27 00:00:00",0.12534573674201965
"2007-09-03 00:00:00",0.6220877170562744
"2007-09-10 00:00:00",0.07690086960792542
"2007-09-17 00:00:00",0.4179391860961914
"2007-09-24 00:00:00",-0.006479097064584494
