DateTime,B200
2004-06-24 00:00:00,-0.3976028561592102
2004-07-01 00:00:00,-0.4691030383110046
2004-07-08 00:00:00,-0.547824501991272
2004-07-15 00:00:00,-0.3135705292224884
2004-07-22 00:00:00,-0.3627031147480011
2004-07-29 00:00:00,-0.4799042344093323
2004-08-05 00:00:00,-0.4785369634628296
2004-08-12 00:00:00,0.5434494614601135
2004-08-19 00:00:00,0.7789036631584167
2004-08-26 00:00:00,1.359300136566162
2004-09-02 00:00:00,1.6958122253417969
2004-09-09 00:00:00,1.9287784099578855
2004-09-16 00:00:00,2.1797566413879395
2004-09-23 00:00:00,2.1418046951293945
2004-09-30 00:00:00,1.4611830711364746
2004-10-07 00:00:00,1.4636222124099731
2004-10-16 00:00:00,1.5289956331253052
2004-10-23 00:00:00,1.6029123067855835
2004-10-30 00:00:00,1.1508219242095947
2004-11-06 00:00:00,0.6389464735984802
2004-11-13 00:00:00,0.3748999536037445
2004-11-20 00:00:00,0.0311599653214216
2004-11-27 00:00:00,0.2569981217384338
2004-12-04 00:00:00,-0.2062357515096664
2004-12-11 00:00:00,-0.346342533826828
2004-12-18 00:00:00,-0.5895342826843262
2004-12-25 00:00:00,0.1376067548990249
2005-01-01 00:00:00,-0.0062791006639599
2005-01-08 00:00:00,0.0476616397500038
2005-01-15 00:00:00,0.0807620286941528
2005-01-22 00:00:00,0.573465883731842
2005-01-29 00:00:00,0.9256720542907716
2005-02-05 00:00:00,1.240396499633789
2005-02-12 00:00:00,1.5333644151687622
2005-02-19 00:00:00,1.3719732761383057
2005-02-26 00:00:00,1.286732792854309
2005-03-05 00:00:00,1.210029125213623
2005-03-12 00:00:00,1.4947304725646973
2005-03-19 00:00:00,1.4896141290664673
2005-03-26 00:00:00,1.4211156368255615
2005-04-02 00:00:00,1.3404706716537476
2005-04-09 00:00:00,1.147636890411377
2005-04-16 00:00:00,0.8658487200737
2005-04-23 00:00:00,0.8757666945457458
2005-04-30 00:00:00,1.002414345741272
2005-05-07 00:00:00,0.5343852639198303
2005-05-14 00:00:00,0.2808532118797302
2005-05-21 00:00:00,0.463004320859909
2005-05-28 00:00:00,0.7824581265449524
2005-06-04 00:00:00,0.6454256772994995
2005-06-11 00:00:00,0.1299577206373214
2005-06-18 00:00:00,0.1766363978385925
2005-06-25 00:00:00,0.3275815546512604
2005-07-02 00:00:00,0.335233211517334
2005-07-09 00:00:00,0.2206024676561355
2005-07-16 00:00:00,0.0892551094293594
2005-07-23 00:00:00,0.0838421806693077
2005-07-30 00:00:00,0.3164412081241607
2005-08-06 00:00:00,0.4537536203861236
2005-08-13 00:00:00,0.2322669178247451
2005-08-20 00:00:00,-0.0113580012694001
2005-08-27 00:00:00,-0.0197783205658197
2005-09-03 00:00:00,-0.1050469577312469
2005-09-10 00:00:00,-0.0577813908457756
2005-09-17 00:00:00,-0.0258409455418586
2005-09-24 00:00:00,-0.1455491036176681
2005-10-01 00:00:00,-0.148328348994255
2005-10-08 00:00:00,-0.0495359823107719
2005-10-16 00:00:00,0.2682733535766601
2005-10-23 00:00:00,0.1912058293819427
2005-10-30 00:00:00,0.5536169409751892
2005-11-06 00:00:00,0.6186723113059998
2005-11-13 00:00:00,0.4635539650917053
2005-11-20 00:00:00,0.1798561364412307
2005-11-27 00:00:00,0.2981598079204559
2005-12-04 00:00:00,0.3252972662448883
2005-12-11 00:00:00,0.4976535439491272
2005-12-18 00:00:00,0.3828406929969787
2005-12-25 00:00:00,0.4431963264942169
2006-01-01 00:00:00,0.6769959926605225
2006-01-08 00:00:00,0.4965356588363647
2006-01-15 00:00:00,0.4715735912322998
2006-01-22 00:00:00,-0.0696457102894783
2006-01-29 00:00:00,0.228732168674469
2006-02-05 00:00:00,0.5288727879524231
2006-02-12 00:00:00,0.9730914235115052
2006-02-19 00:00:00,0.9237304329872132
2006-02-26 00:00:00,1.0709396600723269
2006-03-05 00:00:00,0.6712649464607239
2006-03-12 00:00:00,0.5502616167068481
2006-03-19 00:00:00,0.4374504685401916
2006-03-26 00:00:00,-0.2214189022779464
2006-04-02 00:00:00,-0.1859741657972335
2006-04-09 00:00:00,0.0237256288528442
2006-04-16 00:00:00,0.2431714385747909
2006-04-23 00:00:00,-0.0034447459038347
2006-04-30 00:00:00,0.0087131485342979
2006-05-07 00:00:00,0.0618343353271484
2006-05-14 00:00:00,0.2756749093532562
2006-05-21 00:00:00,0.1442868560552597
2006-05-28 00:00:00,0.0444855652749538
2006-06-04 00:00:00,-0.1427820324897766
2006-06-11 00:00:00,-0.188597172498703
2006-06-18 00:00:00,-0.0067108930088579
2006-06-25 00:00:00,0.0919815376400947
2006-07-02 00:00:00,0.2276431620121002
2006-07-09 00:00:00,0.1954646706581115
2006-07-16 00:00:00,0.6039273142814636
2006-07-23 00:00:00,0.902680277824402
2006-07-30 00:00:00,0.9022306799888612
2006-08-06 00:00:00,0.6035081744194031
2006-08-13 00:00:00,0.6833429932594299
2006-08-20 00:00:00,0.2555734813213348
2006-08-27 00:00:00,0.2797257602214813
2006-09-03 00:00:00,0.3180097341537475
2006-09-10 00:00:00,0.285268485546112
2006-09-17 00:00:00,0.1462558507919311
2006-09-24 00:00:00,-0.047632023692131
2006-10-01 00:00:00,0.6832722425460815
2006-10-08 00:00:00,0.3824858665466308
2006-10-16 00:00:00,-0.1388184130191803
2006-10-23 00:00:00,-0.2430937439203262
2006-10-30 00:00:00,0.0281077213585376
2006-11-06 00:00:00,-0.0812344551086425
2006-11-13 00:00:00,0.2445234805345535
2006-11-20 00:00:00,0.4192607700824737
2006-11-27 00:00:00,0.4869588315486908
2006-12-04 00:00:00,0.8876955509185791
2006-12-11 00:00:00,0.716742753982544
2006-12-18 00:00:00,0.4981177449226379
2006-12-25 00:00:00,-0.1121473759412765
2007-01-01 00:00:00,-0.1634943038225174
2007-01-08 00:00:00,-0.1059124916791915
2007-01-15 00:00:00,-0.1186168491840362
2007-01-22 00:00:00,-0.0185198076069355
2007-01-29 00:00:00,0.2786312997341156
2007-02-05 00:00:00,0.1353243738412857
2007-02-12 00:00:00,0.0989529341459274
2007-02-19 00:00:00,-0.1053012311458587
2007-02-26 00:00:00,-0.5575822591781616
2007-03-05 00:00:00,-0.6238703727722168
2007-03-12 00:00:00,-0.380651444196701
2007-03-19 00:00:00,-0.0607978738844394
2007-03-26 00:00:00,-0.0779214277863502
2007-04-02 00:00:00,-0.1902123242616653
2007-04-09 00:00:00,-0.295894980430603
2007-04-16 00:00:00,-0.6631286144256592
2007-04-23 00:00:00,-0.7008733153343201
2007-04-30 00:00:00,-0.8171465396881104
2007-05-07 00:00:00,-0.7744889259338379
2007-05-14 00:00:00,-0.7090561389923096
2007-05-21 00:00:00,-0.7545557022094727
2007-05-28 00:00:00,-0.6849326491355896
2007-06-04 00:00:00,-0.6687958836555481
2007-06-11 00:00:00,-0.7051634788513184
2007-06-18 00:00:00,-0.4749636650085449
2007-06-25 00:00:00,-0.2671103179454803
2007-07-02 00:00:00,0.2754287421703338
2007-07-09 00:00:00,0.7944194078445435
2007-07-16 00:00:00,0.6185322999954224
2007-07-23 00:00:00,0.5911928415298462
2007-07-30 00:00:00,0.4961851239204407
2007-08-06 00:00:00,0.4891116917133331
2007-08-13 00:00:00,0.6008895039558411
2007-08-20 00:00:00,0.4418662786483764
2007-08-27 00:00:00,0.2950018048286438
2007-09-03 00:00:00,0.0750429704785347
2007-09-10 00:00:00,-0.3448396325111389
2007-09-17 00:00:00,-0.3261351883411407
2007-09-24 00:00:00,-0.2421649098396301
2007-10-01 00:00:00,-0.2426057904958725
2007-10-08 00:00:00,-0.2198856621980667
2007-10-16 00:00:00,-0.2247713208198547
2007-10-23 00:00:00,-0.1131747364997863
2007-10-30 00:00:00,0.0015591121045872
2007-11-06 00:00:00,-0.0621106028556823
2007-11-13 00:00:00,0.3634391725063324
2007-11-20 00:00:00,0.4282717406749725
2007-11-27 00:00:00,0.3757314682006836
2007-12-04 00:00:00,0.7891135811805725
2007-12-11 00:00:00,0.812990665435791
2007-12-18 00:00:00,0.7457631230354309
2007-12-25 00:00:00,0.7458919286727905
2008-01-01 00:00:00,0.5611534118652344
2008-01-08 00:00:00,0.519586443901062
2008-01-15 00:00:00,0.5630941987037659
2008-01-22 00:00:00,0.3941153287887573
2008-01-29 00:00:00,0.2738827764987945
2008-02-05 00:00:00,-0.0110762929543852
2008-02-12 00:00:00,0.1345677226781845
2008-02-19 00:00:00,0.171603262424469
2008-02-26 00:00:00,-0.1111374646425247
2008-03-04 00:00:00,0.0641618221998214
2008-03-11 00:00:00,0.2146355807781219
2008-03-18 00:00:00,0.0781410411000251
2008-03-25 00:00:00,0.0472500026226043
2008-04-01 00:00:00,-0.2990070879459381
2008-04-08 00:00:00,-0.4467468559741974
2008-04-15 00:00:00,-0.3036254048347473
2008-04-22 00:00:00,-0.3097496032714844
2008-04-29 00:00:00,-0.2947139143943786
2008-05-06 00:00:00,-0.4425714313983917
2008-05-13 00:00:00,-0.4124792814254761
2008-05-20 00:00:00,-0.1680102944374084
2008-05-27 00:00:00,0.1584561169147491
2008-06-03 00:00:00,-0.117403969168663
2008-06-10 00:00:00,-0.2188410609960556
2008-06-17 00:00:00,-0.1696724891662597
2008-06-24 00:00:00,-0.0838572978973388
2008-07-01 00:00:00,0.1154984533786773
2008-07-08 00:00:00,0.1855929940938949
2008-07-15 00:00:00,0.1568994671106338
2008-07-22 00:00:00,0.0720226019620895
2008-07-29 00:00:00,0.0300492886453866
2008-08-05 00:00:00,-0.0753145590424537
2008-08-12 00:00:00,-0.1328409910202026
2008-08-19 00:00:00,-0.0743373185396194
2008-08-26 00:00:00,-0.4783549606800079
2008-09-02 00:00:00,-0.4694805741310119
2008-09-09 00:00:00,-0.7616538405418396
2008-09-16 00:00:00,-0.9625732898712158
2008-09-23 00:00:00,-1.2789201736450195
2008-09-30 00:00:00,-1.4116945266723633
2008-10-07 00:00:00,-1.4918142557144165
2008-10-16 00:00:00,-1.6496437788009644
2008-10-23 00:00:00,-1.7028838396072388
2008-10-30 00:00:00,-1.7919442653656006
2008-11-06 00:00:00,-1.820225954055786
2008-11-13 00:00:00,-1.9880672693252563
2008-11-20 00:00:00,-2.0504136085510254
2008-11-27 00:00:00,-1.802027940750122
2008-12-04 00:00:00,-1.648992896080017
