This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average
9/30/2001, -0.12037025798450816
10/8/2001, -1.1055051630193538
10/16/2001, -1.2732755487615413
10/24/2001, -1.8679774891246448
11/1/2001, -1.5141523534601384
11/9/2001, -2.0973581834272905
11/17/2001, -2.3531539223410864
11/25/2001, -1.1960282759232954
12/3/2001, 0.5238335132598877
12/11/2001, 1.8696832656860352
12/19/2001, 1.650588607788086
12/27/2001, 1.5964899063110352
1/1/2002, 1.255532169342041
1/9/2002, 1.0325178146362304
1/17/2002, 0.8601856231689453
1/25/2002, 1.2792258696122603
2/2/2002, 1.2393569946289062
2/10/2002, 1.1493653384121982
2/18/2002, 1.0764104669744319
2/26/2002, -0.6252983700145375
3/6/2002, -0.4785890145735307
3/14/2002, -0.04222481359135021
3/22/2002, 0.17597246170043945
3/30/2002, -0.0049925717440518465
4/7/2002, -0.6860708323392001
4/15/2002, -1.494843222878196
4/23/2002, -0.1992726976221258
5/1/2002, 0.10364918275312944
5/9/2002, 0.21934957937760788
5/17/2002, 0.09488054839047519
5/25/2002, -0.128082351251082
6/2/2002, -0.40449892390858044
6/10/2002, -0.6308076164939187
6/18/2002, -0.7681900371204723
6/26/2002, -0.8290284763682972
7/4/2002, -0.8426591699773615
7/12/2002, -1.071939381686124
7/20/2002, -0.7380559227683328
7/28/2002, -0.767511021007191
8/5/2002, -0.7321678508411754
8/13/2002, -1.9536129344593396
8/21/2002, -1.7611704739657315
8/29/2002, -1.9411839571866123
9/6/2002, -0.859085429798473
9/14/2002, -0.6820768009532582
9/22/2002, -1.4368942434137517
9/30/2002, -1.2053579850630327
10/8/2002, -1.5435558665882458
10/16/2002, -1.589827450838956
10/24/2002, -1.0875095887617632
11/1/2002, -0.9512154839255593
11/9/2002, -1.1267339533025569
11/17/2002, -0.22200658104636453
11/25/2002, -0.40526242689652875
12/3/2002, 0.3198170878670432
12/11/2002, -1.1375226974487305
12/19/2002, -0.9437626600265503
1/1/2003, -1.2791415055592854
1/9/2003, -1.6624441146850586
1/17/2003, -1.4846644401550293
1/25/2003, -0.04511135816574097
2/2/2003, 0.023812419176101683
2/10/2003, -0.048966634273529056
2/18/2003, 0.9700078964233398
2/26/2003, 0.844095836986195
3/6/2003, 1.1735327460549094
3/14/2003, 1.0664436166936702
3/22/2003, 1.2940865429964932
3/30/2003, 1.3977916890924627
4/7/2003, 0.5577377406033602
4/15/2003, -0.3296183672818271
4/23/2003, 0.15842132134871048
5/1/2003, 1.7608829845081677
5/9/2003, 1.5854570215398616
5/17/2003, 0.7886721004139293
5/25/2003, 0.3963617845015092
6/2/2003, -0.5869457938454368
6/10/2003, -0.8743423982100054
6/18/2003, -0.9148120880126953
6/26/2003, -0.49725411155007104
7/4/2003, -0.4691596898165616
7/12/2003, -0.5373608849265359
7/20/2003, -0.904188416220925
7/28/2003, -0.9260318929498846
8/5/2003, -0.3732565099542791
8/13/2003, 0.02880927649411288
8/21/2003, 0.6474166783419523
8/29/2003, -0.18771843476728958
9/6/2003, -0.0451415939764543
9/14/2003, -0.1076335148377852
9/22/2003, -0.5831659056923606
9/30/2003, -0.42765548012473364
10/8/2003, -0.4081549644470215
10/16/2003, -0.5638236566023394
10/24/2003, -1.1571748039939187
11/1/2003, -0.9058230139992454
11/9/2003, -0.4862360087308017
11/17/2003, -0.19889525933699173
11/25/2003, 0.8746636997569691
12/3/2003, -0.6146221160888672
12/11/2003, 0.1318462093671163
12/19/2003, -0.6636596159501509
12/27/2003, -0.6358739246021617
1/1/2004, -0.7852802276611328
1/9/2004, 0.3582668737931685
1/17/2004, 1.701487922668457
1/25/2004, 1.8938547134399415
2/2/2004, 1.6413931413130327
2/10/2004, -0.2195185748013583
2/18/2004, -0.5486414649269797
2/26/2004, -0.9308518496426669
3/5/2004, -0.7008210528980602
3/13/2004, -0.8670048280195757
3/21/2004, -0.9046499078924005
3/29/2004, -1.4267516569657759
4/6/2004, -1.4289084347811611
4/14/2004, -1.4112662402066318
4/22/2004, -1.2102795514193447
4/30/2004, -1.2096392891623757
5/8/2004, -0.6989834958856757
5/16/2004, -0.29070453210310504
5/24/2004, 0.591905030337247
6/1/2004, 0.6489400430159136
6/9/2004, 1.1192478700117632
6/17/2004, 0.25444013422185724
6/25/2004, 0.3886103630065918
7/3/2004, -0.08217966556549072
7/11/2004, 0.7287327159534801
7/19/2004, 0.33671335740522906
7/27/2004, -0.03912912986495278
8/4/2004, 0.27049400589682837
8/12/2004, 0.3308287100358443
8/20/2004, 0.5145154866305265
8/28/2004, -0.025711558081886986
9/5/2004, -0.24330420927567917
9/13/2004, -0.46021318435668945
9/21/2004, -0.2984770644794811
9/29/2004, 0.20084827596491034
10/7/2004, 0.3123592896894975
10/15/2004, -0.05597796223380349
10/23/2004, 0.42619445107199927
10/31/2004, 0.5882053375244141
11/8/2004, 0.5112708698619496
11/16/2004, 0.9421988400545988
11/24/2004, 0.061668992042541504
12/2/2004, -0.23664383454756302
12/10/2004, -0.1953065037727356
12/18/2004, -0.18898954391479492
12/26/2004, -0.9191550016403198
1/1/2005, -0.38625898361206057
1/9/2005, -0.5994396686553956
1/17/2005, -0.59970777684992
1/25/2005, -0.5354953679171476
2/2/2005, -0.9189968109130859
2/10/2005, -0.7231061241843484
2/18/2005, -0.46503652225841174
2/26/2005, 0.7452654405073686
3/6/2005, 0.12330486557700417
3/14/2005, -0.8447530919855292
3/22/2005, -1.7569042552601208
3/30/2005, -1.6187732002951882
4/7/2005, -1.4100718064741655
4/15/2005, 0.4876272028142756
4/23/2005, 0.8398333462801847
5/1/2005, 2.1321312297474253
5/9/2005, 2.18960259177468
5/17/2005, 2.0576737143776636
5/25/2005, 1.3950842944058506
6/2/2005, 1.0731050317937678
6/10/2005, 1.2893407995050603
6/18/2005, 1.7190487601540305
6/26/2005, 1.6406834342262961
7/4/2005, 1.7590798464688389
7/12/2005, 1.5130075974897905
