This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average
9/30/2001, 1.355635166168213
10/8/2001, -1.3442686796188354
10/16/2001, -1.475675106048584
10/24/2001, -1.8082869052886963
11/1/2001, -1.6955915689468384
11/9/2001, -0.8423612713813782
11/17/2001, -0.6402745246887207
11/25/2001, 0.6918611526489258
12/3/2001, 1.7399944067001343
12/11/2001, 2.1022307872772217
12/19/2001, 1.677511215209961
12/27/2001, 1.2673887014389038
1/1/2002, 1.10780930519104
1/9/2002, 0.6045266389846802
1/17/2002, 0.46961578726768494
1/25/2002, 0.5074524879455566
2/2/2002, -0.042874496430158615
2/10/2002, 0.0738159716129303
2/18/2002, -0.10616288334131241
2/26/2002, -0.5864076614379883
3/6/2002, 0.18727882206439972
3/14/2002, 0.16946567595005035
3/22/2002, 0.6521775126457214
3/30/2002, 0.006544133182615042
4/7/2002, -1.0993525981903076
4/15/2002, -1.0781829357147217
4/23/2002, -0.33823952078819275
5/1/2002, -0.15547314286231995
5/9/2002, 0.04888731241226196
5/17/2002, 0.03695324435830116
5/25/2002, -0.43836715817451477
6/2/2002, -0.4018123149871826
6/10/2002, -0.6401893496513367
6/18/2002, -0.5523248910903931
6/26/2002, -0.734220027923584
7/4/2002, -0.5854718089103699
7/12/2002, -0.5948871374130249
7/20/2002, -0.5583689212799072
7/28/2002, -0.6901822090148926
8/5/2002, -0.46413981914520264
8/13/2002, -1.3731883764266968
8/21/2002, -1.3245469331741333
8/29/2002, -2.0015835762023926
9/6/2002, -2.074536085128784
9/14/2002, -1.4831886291503906
9/22/2002, -1.834872841835022
9/30/2002, -1.9111744165420532
10/8/2002, -1.0956017971038818
10/16/2002, -0.5805131196975708
10/24/2002, -0.21499790251255035
11/1/2002, -0.7151396870613098
11/9/2002, 0.04009352996945381
11/17/2002, 0.7738776803016663
11/25/2002, 0.6404012441635132
12/3/2002, -0.5910810232162476
12/11/2002, -1.2715020179748535
12/19/2002, -1.4375665187835693
12/27/2002, -1.3108038902282715
1/1/2003, -0.8913902640342712
1/9/2003, -0.04194551706314087
1/17/2003, -0.34309130907058716
1/25/2003, -0.5096522569656372
2/2/2003, -0.4323461949825287
2/10/2003, -0.5307608842849731
2/18/2003, -0.16589710116386414
2/26/2003, 0.10027069598436356
3/6/2003, -0.15169547498226166
3/14/2003, -0.26299118995666504
3/22/2003, -0.11841214448213577
3/30/2003, -0.9132545590400696
4/7/2003, -0.41376569867134094
4/15/2003, -0.5070857405662537
4/23/2003, -0.05947442352771759
5/1/2003, 1.2892858982086182
5/9/2003, 1.4650224447250366
5/17/2003, 0.5743310451507568
5/25/2003, 0.08362061530351639
6/2/2003, -0.9248847961425781
6/10/2003, -1.2126939296722412
6/18/2003, -1.2541931867599487
6/26/2003, -0.5572530627250671
7/4/2003, -0.5670414566993713
7/12/2003, -1.6657615900039673
7/20/2003, -1.5740070343017578
7/28/2003, -1.0102959871292114
8/5/2003, -0.23473449051380157
8/13/2003, 0.3541983366012573
8/21/2003, 0.3439065217971802
8/29/2003, -0.18645079433918
