This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average
9/30/2001, 0.03981838375329971
10/8/2001, -1.1939895153045654
10/16/2001, -1.2656512260437012
10/24/2001, -1.3668177127838135
11/1/2001, -0.8425096273422241
11/9/2001, -0.6410927772521973
11/17/2001, -0.34630295634269714
11/25/2001, 0.31938958168029785
12/3/2001, 0.14916226267814636
12/11/2001, 1.7704176902770996
12/19/2001, 2.1562795639038086
12/27/2001, 1.9082813262939453
1/1/2002, 1.9463858604431152
1/9/2002, 0.6886996626853943
1/17/2002, 0.30175384879112244
1/25/2002, 0.427318811416626
2/2/2002, -0.18034842610359192
2/10/2002, -0.24364271759986877
2/18/2002, 0.009151749312877655
2/26/2002, -0.6416460871696472
3/6/2002, -0.07974888384342194
3/14/2002, -0.6255893707275391
3/22/2002, -0.6919639706611633
3/30/2002, -1.9480171203613281
4/7/2002, -1.637428641319275
4/15/2002, -1.7290337085723877
4/23/2002, -0.7516001462936401
5/1/2002, -0.30273979902267456
5/9/2002, 0.18821266293525696
5/17/2002, 0.042135730385780334
5/25/2002, 0.0496145524084568
6/2/2002, -0.07769964635372162
6/10/2002, -0.3438211977481842
6/18/2002, -0.80361008644104
6/26/2002, -0.9559026956558228
7/4/2002, -1.2343450784683228
7/12/2002, -1.031745433807373
7/20/2002, -0.5101812481880188
7/28/2002, -0.6279094219207764
8/5/2002, -0.3286898732185364
8/13/2002, -0.7768826484680176
8/21/2002, -0.4622541666030884
8/29/2002, -0.38350382447242737
9/6/2002, -0.7037845253944397
9/14/2002, -0.48299965262413025
9/22/2002, -0.9761879444122314
9/30/2002, -0.8022645711898804
10/8/2002, -0.9237805604934692
10/16/2002, -0.5827319025993347
10/24/2002, -0.3901483416557312
11/1/2002, -0.6034762263298035
11/9/2002, -0.8334380388259888
11/17/2002, -0.2619425654411316
11/25/2002, -0.5010768175125122
12/3/2002, -0.38389936089515686
12/11/2002, -0.555391252040863
12/19/2002, -0.5802032351493835
12/27/2002, -0.6316065788269043
1/1/2003, -0.33668798208236694
1/9/2003, -0.3115207254886627
1/17/2003, -0.3737839460372925
1/25/2003, -0.4023781418800354
2/2/2003, -0.486471563577652
2/10/2003, -0.12846685945987701
2/18/2003, 0.2962414026260376
2/26/2003, 1.2706151008605957
3/6/2003, 0.7254325151443481
3/14/2003, 0.6588332653045654
3/22/2003, 0.7072564363479614
3/30/2003, 0.0487113781273365
4/7/2003, 0.6891249418258667
4/15/2003, 0.5650385022163391
4/23/2003, 0.6391178369522095
5/1/2003, 1.4985555410385132
5/9/2003, 1.8896119594573975
5/17/2003, 1.2308311462402344
5/25/2003, 0.7836135625839233
6/2/2003, -0.22659626603126526
6/10/2003, -0.8912403583526611
6/18/2003, -1.194808006286621
6/26/2003, -0.6066787242889404
7/4/2003, -1.0033526420593262
7/12/2003, -1.41672945022583
7/20/2003, -1.4664027690887451
7/28/2003, -1.0985264778137207
8/5/2003, -0.08092217147350311
8/13/2003, 0.6400635242462158
8/21/2003, 0.49068596959114075
8/29/2003, 0.2511690855026245
9/6/2003, 0.6916788220405579
9/14/2003, -0.09534470736980438
9/22/2003, -0.5388367176055908
9/30/2003, -1.526705026626587
10/8/2003, -1.9112695455551147
10/16/2003, -2.105526924133301
10/24/2003, -2.0010716915130615
11/1/2003, -1.4572992324829102
11/9/2003, 0.3225715160369873
11/17/2003, 1.05246102809906
11/25/2003, 2.140078067779541
12/3/2003, 0.6184302568435669
12/11/2003, 0.7006433606147766
12/19/2003, 0.7885743975639343
12/27/2003, 1.1844538450241089
1/1/2004, 1.417433261871338
1/9/2004, 0.9852993488311768
1/17/2004, 1.0002232789993286
1/25/2004, 1.0954700708389282
2/2/2004, 0.822015643119812
2/10/2004, 1.3448196649551392
2/18/2004, 2.0594635009765625
3/5/2004, -0.6171996593475342
3/13/2004, -0.7290431261062622
3/21/2004, -1.1184641122817993
3/29/2004, -0.3174511790275574
4/6/2004, -0.4191596508026123
4/14/2004, -0.781013548374176
4/22/2004, -0.32284557819366455
4/30/2004, -1.7894333600997925
5/8/2004, -1.5267854928970337
5/16/2004, -1.1685993671417236
5/24/2004, -0.8779922127723694
6/1/2004, -0.40960371494293213
6/9/2004, -0.48518985509872437
6/17/2004, -0.7888283729553223
6/25/2004, -0.5868070125579834
7/3/2004, 0.11573236435651779
7/11/2004, 0.02621300518512726
7/19/2004, 0.5629563927650452
7/27/2004, 0.7556581497192383
8/4/2004, 0.1811390519142151
8/12/2004, -0.5996262431144714
8/20/2004, -0.4144839346408844
8/28/2004, -0.08548960089683533
9/5/2004, 0.04279109835624695
9/13/2004, -0.9314906597137451
9/21/2004, -0.9790472388267517
9/29/2004, -1.105548620223999
10/7/2004, -0.03555557504296303
10/15/2004, -0.5172423124313354
10/23/2004, 0.4768957495689392
10/31/2004, 2.1139512062072754
11/8/2004, 2.328437328338623
11/16/2004, 2.7214179039001465
11/24/2004, 2.0708913803100586
12/2/2004, 1.6442952156066895
12/10/2004, 0.8086841702461243
12/18/2004, 0.06430941820144653
12/26/2004, -0.2567983567714691
1/1/2005, -1.049890160560608
1/9/2005, -0.1637587994337082
1/17/2005, 0.030666619539260864
1/25/2005, 0.016695626080036163
2/2/2005, 0.15734533965587616
2/10/2005, 0.03487628698348999
2/18/2005, 0.5274324417114258
2/26/2005, 2.0638368129730225
3/6/2005, -1.024431824684143
3/14/2005, 0.08686058968305588
3/22/2005, 0.1912018060684204
3/30/2005, 0.525005578994751
4/7/2005, 1.0628561973571777
4/15/2005, 0.9297782778739929
4/23/2005, 1.5322496891021729
5/1/2005, 1.8063530921936035
5/9/2005, 1.8398023843765259
5/17/2005, 1.640424132347107
5/25/2005, 1.4271968603134155
6/2/2005, 0.820103108882904
6/10/2005, 1.0496166944503784
6/18/2005, 1.454457402229309
6/26/2005, 1.7852014303207397
7/4/2005, 1.106161117553711
7/12/2005, 0.5335438251495361
7/20/2005, -0.09895351529121399
7/28/2005, -0.21558770537376404
8/5/2005, 0.21175765991210938
8/13/2005, 0.6057735085487366
8/21/2005, 1.5288416147232056
8/29/2005, 1.1818863153457642
9/6/2005, 1.417333960533142
9/14/2005, 1.4292412996292114
9/22/2005, 1.7290323972702026
9/30/2005, 1.1534174680709839
10/8/2005, -0.27155494689941406
10/16/2005, -0.4165782928466797
10/24/2005, 0.4890328049659729
11/1/2005, 0.8744001984596252
11/9/2005, 1.267469048500061
11/17/2005, 0.6810020208358765
11/25/2005, -0.09321565926074982
12/3/2005, 0.48404890298843384
12/11/2005, 0.5104774832725525
12/19/2005, 0.776757001876831
12/27/2005, 0.28722262382507324
1/1/2006, 0.02466179057955742
1/9/2006, 0.2816186845302582
1/17/2006, 0.45377814769744873
1/25/2006, 0.7739735841751099
2/2/2006, 0.9363069534301758
2/10/2006, 0.38336125016212463
2/18/2006, -0.21681341528892517
2/26/2006, -0.8652178049087524
3/6/2006, -0.11398087441921234
3/14/2006, 1.238511323928833
3/22/2006, 1.3885836601257324
3/30/2006, 1.2652336359024048
4/7/2006, 1.545924425125122
4/15/2006, 1.605652093887329
4/23/2006, 1.36202871799469
5/1/2006, 0.8381192684173584
5/9/2006, 0.6969698071479797
5/17/2006, 0.1371457278728485
5/25/2006, 0.0429721400141716
6/2/2006, 0.02454957365989685
6/10/2006, 0.1467583179473877
6/18/2006, 0.3534681797027588
6/26/2006, 0.24180549383163452
7/4/2006, 0.15557020902633667
7/12/2006, -0.06647443771362305
7/20/2006, 0.20076146721839905
7/28/2006, -0.03674620762467384
8/5/2006, 0.629379391670227
8/13/2006, 0.7167788147926331
8/21/2006, 0.5911291241645813
8/29/2006, -0.1284933090209961
9/6/2006, -0.599860429763794
9/14/2006, -0.6691308617591858
9/22/2006, 0.2180778682231903
9/30/2006, 0.0139373280107975
10/8/2006, 1.1284584999084473
10/16/2006, 0.5723135471343994
10/24/2006, 0.4164353013038635
11/1/2006, -0.36787089705467224
11/9/2006, -0.7690698504447937
11/17/2006, -0.5951499938964844
11/25/2006, -0.3927905559539795
12/3/2006, 0.1719275414943695
12/11/2006, -0.40594252943992615
12/19/2006, -0.5890926122665405
12/27/2006, -1.3046724796295166
1/1/2007, 0.5759814977645874
1/9/2007, 0.5060685873031616
1/17/2007, 0.39179494976997375
1/25/2007, 0.8424525856971741
2/2/2007, 0.7370819449424744
2/10/2007, 0.856448769569397
2/18/2007, 0.816096842288971
2/26/2007, 0.5458868145942688
3/6/2007, -0.0067448690533638
3/14/2007, -1.2366998195648193
3/22/2007, -0.9111311435699463
3/30/2007, -0.425048828125
4/7/2007, -0.395374059677124
4/15/2007, 0.18391278386116028
4/23/2007, -0.045911312103271484
5/1/2007, 0.04215215891599655
5/9/2007, -0.6747486591339111
5/17/2007, -0.6778184771537781
5/25/2007, -0.6410598754882812
6/2/2007, -0.728752076625824
6/10/2007, -0.2691290080547333
6/18/2007, -0.5696496963500977
6/26/2007, -0.7631117105484009
7/4/2007, -1.9875212907791138
7/12/2007, -1.846287727355957
7/20/2007, -1.0878448486328125
7/28/2007, -1.3720217943191528
8/5/2007, -1.1165448427200317
8/13/2007, -1.181490182876587
8/21/2007, -0.6756061911582947
8/29/2007, -0.7513956427574158
9/6/2007, -0.5975135564804077
9/14/2007, -0.04866897314786911
9/22/2007, 0.007239252328872681
9/30/2007, 0.8356985449790955
10/8/2007, 0.9056580066680908
10/16/2007, 1.326446294784546
10/24/2007, 0.3666815757751465
11/1/2007, 0.02599022537469864
11/9/2007, -0.7518444061279297
11/17/2007, -1.1868212223052979
11/25/2007, -0.9312881231307983
12/3/2007, 0.10882952809333801
12/11/2007, 0.23376160860061646
12/19/2007, 0.4891034662723541
12/27/2007, 1.3811360597610474
1/1/2008, 0.1115124523639679
1/9/2008, 0.4656587541103363
1/17/2008, 0.6501332521438599
1/25/2008, 0.5181256532669067
2/2/2008, 0.9555648565292358
2/10/2008, 0.34544607996940613
2/18/2008, 0.6128513216972351
2/26/2008, 0.579291582107544
3/5/2008, 1.487488865852356
3/13/2008, 1.210321068763733
3/21/2008, 0.9531288743019104
3/29/2008, 0.6997454166412354
4/6/2008, 0.599980354309082
4/14/2008, -0.07457593083381653
4/22/2008, -0.3001791834831238
4/30/2008, -0.392434298992157
5/8/2008, -0.13487207889556885
5/16/2008, -0.6528716087341309
5/24/2008, -0.5737272500991821
6/1/2008, -0.4477880001068115
6/9/2008, -0.5095363259315491
6/17/2008, -0.2391647845506668
6/25/2008, -0.6891981959342957
7/3/2008, -0.9974326491355896
7/11/2008, -0.3654319643974304
7/19/2008, -0.41682806611061096
7/27/2008, -0.486013263463974
8/4/2008, -0.7223616242408752
8/12/2008, -1.1617465019226074
8/20/2008, -0.5307983756065369
8/28/2008, -1.1653857231140137
9/5/2008, -1.6353269815444946
9/13/2008, -2.3601341247558594
9/21/2008, -1.8280112743377686
9/29/2008, -1.2468984127044678
10/7/2008, -0.47620248794555664
10/15/2008, -0.6171117424964905
10/23/2008, -0.7653026580810547
10/31/2008, -0.8155762553215027
11/8/2008, -0.16349002718925476
11/16/2008, -0.7762542963027954
11/24/2008, -0.939602255821228
12/2/2008, -1.4860018491744995
12/10/2008, -2.438042402267456
12/18/2008, -1.5001718997955322
12/26/2008, -1.355852484703064
1/1/2009, -0.8944450616836548
1/9/2009, -0.5257676243782043
1/17/2009, -1.5024464130401611
1/25/2009, -1.593583345413208
2/2/2009, -1.991700530052185
2/10/2009, -2.003081798553467
2/18/2009, -2.1241416931152344
2/26/2009, -0.9970831871032715
3/6/2009, 0.766690194606781
3/14/2009, 0.5519351363182068
3/22/2009, 0.46046409010887146
3/30/2009, 0.11421747505664825
4/7/2009, -0.22251683473587036
4/15/2009, -0.25703468918800354
4/23/2009, -0.6678879857063293
5/1/2009, -0.4259401559829712
5/9/2009, -0.4835221469402313
5/17/2009, -0.4239901304244995
5/25/2009, -0.7754514217376709
6/2/2009, -0.5151067972183228
6/10/2009, 0.11639156937599182
6/18/2009, 1.7716243267059326
6/26/2009, 1.7384083271026611
7/4/2009, 1.1043837070465088
7/12/2009, -0.07839206606149673
7/20/2009, -0.6194379329681396
7/28/2009, -0.4918636679649353
8/5/2009, 0.14554661512374878
8/13/2009, 0.6254432201385498
8/21/2009, 0.9719761610031128
8/29/2009, 0.43054595589637756
9/6/2009, 0.5191872715950012
9/14/2009, 0.5525891780853271
9/22/2009, 0.20201902091503143
9/30/2009, -0.4056239128112793
10/8/2009, 0.3932802975177765
10/16/2009, 0.8891266584396362
10/24/2009, 1.3466558456420898
11/1/2009, 0.14939308166503906
11/9/2009, -0.13974030315876007
11/17/2009, -0.524115800857544
11/25/2009, -0.4767950475215912
12/3/2009, -0.315407931804657
12/11/2009, -0.0028419047594070435
12/19/2009, -0.23747646808624268
12/27/2009, 0.12370225787162781
1/1/2010, 0.10612626373767853
1/9/2010, -0.09269018471240997
1/17/2010, -0.07946503907442093
1/25/2010, -0.34067800641059875
2/2/2010, 0.49023640155792236
2/10/2010, 0.7058013677597046
2/18/2010, 0.12182091176509857
2/26/2010, 0.07201291620731354
3/6/2010, -0.5940017104148865
3/14/2010, -0.04852718859910965
3/22/2010, -0.43828055262565613
3/30/2010, -0.3035918176174164
4/7/2010, -0.2274598330259323
4/15/2010, 0.025465890765190125
4/23/2010, 0.05649322643876076
5/1/2010, 0.2507691979408264
5/9/2010, 0.37374672293663025
5/17/2010, 0.49910497665405273
5/25/2010, 0.9432487487792969
6/2/2010, 1.035261869430542
6/10/2010, 0.7180434465408325
6/18/2010, 0.566969096660614
6/26/2010, 0.5344388484954834
7/4/2010, 0.5240412950515747
7/12/2010, 0.4292239546775818
7/20/2010, -0.140034019947052
7/28/2010, -0.2065131962299347
8/5/2010, -0.8534605503082275
8/13/2010, -0.33712610602378845
8/21/2010, -0.26969996094703674
8/29/2010, 0.6989191770553589
9/6/2010, -0.45508652925491333
9/14/2010, -0.3067130744457245
9/22/2010, 0.2711670398712158
9/30/2010, -0.7298308610916138
10/8/2010, 0.1159636452794075
10/16/2010, 0.5059844255447388
10/24/2010, 1.422680377960205
11/1/2010, 1.1884444952011108
11/9/2010, 0.6229073405265808
11/17/2010, -0.03777061402797699
11/25/2010, -0.24715982377529144
12/3/2010, 0.2752561867237091
12/11/2010, -0.04199765622615814
12/19/2010, 0.1800559163093567
12/27/2010, -0.06738495826721191
1/1/2011, 0.5305110216140747
1/9/2011, 1.6661251783370972
1/17/2011, 1.1978917121887207
1/25/2011, 0.7548885345458984
2/2/2011, 0.24816833436489105
2/10/2011, -0.19343581795692444
2/18/2011, -0.07093215733766556
2/26/2011, 0.20249661803245544
3/6/2011, 1.3423750400543213
3/14/2011, 2.198336601257324
3/22/2011, 2.326561609903971
3/30/2011, 1.9824930429458618
4/7/2011, 0.9405986070632935
4/15/2011, 1.4541319608688354
4/23/2011, 1.9359017610549927
5/1/2011, 1.3640704154968262
5/9/2011, 0.9653367400169373
5/17/2011, 1.2800793647766113
5/25/2011, 1.303244709968567
6/2/2011, 2.27417254447937
6/10/2011, 2.3617606163024902
6/18/2011, 2.357654094696045
6/26/2011, 1.6891671419143677
7/4/2011, 1.598970651626587
7/12/2011, 1.516974925994873
7/20/2011, 1.3649338483810425
7/28/2011, 1.3031401634216309
8/5/2011, 1.4179826974868774
8/13/2011, 0.748894989490509
8/21/2011, 0.04489829018712044
8/29/2011, -0.2140917032957077
9/6/2011, 0.2605634927749634
9/14/2011, 1.6777703762054443
9/22/2011, 1.9960969686508179
9/30/2011, 1.8702964782714844
10/8/2011, 1.1305077075958252
10/16/2011, 0.6638027429580688
10/24/2011, 0.46912550926208496
11/1/2011, 0.042139459401369095
11/9/2011, 0.3346119821071625
11/17/2011, 0.5440900921821594
11/25/2011, 0.5809416174888611
12/3/2011, -0.31877708435058594
12/11/2011, -0.4314975142478943
12/19/2011, -0.8343042731285095
12/27/2011, -0.8252050876617432
1/1/2012, -1.1732643842697144
1/9/2012, -1.8501777648925781
1/17/2012, -1.085355520248413
1/25/2012, -0.624546229839325
2/2/2012, -0.05832401290535927
2/10/2012, 0.9157123565673828
2/18/2012, 1.0970258712768555
2/26/2012, 0.3707040548324585
3/5/2012, -0.012186847627162933
3/13/2012, 0.08622857928276062
3/21/2012, 0.40312761068344116
3/29/2012, 0.729178786277771
4/6/2012, 1.2520310878753662
4/14/2012, 0.9512495994567871
4/22/2012, 0.1815350353717804
4/30/2012, -0.28883570432662964
5/8/2012, -0.671493411064148
5/16/2012, -0.7710732817649841
5/24/2012, -0.8136484622955322
