date,swe,sitenum
2003-11-25,0.0,T003
2003-11-25,0.0,B204
2003-11-25,0.0,P300
2003-11-25,0.0,P301
2003-11-25,0.0,P303
2003-11-25,0.0,P304
2003-11-25,0.0,D102
2003-11-25,0.14285714285714285,B200
2003-11-26,0.0,B201
2003-11-26,0.0,B203
2003-11-26,0.0,T003
2003-11-26,0.0,B204
2003-11-26,0.0,P300
2003-11-26,0.0,P301
2003-11-26,0.0,P303
2003-11-26,0.0,P304
2003-11-26,0.0,D102
2003-11-26,0.0,B200
2003-11-27,0.0,B201
2003-11-27,0.0,B203
2003-11-27,0.0,T003
2003-11-27,0.0,B204
2003-11-27,0.0,P300
2003-11-27,0.0,P301
2003-11-27,0.0,P303
2003-11-27,0.0,P304
2003-11-27,0.0,D102
2003-11-27,0.0,B200
2003-11-28,0.0,B201
2003-11-28,0.0,B203
2003-11-28,0.0,T003
2003-11-28,0.0,B204
2003-11-28,0.0,P300
2003-11-28,0.0,P301
2003-11-28,0.0,P303
2003-11-28,0.0,P304
2003-11-28,0.0,D102
2003-11-28,0.0,B200
2003-11-29,0.0,B201
2003-11-29,0.0,B203
2003-11-29,0.0,T003
2003-11-29,0.0,B204
2003-11-29,0.0,P300
2003-11-29,0.0,P301
2003-11-29,0.0,P303
2003-11-29,0.0,P304
2003-11-29,0.0,D102
2003-11-29,0.0,B200
2003-11-30,0.0,B201
2003-11-30,0.0,B203
2003-11-30,0.0,T003
2003-11-30,0.0,B204
2003-11-30,0.0,P300
2003-11-30,0.0,P301
2003-11-30,0.0,P303
2003-11-30,0.0,P304
2003-11-30,0.0,D102
2003-11-30,0.0,B200
2003-12-01,0.0,B201
2003-12-01,0.0,B203
2003-12-01,0.0,T003
2003-12-01,0.0,B204
2003-12-01,0.0,P300
2003-12-01,0.0,P301
2003-12-01,0.0,P303
2003-12-01,0.0,P304
2003-12-01,0.0,D102
2003-12-01,0.0,B200
2003-12-02,1.0,B201
2003-12-02,1.0,B203
2003-12-02,0.0,T003
2003-12-02,1.0,B204
2003-12-02,0.0,P300
2003-12-02,0.0,P301
2003-12-02,0.0,P303
2003-12-02,0.0,P304
2003-12-02,0.0,D102
2003-12-02,1.0,B200
2003-12-03,0.0,B201
2003-12-03,0.0,B203
2003-12-03,0.0,T003
2003-12-03,0.0,B204
2003-12-03,0.0,P300
2003-12-03,0.0,P301
2003-12-03,0.0,P303
2003-12-03,0.0,P304
2003-12-03,0.0,D102
2003-12-03,0.0,B200
2003-12-04,0.0,B201
2003-12-04,0.0,B203
2003-12-04,0.0,T003
2003-12-04,0.0,B204
2003-12-04,0.0,P300
2003-12-04,0.0,P301
2003-12-04,0.0,P303
2003-12-04,0.0,P304
2003-12-04,0.0,D102
2003-12-04,0.0,B200
2003-12-05,0.0,B201
2003-12-05,0.0,B203
2003-12-05,0.0,T003
2003-12-05,0.0,B204
2003-12-05,0.0,P300
2003-12-05,0.0,P301
2003-12-05,0.0,P303
2003-12-05,0.0,P304
2003-12-05,0.0,D102
2003-12-05,0.0,B200
2003-12-06,0.0,B201
2003-12-06,0.0,B203
2003-12-06,0.0,T003
2003-12-06,0.0,B204
2003-12-06,0.0,P300
2003-12-06,0.0,P301
