,ET,P,wy,sumP,D
2000-10-31,,51.236250539956416,2001,51.236250539956416,
2000-11-30,,43.008893067203175,2001,94.24514360715959,
2000-12-31,,31.296476717673993,2001,125.54162032483359,
2001-01-31,29.30567423968124,63.98751432591687,2001,189.52913465075045,
2001-02-28,37.37693266273672,102.2872785577027,2001,291.8164132084531,
2001-03-31,37.62499489878088,53.78623339120265,2001,345.60264659965577,
2001-04-30,33.74070411778382,99.06692157790287,2001,444.66956817755863,
2001-05-31,46.909924179839145,14.589936022476483,2001,459.2595042000351,
2001-06-30,25.141050463120713,0.21356988817842512,2001,459.47307408821354,
2001-07-31,38.51997261937531,4.81800815269267,2001,464.29108224090623,
2001-08-31,29.241213022743825,0.6439733708013161,2001,464.9350556117075,
2001-09-30,37.74916927873366,11.822174141361845,2001,476.7572297530694,
2001-10-31,19.73887516485883,20.641386277725687,2002,20.641386277725687,
2001-11-30,22.797279548759867,135.4558085819055,2002,156.0971948596312,
2001-12-31,24.17819331784355,227.94760277157738,2002,384.04479763120855,
2002-01-31,27.04403464493673,56.81388928715658,2002,440.85868691836515,
2002-02-28,30.00383479876,51.48623080431836,2002,492.34491772268353,
2002-03-31,37.68528955409746,108.85309199241878,2002,601.1980097151023,
2002-04-30,34.44738767685878,51.90184073733844,2002,653.0998504524408,
2002-05-31,42.07954041363293,25.096273906158903,2002,678.1961243585997,
2002-06-30,45.98592533674674,0.017465949378987797,2002,678.2135903079787,
2002-07-31,34.03346778335154,16.316664264559808,2002,694.5302545725385,
2002-08-31,31.08104468271108,2.1505377007885832e-05,2002,694.5302760779156,
2002-09-30,36.12613587343111,2.6897219581538083,2002,697.2199980360693,
2002-10-31,18.50287911347746,1.9369108921905938,2003,1.9369108921905938,
2002-11-30,20.838636666804145,136.3250483109044,2003,138.261959203095,
2002-12-31,22.37037282985671,252.80172055230287,2003,391.06367975539786,
2003-01-31,28.56678133630188,51.30784759775407,2003,442.3715273531519,
2003-02-28,29.095019595263615,47.067086240785045,2003,489.43861359393696,
2003-03-31,38.45190577318362,68.67386470937265,2003,558.1124783033097,
2003-04-30,45.63655527891824,155.54849102920713,2003,713.6609693325167,
2003-05-31,47.03732445494006,51.997772401379,2003,765.6587417338958,
2003-06-30,45.449023522235635,3.253712801462067,2003,768.9124545353578,
2003-07-31,33.146474650836,17.9151845874386,2003,786.8276391227964,
2003-08-31,40.46854613674371,48.81098912205381,2003,835.6386282448502,
2003-09-30,35.9163491424264,8.3727925655113,2003,844.0114208103615,
2003-10-31,20.13136681918014,0.8934674726859216,2004,0.8934674726859216,
2003-11-30,25.831902365048656,72.62887540427587,2004,73.5223428769618,
2003-12-31,24.730825389930693,227.07564126291584,2004,300.59798413987767,
2004-01-31,28.685169309276596,74.0573706131255,2004,374.65535475300317,
2004-02-29,38.78077785395317,165.10839948444197,2004,539.7637542374451,
2004-03-31,29.130564765161928,36.63008615461546,2004,576.3938403920606,
2004-04-30,39.025406240277526,16.24804759672588,2004,592.6418879887865,
2004-05-31,35.303480831698984,23.596787360406694,2004,616.2386753491932,
2004-06-30,45.63318642558388,3.8572980067895366,2004,620.0959733559827,
2004-07-31,41.11814596521282,1.6203517311973206,2004,621.7163250871799,
2004-08-31,31.642238755967966,4.822724979227773,2004,626.5390500664078,
2004-09-30,35.9261253326393,3.813941191319192,2004,630.3529912577269,
2004-10-31,30.039909187671753,120.21318456568721,2005,120.21318456568721,
2004-11-30,20.147767943738188,76.02807284549024,2005,196.24125741117746,
2004-12-31,22.619292471863616,106.69464463303777,2005,302.93590204421525,
2005-01-31,25.756915469248447,203.5867652717274,2005,506.5226673159426,
2005-02-28,39.81566896406444,81.12102870286824,2005,587.6436960188108,
2005-03-31,42.57285643601691,166.83361056592,2005,754.4773065847309,
2005-04-30,38.18024373307595,53.671885027985546,2005,808.1491916127164,
2005-05-31,59.898303182070904,99.65204118376077,2005,907.8012327964772,
2005-06-30,56.0920199944356,25.851075267645257,2005,933.6523080641224,
2005-07-31,41.49278049852331,0.009346646449876272,2005,933.6616547105723,
2005-08-31,40.45188475160827,16.9389482418574,2005,950.6006029524297,
2005-09-30,36.022128840914625,20.51648617132591,2005,971.1170891237556,
2005-10-31,22.20489345518552,34.696267764261904,2006,34.696267764261904,
2005-11-30,24.75312749904645,66.03479900252678,2006,100.73106676678869,
2005-12-31,18.058243205523258,327.0828533651153,2006,427.81392013190396,
2006-01-31,29.98855183697444,236.5566823151682,2006,664.3706024470721,
2006-02-28,29.462674294779266,88.93319204460337,2006,753.3037944916755,
2006-03-31,54.76830893460654,183.5226861472259,2006,936.8264806389013,
2006-04-30,39.81777222698872,156.09606616776603,2006,1092.9225468066675,
2006-05-31,48.04531815903509,19.376912434407526,2006,1112.299459241075,
2006-06-30,44.645120303583205,1.4452800952848017,2006,1113.7447393363598,
2006-07-31,33.61609109922925,3.816267255386572,2006,1117.5610065917463,
2006-08-31,37.270544520543986,0.8958074908438427,2006,1118.4568140825902,
2006-09-30,36.267226428062884,3.3214228490774773,2006,1121.7782369316676,
2006-10-31,20.21411927469767,32.27568123734919,2007,32.27568123734919,
2006-11-30,22.448445146004286,79.25243143490873,2007,111.52811267225792,
2006-12-31,18.813844391509424,79.81147360423253,2007,191.33958627649045,
2007-01-31,23.244666053983572,48.017465474235664,2007,239.3570517507261,
2007-02-28,32.28103782625914,170.7805920164828,2007,410.13764376720894,
2007-03-31,28.560125603029945,42.428270340942454,2007,452.5659141081514,
2007-04-30,32.47433800404125,49.320638608761584,2007,501.886552716913,
2007-05-31,40.96779278652353,14.11355573265478,2007,516.0001084495677,
2007-06-30,47.0485226510683,5.306566239746179,2007,521.3066746893139,
2007-07-31,33.45883803967442,0.0,2007,521.3066746893139,
2007-08-31,38.26711016800388,1.8594521561220738,2007,523.166126845436,
2007-09-30,37.621681636623514,27.035122880676862,2007,550.2012497261129,
2007-10-31,23.34223483668974,37.97458587056604,2008,37.97458587056604,
2007-11-30,20.89243523864841,22.0669118341152,2008,60.041497704681234,
2007-12-31,22.862128134127207,91.86668367869295,2008,151.9081813833742,
2008-01-31,30.319628271056175,233.68843027828785,2008,385.59661166166205,
2008-02-29,35.710016495071606,136.9912788754418,2008,522.5878905371038,
2008-03-31,30.20341096594733,28.635640200504078,2008,551.2235307376079,
2008-04-30,35.090142175613316,6.252691227414336,2008,557.4762219650222,
2008-05-31,37.12052052254849,52.75174563418153,2008,610.2279675992038,
2008-06-30,42.717465841777866,0.0,2008,610.2279675992038,
2008-07-31,36.40802768398335,2.3076359057695024,2008,612.5356035049733,
2008-08-31,32.5855120037683,0.23931336523445212,2008,612.7749168702078,
2008-09-30,34.16888308746849,0.5816559072238661,2008,613.3565727774317,
2008-10-31,28.73889060431003,32.75134764972614,2009,32.75134764972614,
2008-11-30,16.81272550978285,89.44174784412766,2009,122.1930954938538,
2008-12-31,20.12837285644253,129.52537060809388,2009,251.71846610194768,
2009-01-31,31.454847326217465,69.46467753819059,2009,321.18314364013827,
2009-02-28,34.402207563930794,108.91182591154585,2009,430.09496955168413,
2009-03-31,38.84047448769542,156.40956502856807,2009,586.5045345802522,
2009-04-30,31.964030614669717,39.15264155812223,2009,625.6571761383744,
2009-05-31,46.61320997335314,58.7632074976236,2009,684.4203836359981,
2009-06-30,53.69659232715636,30.39439062869555,2009,714.8147742646936,
2009-07-31,35.64632687042754,1.0280409920921323,2009,715.8428152567857,
2009-08-31,38.04054454867969,9.686963610446458,2009,725.5297788672322,
2009-09-30,32.943603365863986,1.6116098680691315,2009,727.1413887353012,
2009-10-31,25.91281444317813,106.17529884803255,2010,106.17529884803255,
2009-11-30,20.48131741679302,42.57573878868873,2010,148.7510376367213,
2009-12-31,24.405242357278077,109.45711511474235,2010,258.2081527514637,
2010-01-31,29.182462316969286,144.95151715100394,2010,403.1596699024676,
2010-02-28,38.23609611491661,106.74218339426848,2010,509.9018532967361,
2010-03-31,43.49614650608489,97.65009036359578,2010,607.5519436603319,
2010-04-30,35.08269656940796,126.4356421271899,2010,733.9875857875218,
2010-05-31,50.357672622180715,47.55695106674328,2010,781.5445368542651,
2010-06-30,55.75682850779579,7.429673321259005,2010,788.974210175524,
2010-07-31,45.920720865230024,12.063394337999352,2010,801.0376045135234,
2010-08-31,43.69494485501326,8.711492510862492,2010,809.749097024386,
2010-09-30,37.15664362132298,0.003942652388499202,2010,809.7530396767744,
2010-10-31,24.960390121563094,198.79991164747048,2011,198.79991164747048,
2010-11-30,24.804278543922976,174.3143145614445,2011,373.11422620891494,
2010-12-31,23.850378553307827,287.34630932785956,2011,660.4605355367745,
2011-01-31,27.910955510414137,28.172830325789292,2011,688.6333658625638,
2011-02-28,37.963216534755695,157.7634991178498,2011,846.3968649804135,
2011-03-31,41.95861155828382,279.7964438395932,2011,1126.1933088200067,
2011-04-30,45.95470527032028,55.31417103956372,2011,1181.5074798595704,
2011-05-31,57.746636699475516,66.99029159936549,2011,1248.4977714589359,
2011-06-30,55.562719155911104,74.42223753492098,2011,1322.9200089938568,
2011-07-31,51.56182204608417,3.2764536360258707,2011,1326.1964626298827,
2011-08-31,44.025318492551605,0.0,2011,1326.1964626298827,
2011-09-30,40.36768442420751,11.26207705027497,2011,1337.4585396801576,
2011-10-31,24.9506505532257,44.63954099800669,2012,44.63954099800669,
2011-11-30,21.564086554930373,37.784897996167075,2012,82.42443899417376,
2011-12-31,14.75721382123885,4.457910328721976,2012,86.88234932289573,
2012-01-31,19.818869338072915,129.87413822218994,2012,216.7564875450857,
2012-02-29,29.656903045870997,35.90738829062404,2012,252.66387583570975,
2012-03-31,50.19267792179747,161.00110761776253,2012,413.66498345347225,
2012-04-30,44.448998978993714,68.13075859315934,2012,481.7957420466316,
2012-05-31,32.43238987258607,13.623965960432798,2012,495.4197080070644,
2012-06-30,48.51078795788116,15.080757671298581,2012,510.50046567836296,
2012-07-31,36.89735999466821,4.79358631686803,2012,515.294051995231,
2012-08-31,29.836925665136057,18.620908067217865,2012,533.9149600624489,
2012-09-30,34.819842942855686,2.2031305731716246,2012,536.1180906356205,
2012-10-31,30.684593133432813,63.31028498128568,2013,63.31028498128568,
2012-11-30,18.094564987774326,76.80870495242947,2013,140.11898993371514,
2012-12-31,21.44593311559494,291.95409178062397,2013,432.0730817143391,
2013-01-31,25.927808717799707,30.752254590094548,2013,462.8253363044336,
2013-02-28,30.85404975482418,9.371004492090227,2013,472.1963407965238,
2013-03-31,38.39409302409846,47.09599036799293,2013,519.2923311645168,
2013-04-30,29.67362356404431,48.29236341633677,2013,567.5846945808536,
2013-05-31,48.60757875804116,63.86843546268212,2013,631.4531300435357,
2013-06-30,47.36029074950646,24.993138455392398,2013,656.446268498928,
2013-07-31,38.652366953333996,24.226178026663238,2013,680.6724465255912,
2013-08-31,44.579542338056186,11.815820685668413,2013,692.4882672112597,
2013-09-30,38.45289596802371,18.565056015147473,2013,711.0533232264071,
2013-10-31,19.88472766966233,25.643848640883323,2014,25.643848640883323,
2013-11-30,21.42421850231097,19.300941239731532,2014,44.944789880614856,
2013-12-31,17.87767933172864,46.90237080348924,2014,91.8471606841041,
2014-01-31,18.793223454720295,74.20675239426261,2014,166.0539130783667,
2014-02-28,35.92990836289981,185.64074789067752,2014,351.6946609690442,
2014-03-31,35.90395778795119,93.05678489595212,2014,444.7514458649963,
2014-04-30,30.893468612740122,41.013491970908014,2014,485.76493783590433,
2014-05-31,47.930918642350704,50.726143691946284,2014,536.4910815278506,
2014-06-30,42.25382306805223,0.16304045216515625,2014,536.6541219800158,
2014-07-31,33.67957122055248,22.998376478125845,2014,559.6524984581416,
2014-08-31,42.91706082828308,35.57882538466836,2014,595.23132384281,
2014-09-30,41.45734606368174,53.61307930348167,2014,648.8444031462916,
2014-10-31,22.380554037219284,16.467022786919298,2015,16.467022786919298,
2014-11-30,21.478235783907653,41.95504935948714,2015,58.422072146406435,
2014-12-31,22.18933873788253,100.09803284050805,2015,158.52010498691448,
2015-01-31,24.496317637181303,7.717892332072143,2015,166.23799731898663,
