,ET,P,wy,sumP,D
2000-10-31,,81.16054227004891,2001,81.16054227004891,
2000-11-30,,42.095722625273034,2001,123.25626489532195,
2000-12-31,,81.86325137803377,2001,205.1195162733557,
2001-01-31,26.5466883029163,140.90013188361345,2001,346.0196481569692,
2001-02-28,31.469410667478353,186.1168463375628,2001,532.136494494532,
2001-03-31,56.322274511291674,86.22322489130873,2001,618.3597193858408,
2001-04-30,51.57593818413882,63.80278924890802,2001,682.1625086347487,
2001-05-31,98.6387238785265,10.280956787438388,2001,692.4434654221872,
2001-06-30,51.09161538340786,34.684399220689315,2001,727.1278646428765,
2001-07-31,86.82503282520682,6.268316420624174,2001,733.3961810635006,
2001-08-31,55.30653328570427,0.04236126954188346,2001,733.4385423330425,
2001-09-30,55.651469121803075,29.95893508656612,2001,763.3974774196087,
2001-10-31,33.7744865117581,38.95354814273347,2002,38.95354814273347,
2001-11-30,20.339465981188876,299.0360086811956,2002,337.9895568239291,
2001-12-31,13.018647629381114,343.33461204634335,2002,681.3241688702724,
2002-01-31,16.0367646540683,144.42945512937663,2002,825.753623999649,
2002-02-28,35.92508308880863,131.20313812330352,2002,956.9567621229526,
2002-03-31,50.24705956232097,81.09712716483602,2002,1038.0538892877885,
2002-04-30,48.965022307992896,37.03972763700927,2002,1075.0936169247977,
2002-05-31,87.24636787676968,40.10705830858818,2002,1115.200675233386,
2002-06-30,108.68988117760993,8.448940715137974,2002,1123.649615948524,
2002-07-31,52.657312054828665,3.6274882575377294,2002,1127.2771042060617,
2002-08-31,50.01360052047255,0.1541546010499421,2002,1127.4312588071116,
2002-09-30,52.67978120141728,0.026181447694413027,2002,1127.457440254806,
2002-10-31,34.17148538043966,0.0,2003,0.0,
2002-11-30,27.762543838656786,147.3277496449631,2003,147.3277496449631,
2002-12-31,10.307730928993319,592.2697953301004,2003,739.5975449750634,
2003-01-31,12.950249538489004,168.18908534969518,2003,907.7866303247586,
2003-02-28,31.833126614577857,65.91681393032836,2003,973.7034442550869,
2003-03-31,48.991493555889555,148.4827641051799,2003,1122.1862083602668,
2003-04-30,50.65107460283354,259.52520014465676,2003,1381.7114085049236,
2003-05-31,89.31421413488317,22.895592528887157,2003,1404.6070010338108,
2003-06-30,111.21308509378406,0.0,2003,1404.6070010338108,
2003-07-31,55.65822980335432,0.86788933924979,2003,1405.4748903730606,
2003-08-31,66.76064510127162,41.46513640308302,2003,1446.9400267761437,
2003-09-30,58.224670914242445,6.333237610763411,2003,1453.2732643869072,
2003-10-31,38.2525910951186,0.0,2004,0.0,
2003-11-30,23.071364029456497,169.82187232319365,2004,169.82187232319365,
2003-12-31,15.185522117067231,349.2517357276066,2004,519.0736080508002,
2004-01-31,21.743925223185705,191.51635693766605,2004,710.5899649884662,
2004-02-29,34.21538506904563,350.5177758312302,2004,1061.1077408196966,
2004-03-31,60.75666462773647,60.006882949220724,2004,1121.1146237689172,
2004-04-30,75.96614717804863,63.221457348692404,2004,1184.3360811176096,
2004-05-31,77.18439956577514,14.215258721707794,2004,1198.5513398393175,
2004-06-30,110.16127142744497,13.33107179773712,2004,1211.8824116370547,
2004-07-31,68.47671278956521,0.9746004900613916,2004,1212.8570121271161,
2004-08-31,64.47458998884778,5.683035766574013,2004,1218.5400478936901,
2004-09-30,71.45734261942683,0.00034174124844390456,2004,1218.5403896349385,
2004-10-31,45.69406810349562,154.60518097470114,2005,154.60518097470114,
2004-11-30,19.76240961627585,47.32709480204943,2005,201.93227577675057,
2004-12-31,17.262624713304298,322.5294205220954,2005,524.4616962988459,
2005-01-31,27.87562662523637,147.67575612700597,2005,672.137452425852,
2005-02-28,36.78302305026917,119.92936605355717,2005,792.0668184794091,
2005-03-31,53.73259449190071,216.16400649316725,2005,1008.2308249725763,
2005-04-30,53.844866801153835,104.46909926362497,2005,1112.6999242362012,
2005-05-31,93.71169650739245,214.70247604829498,2005,1327.4024002844963,
2005-06-30,109.2124583430105,111.21021282546785,2005,1438.612613109964,
2005-07-31,84.95164923547065,0.0,2005,1438.612613109964,
2005-08-31,59.427507671814936,0.0,2005,1438.612613109964,
2005-09-30,72.01388298909526,0.0,2005,1438.612613109964,
2005-10-31,37.53728939651968,25.887131750729143,2006,25.887131750729143,
2005-11-30,27.48393675390104,185.09690453426148,2006,210.98403628499062,
2005-12-31,13.438859460898549,543.399041370612,2006,754.3830776556026,
2006-01-31,18.024743049659985,269.84269679591745,2006,1024.22577445152,
2006-02-28,30.186059204713775,142.62168391377483,2006,1166.8474583652949,
2006-03-31,43.174348163237354,273.7549177500365,2006,1440.6023761153315,
2006-04-30,53.7635772101477,274.15903421375583,2006,1714.7614103290873,
2006-05-31,101.78414639442568,57.90720737106532,2006,1772.6686177001527,
2006-06-30,115.42718518599307,20.134021546415816,2006,1792.8026392465686,
2006-07-31,65.54863884686682,0.0,2006,1792.8026392465686,
2006-08-31,64.78376090833815,2.7651432446098796,2006,1795.5677824911784,
2006-09-30,60.76189642144425,0.0,2006,1795.5677824911784,
2006-10-31,38.12178065653016,5.508642816271987,2007,5.508642816271987,
2006-11-30,26.813537783740472,176.76657962411082,2007,182.2752224403828,
2006-12-31,17.660533348567157,230.80090442530204,2007,413.07612686568484,
2007-01-31,24.136870953574835,31.775180116720183,2007,444.85130698240505,
2007-02-28,32.531065353243164,229.91841622112818,2007,674.7697232035332,
2007-03-31,58.57670249845796,16.524808134074323,2007,691.2945313376075,
2007-04-30,52.5608617170263,69.77818548514456,2007,761.0727168227521,
2007-05-31,95.25337380471123,17.216884505176463,2007,778.2896013279286,
2007-06-30,110.99190056740578,2.4795500449381573,2007,780.7691513728668,
2007-07-31,55.03343623492661,20.287435374869087,2007,801.0565867477359,
2007-08-31,72.56092232776241,0.8898494769830447,2007,801.9464362247189,
2007-09-30,68.73069929519814,1.8120707580963704,2007,803.7585069828153,
2007-10-31,33.91921352179055,140.82456473590298,2008,140.82456473590298,
2007-11-30,29.58477419862482,31.044973932115692,2008,171.86953866801866,
2007-12-31,16.025221629962914,207.57428288905962,2008,379.4438215570783,
2008-01-31,22.728944967234824,344.5246242215906,2008,723.9684457786689,
2008-02-29,28.012000117126227,186.56708492468385,2008,910.5355307033527,
2008-03-31,34.65300997074332,14.227381475772967,2008,924.7629121791257,
